	Gene ID	Gene Name_grp_1v2	Test statistic (Real)_grp_1v2	Test statistic (Real)_grp_1v2_raw	Adj P-value (Real)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Test statistic (Real)_grp_1v4	Test statistic (Real)_grp_1v4_raw	Adj P-value (Real)_grp_1v4	Mean test statistic (simulated)_grp_1v4	Std deviation (simulated)_grp_1v4	Median adj p-value (simulated)_grp_1v4	Z score_grp_1v2	Z score_grp_1v4	max Z score
2719	PA1695	pscP	0.19599999999999804	0.19599999999999804	0.88176972227192	0.16501999999999992	0.14045888188363145	0.851502750812653	0.10400000000000098	-0.10400000000000098	0.883725484433884	0.13851999999999964	0.16814765832446169	0.918213404742557	0.2205627695773963	-0.2052957522214675	0.2205627695773963
2720	PA0385		0.195500000000004	0.195500000000004	0.87655546084133	0.31298000000000004	0.12885889246251758	0.697108543736645	0.15699999999999806	-0.15699999999999806	0.804483491372025	0.08732000000000026	0.07170060436751291	0.953912034727542	-0.9116949381989186	0.9718188656101391	0.9718188656101391
2721	PA5457		0.195500000000001	0.195500000000001	0.870464856972572	0.16653999999999985	0.16683361971337365	0.86855124588197	0.12	-0.12	0.8563140342676819	0.056039999999999666	0.05506339528216527	0.955062708238993	0.17358611561479936	1.1615702168790274	1.1615702168790274
2722	PA1046		0.195500000000001	-0.195500000000001	0.8849494370787959	0.08187999999999977	0.05748283801854789	0.926600166523628	0.0830000000000002	-0.0830000000000002	0.914212664891988	0.03973999999999999	0.03403463921751888	0.9546247387946222	1.9765899513058085	1.2710579866447562	1.9765899513058085
2723	PA1476	ccmB	0.195499999999999	0.195499999999999	0.904003899244298	0.10814000000000007	0.08810274778159118	0.924646322836754	0.1275	-0.1275	0.8440817467325591	0.10224000000000057	0.09607355255219802	0.933380692350492	0.991569527622072	0.2629235552237476	0.991569527622072
2724	PA0660		0.195499999999999	-0.195499999999999	0.8849494370787959	0.12517999999999996	0.061163864604301864	0.8836327433721851	0.4180000000000009	0.4180000000000009	0.293256151488382	0.0682399999999998	0.06117361223054725	0.9562353978774628	1.1496984445788798	5.717497908769026	5.717497908769026
2725	PA1260	lhpP	0.195499999999999	-0.195499999999999	0.8847374626543809	0.14328000000000018	0.11030129947859517	0.880952458461338	0.545499999999999	0.545499999999999	0.147287682711056	0.13262000000000002	0.09710596445807723	0.8934534717269151	0.4734305057768837	4.251850051685016	4.251850051685016
2726	PA1477	ccmC	0.19549999999999804	0.19549999999999804	0.883150120743857	0.09386000000000026	0.06367356856132189	0.927573830932544	0.0259999999999998	-0.0259999999999998	0.97799007754354	0.10261999999999986	0.06550720062201795	0.9164044680666592	1.5962667445301368	-1.1696424098795477	1.5962667445301368
2727	PA1049	pdxH	0.195	-0.195	0.8775069770576871	0.20264000000000004	0.14681241716330887	0.828429447955569	0.306500000000002	0.306500000000002	0.5062765131044099	0.0664600000000001	0.049393808653852234	0.9514144833815648	-0.052039194964698214	4.859718384589102	4.859718384589102
2728	PA1129	fosA	0.195	0.195	0.8679777946841809	0.07374000000000011	0.054147968567620185	0.954088320673394	0.194000000000001	0.194000000000001	0.7322376582252941	0.05169999999999992	0.05041928367863519	0.960460779549101	2.2394191916649646	2.822332838106141	2.822332838106141
2729	PA4629		0.194999999999999	0.194999999999999	0.899476148917084	0.16994000000000042	0.09419509010558906	0.857048737519284	0.1155	0.1155	0.885482465456518	0.07085999999999988	0.09579269283196933	0.970280627347548	0.26604359072120737	0.4660063171864631	0.4660063171864631
2730	PA1315		0.194500000000001	-0.194500000000001	0.8775069770576871	0.09881999999999998	0.0850005980371116	0.906913709048862	0.138500000000001	-0.138500000000001	0.8231925545474671	0.053939999999999176	0.04803152610525694	0.929139260614198	1.1256391391296654	1.7605103742632682	1.7605103742632682
2731	PA1749		0.194499999999999	0.194499999999999	0.8885566318354341	0.2783000000000001	0.2049619883458072	0.602691298501551	0.10999999999999903	0.10999999999999903	0.883103471856996	0.07972	0.06109965902796347	0.929139260614198	-0.4088562990451461	0.4955837803635004	0.4955837803635004
2732	PA0528		0.194499999999999	-0.194499999999999	0.908340650997376	0.08900000000000023	0.10603193308307343	0.974212594661388	0.4155000000000009	-0.4155000000000009	0.309087847813627	0.0430600000000003	0.036854251224700436	0.960460779549101	0.9949832746833176	10.105754088700197	10.105754088700197
2733	PA3849		0.19449999999999806	0.19449999999999806	0.916180153754291	0.18095999999999984	0.08205484954183613	0.813402126010423	0.212499999999999	0.212499999999999	0.75142486020272	0.051079999999999966	0.038426249708586525	0.9491217343394408	0.1650115754961536	4.200774242195407	4.200774242195407
2734	PA0989		0.19449999999999695	0.19449999999999695	0.912733972534082	0.12670000000000034	0.14667623074877106	0.905850627919216	0.116999999999998	0.116999999999998	0.88634667337008	0.0993800000000002	0.08648341363136272	0.929139260614198	0.4622425845952189	0.2037384888055345	0.4622425845952189
2735	PA1573		0.19449999999999695	-0.19449999999999695	0.87905467807659	0.1749399999999996	0.10151070551096228	0.7689407503035821	0.136500000000003	0.136500000000003	0.8398535021309091	0.0674199999999997	0.07234144731756445	0.9566281128419828	0.19268903611240368	0.9549159238791	0.9549159238791
2736	PA1175	napD	0.193999999999999	-0.193999999999999	0.953333830231455	0.5839	0.223477720738929	0.661968920107759	1.808	1.808	0.000703245522148271	0.3448400000000001	0.20064114524859164	0.8898138072829251	-1.7446929327487175	7.2924224898495495	7.2924224898495495
2737	PA0426	mexB	0.193500000000004	0.193500000000004	0.8680456250350059	0.16079999999999992	0.18820069075324874	0.8950281425068372	0.124000000000002	0.124000000000002	0.8665018996721401	0.1229199999999999	0.08030497597700134	0.929139260614198	0.17375069065435714	0.013448730752517702	0.17375069065435714
2738	PA2390	pvdT	0.193500000000001	-0.193500000000001	0.8849494370787959	0.13341999999999993	0.1308691044517384	0.911713920186271	0.15	-0.15	0.829355664293964	0.10280000000000007	0.12365770969359972	0.950478925739895	0.4590846728240372	0.3816988048456706	0.4590846728240372
2739	PA2876	pyrF	0.1935	0.1935	0.912733972534082	0.3529399999999997	0.17745693843859697	0.6740393429707049	0.3104999999999989	-0.3104999999999989	0.586841868294911	0.0786400000000001	0.08029133411105657	0.945110726048962	-0.8984714906211942	2.887733807976052	2.887733807976052
2740	PA2202		0.193499999999999	0.193499999999999	0.888991683350308	0.0790400000000005	0.06244929943562229	0.9141712039465908	0.116000000000001	0.116000000000001	0.869472261111141	0.07954	0.06495526024375034	0.9514144833815648	1.8328468218925815	0.5613094284155221	1.8328468218925815
2741	PA1087	flgL	0.193000000000001	-0.193000000000001	0.874251784340377	0.18697999999999976	0.12362202810718355	0.869542771956811	0.234500000000001	-0.234500000000001	0.6577076458865749	0.2187000000000002	0.18196285106215135	0.8898138072829251	0.04869682282498811	0.08683091030819336	0.08683091030819336
2742	PA5322	algC	0.193000000000001	0.193000000000001	0.885749193083912	0.10024	0.0903441475691699	0.949631870332638	0.0305	0.0305	0.9727260255346668	0.10548000000000017	0.06581547437090017	0.943313398745327	1.026740552607256	-1.1392457581852822	1.026740552607256
2743	PA3123		0.193	-0.193	0.906134258109246	0.27752	0.13058478088965866	0.6740393429707049	0.2835	0.2835	0.680359990170593	0.13556000000000012	0.08589447498723808	0.929139260614198	-0.6472423464983841	1.7223459369415817	1.7223459369415817
2744	PA3925		0.19250000000000306	0.19250000000000306	0.88315398430096	0.1575399999999995	0.1837755605804713	0.896880489647653	0.6199999999999979	-0.6199999999999979	0.108198354237908	0.12691999999999976	0.10599554629008334	0.916990371908299	0.1902320411352809	4.651893567778417	4.651893567778417
2745	PA0474		0.192500000000002	-0.192500000000002	0.875060630358285	0.10762000000000027	0.08121400228203675	0.917391220271992	0.258000000000001	-0.258000000000001	0.602792725807971	0.06033999999999993	0.041792074607513725	0.942003875103156	1.0451399711251	4.729604879784172	4.729604879784172
2746	PA1855		0.192500000000001	-0.192500000000001	0.870464856972572	0.10764000000000046	0.11713244995872613	0.9435994444059042	0.12950000000000098	-0.12950000000000098	0.8407079988413749	0.07938000000000013	0.09132488707904347	0.9514144833815648	0.7244789981760188	0.548809876508481	0.7244789981760188
2747	PA4185		0.1925	0.1925	0.912733972534082	0.12331999999999993	0.10132352063234544	0.912418620434624	0.0619999999999994	0.0619999999999994	0.9572577132228092	0.09159999999999996	0.07818567643756763	0.9154153233993052	0.6827634844136652	-0.3785859680274885	0.6827634844136652
2748	PA2654		0.192499999999999	-0.192499999999999	0.876792915567738	0.13364000000000018	0.10390024462595472	0.908726145157042	0.274499999999998	-0.274499999999998	0.5820180354987371	0.0839799999999997	0.0686196461178091	0.918828772642136	0.5665049222155091	2.7764643331576733	2.7764643331576733
2749	PA4953	motB	0.192499999999999	0.192499999999999	0.8849494370787959	0.11187999999999984	0.14361002460366984	0.9795463711841998	0.307	0.307	0.534661186072377	0.11821999999999985	0.08473402996041964	0.942003875103156	0.5613814232153471	2.2279124466071267	2.2279124466071267
2750	PA0604	agtB	0.192499999999999	-0.192499999999999	0.8775069770576871	0.13279999999999995	0.14460074342824128	0.9212489978937992	0.17800000000000102	-0.17800000000000102	0.793509885517244	0.1248800000000001	0.11302417514260672	0.9255830781355828	0.4128609479080959	0.4699879466758105	0.4699879466758105
2751	PA2022		0.19249999999999806	-0.19249999999999806	0.8953677526016429	0.12012000000000005	0.12178064980392653	0.9182889752889152	0.0154999999999994	-0.0154999999999994	0.985518558539131	0.09513999999999992	0.07206037977511179	0.9497956836301608	0.5943472966890366	-1.1051842947337143	0.5943472966890366
2752	PA1208		0.19249999999999806	0.19249999999999806	0.908340650997376	0.06989999999999992	0.05547428082754567	0.9412481798591992	0.0625000000000009	0.0625000000000009	0.94804729521508	0.09570000000000002	0.041624311806122666	0.9256638611767242	2.2100331571873446	-0.7976107846452278	2.2100331571873446
2753	PA5075		0.192	0.192	0.86852643015898	0.3606400000000001	0.20745629660244144	0.6740393429707049	0.3315	0.3315	0.45350785249419	0.0919200000000002	0.08102670341724788	0.9050631492457673	-0.8128941023331441	2.9568030031566264	2.9568030031566264
2754	PA5292	pchP	0.191999999999999	-0.191999999999999	0.906134258109246	0.11607999999999999	0.10796292573533453	0.912418620434624	0.119000000000002	0.119000000000002	0.883103471856996	0.09646000000000016	0.07857665047582539	0.8934534717269151	0.7032043591159517	0.2868536628058025	0.7032043591159517
2755	PA1736		0.191999999999999	-0.191999999999999	0.904003899244298	0.09163999999999983	0.06343755459767772	0.930173101805379	0.19599999999999804	-0.19599999999999804	0.760980063816984	0.05755999999999984	0.045723425797578654	0.942003875103156	1.5820281950728454	3.027769629792908	3.027769629792908
2756	PA3835		0.191999999999999	-0.191999999999999	0.879522519489702	0.1329199999999999	0.12204555843345315	0.912112731464075	0.12750000000000095	0.12750000000000095	0.846304205079903	0.06310000000000003	0.0448639146010843	0.934733963201883	0.4840815246235544	1.4354520904523231	1.4354520904523231
2757	PA2773		0.191999999999999	0.191999999999999	0.86852643015898	0.10765999999999963	0.10091753233870368	0.900167068950125	0.1995	-0.1995	0.711728857749153	0.08835999999999959	0.1048566004916556	0.931779508774347	0.8357318896476175	1.0599237385046147	1.0599237385046147
2758	PA3218		0.191999999999999	0.191999999999999	0.946887517140562	0.08148000000000058	0.0638964787762201	0.960555750655001	0.598000000000001	0.598000000000001	0.260334609872758	0.12468	0.058581474603039925	0.9164044680666592	1.7296727787937178	8.079687362042595	8.079687362042595
2759	PA0772	recO	0.191999999999999	0.191999999999999	0.870464856972572	0.16017999999999966	0.08590351661408634	0.8553457707856781	0.105	-0.105	0.8764798453319591	0.04191999999999999	0.043804651579483836	0.9580500442235008	0.3704155691663681	1.4400297166053453	1.4400297166053453
2760	PA1242	sprP	0.19199999999999806	-0.19199999999999806	0.90293178382968	0.13663999999999998	0.10657807388639218	0.876057178377643	0.202499999999998	-0.202499999999998	0.7076553184219458	0.08859999999999996	0.06727741077062918	0.929139260614198	0.519431417563518	1.6929902428665191	1.6929902428665191
2761	PA3797		0.19199999999999806	-0.19199999999999806	0.8849494370787959	0.06540000000000015	0.05962609188378259	0.978748300877373	0.0455000000000005	0.0455000000000005	0.962970514725373	0.04172000000000022	0.036750306121173665	0.954798758708525	2.1232315585390764	0.10285628608199354	2.1232315585390764
2762	PA4510		0.1915	-0.1915	0.887595427071885	0.05393999999999997	0.04464730301671811	0.962362952246825	0.108	-0.108	0.883103471856996	0.02918000000000029	0.030776370806188117	0.9877274477545108	3.0810371669816408	2.5610557039477704	3.0810371669816408
2763	PA1601		0.191499999999999	-0.191499999999999	0.885749193083912	0.14908000000000005	0.13807822963812966	0.8992775765020681	0.219500000000002	0.219500000000002	0.677356019622383	0.07446000000000043	0.05462446033295549	0.940481756319792	0.3072171486495137	2.6552207402312304	2.6552207402312304
2764	PA5378	cbcX	0.191000000000001	-0.191000000000001	0.896395720845722	0.2565000000000001	0.17537834102305772	0.7904203179764459	0.5405	0.5405	0.17313815630489002	0.1601399999999997	0.15660064122899764	0.902041764286614	-0.3734782734168272	2.428853400694564	2.428853400694564
2765	PA1841		0.191	0.191	0.870464856972572	0.13144000000000006	0.05817884065534488	0.8976889974606469	0.0519999999999996	-0.0519999999999996	0.956031835538572	0.04734000000000022	0.04589724029466962	0.9370372578155292	1.0237398911545377	0.1015311589559902	1.0237398911545377
2766	PA3601		0.191	-0.191	0.870464856972572	0.3895399999999998	0.33553001976971697	0.6935601182830531	0.032	0.032	0.971183822774365	0.16571999999999995	0.12123265167987242	0.8934534717269151	-0.5917205266350325	-1.1030031773379143	-0.5917205266350325
2767	PA1362		0.190999999999999	0.190999999999999	0.940742242097568	0.1849599999999996	0.1588072678857401	0.911667593327297	0.578000000000001	0.578000000000001	0.318489625584623	0.1972400000000001	0.12406484527590088	0.8934534717269151	0.038033523782709626	3.069040219679072	3.069040219679072
2768	PA0405	algH	0.190999999999999	0.190999999999999	0.870464856972572	0.13834000000000002	0.10686203332646604	0.870194022776413	0.0815000000000001	-0.0815000000000001	0.91504618077599	0.050899999999999945	0.030305733780919525	0.9489186595974108	0.4927849336267207	1.0097099189614704	1.0097099189614704
2769	PA2680		0.19099999999999806	-0.19099999999999806	0.8897372754351559	0.06272000000000025	0.05218677993515199	0.958789331383052	0.239499999999999	-0.239499999999999	0.6501930018388921	0.05873999999999972	0.06942818831953862	0.961521193425217	2.45809379615681	2.6035534611397804	2.6035534611397804
2770	PA2200		0.190500000000001	0.190500000000001	0.870464856972572	0.07113999999999993	0.06556112288035737	0.93174345133178	0.0795000000000003	0.0795000000000003	0.91648637446415	0.048879999999999625	0.04501302589251259	0.9564331521492628	1.8205911484740949	0.6802475370822376	1.8205911484740949
2771	PA4654		0.1905	-0.1905	0.911423467238293	0.09946000000000042	0.06920966334262857	0.9541189947269848	0.0265000000000004	-0.0265000000000004	0.983101628144696	0.13357999999999978	0.0806032826047841	0.929139260614198	1.3154232458738886	-1.3284818749260692	1.3154232458738886
2772	PA1792		0.1905	0.1905	0.908340650997376	0.3079599999999997	0.1466797049128927	0.7682854668131099	0.0884999999999998	-0.0884999999999998	0.923090188063198	0.1051399999999997	0.07538864857081186	0.92278657896944	-0.8007924482105728	-0.22072288488326072	-0.22072288488326072
2773	PA4430		0.19049999999999806	-0.19049999999999806	0.8885566318354341	0.2944200000000001	0.21869007179110764	0.9007380046916128	0.244999999999999	-0.244999999999999	0.6318839200892861	0.2528600000000001	0.13144640225836038	0.9164044680666592	-0.4751930398526104	-0.059796235309294864	-0.059796235309294864
2774	PA1198		0.19049999999999806	-0.19049999999999806	0.908340650997376	0.14673999999999945	0.1508270339384374	0.8933450019795379	0.18999999999999806	-0.18999999999999806	0.772198614827053	0.07490000000000002	0.06963206876145507	0.9491217343394408	0.2901336640874338	1.6529740110739288	1.6529740110739288
2775	PA3975	thiD	0.19049999999999806	0.19049999999999806	0.8982786130865529	0.30676	0.17609680812931686	0.6740393429707049	0.35350000000000104	-0.35350000000000104	0.5605556202408779	0.11301999999999986	0.08110660166307837	0.929139260614198	-0.6602050385525803	2.9649867590183265	2.9649867590183265
2776	PA1696	pscO	0.19049999999999695	0.19049999999999695	0.899225153929033	0.2829999999999999	0.17845827009882909	0.7731520648629059	0.0460000000000012	-0.0460000000000012	0.961642530086443	0.19862000000000005	0.2050395429342027	0.8935023510587241	-0.5183284582371946	-0.744344226562067	-0.5183284582371946
2777	PA2395	pvdO	0.19	0.19	0.875146043356808	0.16047999999999973	0.16838067486106226	0.9520362189319	0.0324999999999989	0.0324999999999989	0.970890664434996	0.1673200000000001	0.12085622311931933	0.9164044680666592	0.17531703103315402	-1.1155404042942472	0.17531703103315402
2778	PA4759	dapB	0.19	0.19	0.90293178382968	0.20943999999999965	0.2403282182765897	0.912418620434624	0.516499999999999	-0.516499999999999	0.168410020071711	0.10477999999999987	0.09102999505657433	0.9514144833815648	-0.08088937761618345	4.5229047825842335	4.5229047825842335
2779	PA2189		0.189999999999999	-0.189999999999999	0.908340650997376	0.16809999999999992	0.11590800950178855	0.841249648774755	0.1265	0.1265	0.846304205079903	0.12786000000000008	0.08346200732469032	0.929139260614198	0.18894293926824055	-0.016294839335810683	0.18894293926824055
2780	PA4777	pmrB	0.18999999999999806	0.18999999999999806	0.870435320645713	0.2566800000000001	0.23595209965866645	0.8442774102009681	0.163	-0.163	0.775637222773615	0.1734999999999995	0.1705296894971663	0.91509782285899	-0.2825997314559305	-0.06157285591125153	-0.06157285591125153
2781	PA5177		0.189500000000002	0.189500000000002	0.885751694163838	0.19344	0.12471795847698378	0.7250277944350471	0.00200000000000067	0.00200000000000067	0.999268946639259	0.08549999999999995	0.05292112842082395	0.929139260614198	-0.031591280422739704	-1.577819719489255	-0.031591280422739704
2782	PA3134	gltX	0.189500000000001	0.189500000000001	0.9251153957673148	0.2963199999999997	0.16373618771263326	0.7616922805626569	0.163	-0.163	0.8196999970162621	0.12387999999999977	0.06788505603837518	0.9164044680666592	-0.6523909069354553	0.5762682139922788	0.5762682139922788
2783	PA0691	phdA	0.189500000000001	0.189500000000001	0.906134258109246	0.11776000000000007	0.10374408818498213	0.884741165681758	0.0930000000000009	0.0930000000000009	0.918844167771905	0.11256000000000008	0.05557114808963382	0.929139260614198	0.6915092826502467	-0.351981210977498	0.6915092826502467
2784	PA1779		0.189500000000001	0.189500000000001	0.894578268717843	0.08923999999999964	0.06837718917884791	0.9271633839900072	0.248500000000001	0.248500000000001	0.633507188694755	0.06706000000000037	0.03969029058430607	0.9345724744818448	1.4662784651436975	4.5713951026537405	4.5713951026537405
2785	PA4331		0.1895	-0.1895	0.908340650997376	0.06622000000000004	0.07003437846277139	0.970877073018036	0.11199999999999903	-0.11199999999999903	0.9071738246428392	0.04949999999999985	0.04655753608887224	0.958213989593362	1.760278347662251	1.3424249917498825	1.760278347662251
2786	PA1542		0.1895	0.1895	0.91083757781223	0.06927999999999979	0.048810022877820144	0.9379513580727248	0.0575000000000001	-0.0575000000000001	0.952557445958665	0.09797999999999972	0.04617346821137253	0.920617788139533	2.4630187185310586	-0.8766939449878578	2.4630187185310586
2787	PA0325		0.1895	-0.1895	0.91932863856688	0.07358000000000006	0.05320394722198719	0.9792371831507672	0.0485000000000007	-0.0485000000000007	0.9657951408086668	0.11413999999999995	0.06786882568602462	0.938757619343375	2.1787857114498936	-0.9671598018162804	2.1787857114498936
2788	PA1464		0.189000000000002	-0.189000000000002	0.8849494370787959	0.1566200000000001	0.0991808407237339	0.912418620434624	0.0555000000000021	-0.0555000000000021	0.952691439958673	0.12089999999999995	0.11885749520609415	0.9260993368404749	0.32647434488073834	-0.5502387534466958	0.32647434488073834
2789	PA1139		0.189000000000001	-0.189000000000001	0.870464856972572	0.0767000000000002	0.057802825767142574	0.9739780245128672	0.287	-0.287	0.541877990874574	0.0638800000000002	0.05127748856304611	0.9514144833815648	1.94281159285186	4.351227141822124	4.351227141822124
2790	PA5515		0.189	0.189	0.897762986444508	0.07556000000000024	0.0777345000627129	0.975084468580954	0.1145	0.1145	0.883103471856996	0.0535800000000004	0.03021267669924828	0.9514144833815648	1.4593262953834032	2.01637215419299	2.01637215419299
2791	PA2790		0.188999999999999	-0.188999999999999	0.894578268717843	0.2182999999999995	0.0908187297129105	0.7811269428487241	0.00600000000000023	-0.00600000000000023	0.99684469938547	0.07322000000000001	0.06251851059219755	0.960460779549101	-0.3226206762924509	-1.0752015581188363	-0.3226206762924509
2792	PA0836	ackA	0.18899999999999806	-0.18899999999999806	0.892547296379318	0.4391199999999996	0.21800503052299786	0.6657774482665579	0.402000000000001	0.402000000000001	0.3952416818891609	0.10827999999999936	0.06640784341225578	0.9397775721804928	-1.1473129743839368	4.42297151823778	4.42297151823778
2793	PA3987	leuS	0.18899999999999806	0.18899999999999806	0.870464856972572	0.26948	0.2262262639482865	0.7409450749054921	0.163499999999999	0.163499999999999	0.7784229123772579	0.08901999999999992	0.06889612954779584	0.9514144833815648	-0.3557500291760953	1.0810476653602072	1.0810476653602072
2794	PA2745		0.188500000000001	-0.188500000000001	0.9017892438416448	0.11349999999999966	0.08871020234448765	0.883873361650763	0.0430000000000019	-0.0430000000000019	0.9663777801020648	0.06530000000000018	0.05253609870048072	0.951588649988022	0.8454495426439729	-0.42447004158293605	0.8454495426439729
2795	PA3299	fadD1	0.188500000000001	0.188500000000001	0.883175151048619	0.2173999999999996	0.12398353385295473	0.7617767637928728	0.153999999999996	-0.153999999999996	0.798366085842288	0.1124599999999999	0.07104574817209924	0.9164044680666592	-0.23309546922798785	0.5846936807445643	0.5846936807445643
2796	PA3133		0.18849999999999806	0.18849999999999806	0.885822713274151	0.07952000000000009	0.0735640990338811	0.959971899790004	0.125999999999999	0.125999999999999	0.867099108898355	0.07713999999999968	0.05097170783876126	0.942003875103156	1.4814291404534907	0.9585709812698076	1.4814291404534907
2797	PA3780		0.188000000000001	0.188000000000001	0.910769727043403	0.08308000000000007	0.05502663748888671	0.962910771864286	0.16749999999999898	-0.16749999999999898	0.84245443917807	0.0668600000000002	0.08149495383150994	0.9514144833815648	1.9067129082926573	1.234923087484301	1.9067129082926573
2798	PA1099	fleR	0.188000000000001	0.188000000000001	0.8885566318354341	0.2524399999999997	0.1586739529139343	0.700522163673122	0.0810000000000004	-0.0810000000000004	0.920069722148806	0.0796000000000004	0.09639177869507352	0.968650325832636	-0.4061158042426243	0.014524060235767296	0.014524060235767296
2799	PA2916		0.188000000000001	-0.188000000000001	0.8864423708395781	0.22140000000000026	0.15599866452419786	0.917391220271992	0.0705000000000018	-0.0705000000000018	0.9299824838568148	0.14221999999999982	0.09551833157392713	0.92390416362847	-0.214104396995132	-0.7508506358749556	-0.214104396995132
2800	PA4801		0.187999999999999	0.187999999999999	0.874174171145231	0.19300000000000025	0.12448845327981198	0.866657114389725	0.226499999999999	0.226499999999999	0.663351185272934	0.09992000000000008	0.09200913451029348	0.964439625733976	-0.04016436760414062	1.375732971228393	1.375732971228393
2801	PA1753		0.187999999999999	-0.187999999999999	0.922365370114357	0.3199200000000001	0.12533826563876369	0.7087188311068671	0.448	0.448	0.431279706116414	0.11382000000000007	0.09632203797677824	0.9552204672094008	-1.0525117714665573	3.4694033371736337	3.4694033371736337
2802	PA1030		0.18799999999999806	0.18799999999999806	0.8885566318354341	0.09996000000000027	0.10762346785591574	0.9204520970077592	0.0620000000000012	-0.0620000000000012	0.96491523813101	0.08232000000000013	0.11442044907562073	0.9256638611767242	0.8180371972204429	-0.17759063317929635	0.8180371972204429
2803	PA1094	fliD	0.18799999999999695	-0.18799999999999695	0.883175151048619	0.36796	0.1864798313491305	0.6329305320152969	0.21300000000000305	0.21300000000000305	0.699843186376251	0.3452000000000001	0.27631239868429114	0.8934534717269151	-0.9650373378077496	-0.4784439664289046	-0.4784439664289046
2804	PA0591		0.187500000000002	0.187500000000002	0.870464856972572	0.10753999999999983	0.09110809971310664	0.931838697477108	0.0115000000000034	0.0115000000000034	0.99018804204767	0.05241999999999995	0.045229203324105835	0.974908341939367	0.8776387637519704	-0.9047251994860454	0.8776387637519704
2805	PA1142		0.187500000000001	0.187500000000001	0.870464856972572	0.22067999999999996	0.13331735945979944	0.7377250842643559	0.252	-0.252	0.620783804446435	0.0665399999999997	0.05609365680122285	0.942003875103156	-0.2488798168103835	3.3062561896652323	3.3062561896652323
2806	PA4983		0.1875	-0.1875	0.894578268717843	0.09383999999999967	0.05799312459248941	0.937553503842556	0.4315	-0.4315	0.26652676711127804	0.06382000000000017	0.056529837254320675	0.9514144833815648	1.6150190329998195	6.504175809773757	6.504175809773757
2807	PA1550		0.1875	-0.1875	0.8885566318354341	0.2530599999999998	0.16043283381735365	0.8569094058074441	0.0345000000000013	0.0345000000000013	0.9699236020967908	0.14906000000000025	0.07927816534204106	0.909767108747887	-0.4086445301753955	-1.4450384857638474	-0.4086445301753955
2808	PA4618		0.187499999999999	0.187499999999999	0.90796868983741	0.07637999999999975	0.06732280445733106	0.954088320673394	0.188499999999999	0.188499999999999	0.779172044106597	0.031100000000000363	0.031260664846843624	0.98598443672305	1.6505551260929228	5.035081652010714	5.035081652010714
2809	PA3483		0.18749999999999806	0.18749999999999806	0.9134926535375129	0.23534000000000005	0.14191669504795176	0.8361087982243499	0.42250000000000093	-0.42250000000000093	0.310702414445585	0.1607999999999998	0.10358440600141763	0.8934534717269151	-0.3370991692262671	2.526442059207441	2.526442059207441
2810	PA2467	foxR	0.187	-0.187	0.884788744915266	0.10639999999999976	0.08922081689082795	0.9294095168543328	0.23	-0.23	0.660380507612721	0.08554000000000014	0.10614337002375623	0.9514144833815648	0.9033766200395106	1.3609893860320044	1.3609893860320044
2811	PA3953		0.186999999999999	-0.186999999999999	0.884788744915266	0.08165999999999997	0.0845504928036103	0.972544110725292	0.205499999999999	-0.205499999999999	0.7178167319673822	0.05268000000000025	0.0532712946466792	0.9514144833815648	1.2458827442280858	2.8687119585430447	2.8687119585430447
2812	PA0356		0.186999999999999	0.186999999999999	0.912733972534082	0.2785399999999996	0.15426734910537626	0.6740393429707049	0.164000000000001	-0.164000000000001	0.8109801934688221	0.059	0.04908878011657381	0.9497956836301608	-0.5933854476067507	2.138981652236046	2.138981652236046
2813	PA0815		0.1865	0.1865	0.8886978692144641	0.19994000000000006	0.12320319598127293	0.8503651546428579	0.0844999999999994	0.0844999999999994	0.911828519527329	0.06457999999999978	0.05779898355507655	0.92390416362847	-0.10908807919271038	0.3446427389335989	0.3446427389335989
2814	PA5554	atpD	0.18600000000000305	0.18600000000000305	0.904539914410032	0.33456	0.24440034267570102	0.76065848250264	0.072499999999998	-0.072499999999998	0.933886844819956	0.21894	0.15751847246169792	0.8934534717269151	-0.6078551215336214	-0.9296687411415208	-0.6078551215336214
2815	PA4125	hpcD	0.186000000000002	0.186000000000002	0.88315398430096	0.2091999999999993	0.15308786964790286	0.835829843639449	0.0435000000000008	0.0435000000000008	0.962970514725373	0.10660000000000038	0.09571572493587456	0.942003875103156	-0.15154695178237562	-0.6592438185290229	-0.15154695178237562
2816	PA3067		0.186000000000002	0.186000000000002	0.8861257776739391	0.09965999999999976	0.0761884615061012	0.8976889974606469	0.0910000000000011	0.0910000000000011	0.8989701175056399	0.0663999999999998	0.0374580320714621	0.9571413234791328	1.1332424660273273	0.6567349815139681	1.1332424660273273
2817	PA0673		0.18600000000000005	-0.18600000000000005	0.916180153754291	0.2236	0.1612507751919348	0.7377250842643559	0.0520000000000005	-0.0520000000000005	0.952557445958665	0.11205999999999984	0.06865832069021212	0.917668409540802	-0.2331771735996005	-0.8747665162244708	-0.2331771735996005
2818	PA5541	pyrQ	0.185999999999999	-0.185999999999999	0.908340650997376	0.19317999999999955	0.12894022193766075	0.8350222020701461	0.138499999999999	-0.138499999999999	0.86512959268912	0.13252000000000022	0.08854547795718666	0.929139260614198	-0.05568471879528709	0.0675359164348314	0.0675359164348314
