	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA4310	PA4310	0.954884081827006	2511.0	0.20838664305000199	-0.20838664305000199	0.8356437803698349	3959.5	71.35003604902668	0.0	0.12742000000000014	0.09623935871911608	25	0.8413048894715816	pctB
PA4283	PA4283	0.9579897151058442	2510.0	0.208347886250001	-0.208347886250001	0.8921478960861979	1231.5	22.179163662581107	0.0	0.05090000000000004	0.041772199686713855	25	3.769202661838254	recD
PA1827	PA1827	0.945907442524212	2509.0	0.20818869804999898	0.20818869804999898	0.8625791684185559	883.5	15.906633020908433	0.0	0.060439999999999786	0.06348118487656988	25	2.3274407737863663	
PA3754	PA3754	0.945907442524212	2508.0	0.208154814299999	0.208154814299999	0.8784174947669001	1527.0	27.50540735400144	0.0	0.06867999999999969	0.06108325602541712	25	2.283355920679195	
PA1289	PA1289	0.948251143999856	2507.0	0.20795635640000001	-0.20795635640000001	0.850028941204965	2794.0	50.342465753424655	0.0	0.08778000000000016	0.07110805744311496	25	1.6900525864616476	
PA5117	PA5117	0.948251143999856	2506.0	0.20790849465000197	0.20790849465000197	0.786967310913545	4034.0	72.6928622927181	0.0	0.12281999999999982	0.13809785781587364	25	0.6161463761693606	typA
PA1629	PA1629	0.959728290650833	2505.0	0.2078861215	-0.2078861215	0.8784174947669001	2426.0	43.709444844989186	0.0	0.07156000000000022	0.06177872476292635	25	2.2066839680350543	
PA0408	PA0408	0.967878480789139	2504.0	0.20776840565000002	-0.20776840565000002	0.7984165431771051	4021.0	72.45854361932228	0.0	0.13442000000000015	0.12511208974355725	25	0.5862615339600065	pilG
PA3892	PA3892	0.945907442524212	2503.0	0.20774273215	-0.20774273215	0.8883252515007231	427.5	7.687454938716654	0.0	0.05627999999999973	0.05298763220475717	25	2.8584544326251686	
PA1441	PA1441	0.959728290650833	2502.0	0.20743080269999803	-0.20743080269999803	0.880330347109999	2989.5	53.866258111031	0.0	0.07220000000000047	0.06276593423187479	25	2.1545254500700555	
PA3464	PA3464	0.9550381025922351	2501.0	0.207299271899999	0.207299271899999	0.8989750646827309	376.0	6.759192501802452	0.0	0.042219999999999966	0.04288333981085611	25	3.8494966256851217	
PA4359	PA4359	0.9530713466331391	2500.0	0.20720059605	-0.20720059605	0.9389629614136259	2721.0	49.02667627974044	0.0	0.09145999999999989	0.10134017794866292	25	1.1420997909499644	
PA2014	PA2014	0.945907442524212	2499.0	0.207176595049999	0.207176595049999	0.8551029070517109	5060.0	91.18601297764961	0.0	0.20123999999999992	0.20121522059725017	25	0.02950370768363339	liuB
PA3159	PA3159	0.9627736269315429	2498.0	0.20709528379999897	-0.20709528379999897	0.7910150480222979	5510.0	99.29704397981254	0.0	0.3369199999999997	0.22808398855100134	25	-0.5691969744337004	wbpA
PA1553	PA1553	0.9648723953295179	2497.0	0.20707133919999696	0.20707133919999696	0.8480004980998729	3573.0	64.38356164383562	0.0	0.10753999999999955	0.10054475786103094	25	0.9899207210540579	ccoO1
PA1347	PA1347	0.945907442524212	2496.0	0.20678536600000003	-0.20678536600000003	0.8303744108746609	4248.0	76.55010814708002	0.0	0.08812000000000002	0.0750357248249125	25	1.5814515855866311	
PA4007	PA4007	0.9550381025922351	2495.0	0.206578352000001	0.206578352000001	0.7182368570259351	5350.5	96.42213410237923	0.0	0.27595999999999987	0.19432612836843854	25	-0.3570371549236685	proA
PA4581	PA4581	0.954884081827006	2494.0	0.206331968350001	0.206331968350001	0.888548837795203	308.0	5.53352559480894	0.0	0.04232000000000022	0.034820635644207495	25	4.7101945531911795	rtcR
PA2130	PA2130	0.9620598129458541	2493.0	0.20614384999999802	-0.20614384999999802	0.9005745873997549	1418.0	25.540735400144193	0.0	0.05468000000000032	0.05626219867726461	25	2.6921068419106025	cupA3
PA3254	PA3254	0.9579897151058442	2492.0	0.20613487460000102	-0.20613487460000102	0.9584273395513481	192.0	3.442682047584715	0.0	0.05633999999999995	0.08317811210488797	25	1.8008929369677094	
PA2087	PA2087	0.945907442524212	2491.0	0.20591555320000102	0.20591555320000102	0.813683061080163	1507.0	27.144917087238642	0.0	0.10770000000000018	0.20188037918529855	25	0.48650370876236765	
PA1401	PA1401	0.959728290650833	2490.0	0.20588307684999999	0.20588307684999999	0.88732791474217	1317.0	23.72025955299207	0.0	0.07235999999999977	0.07208928491807855	25	1.8521903359387504	
PA1920	PA1920	0.954884081827006	2489.0	0.20580618360000302	0.20580618360000302	0.818859774924079	4779.0	86.1211247296323	0.0	0.11400000000000036	0.06093233952508289	25	1.5066906065901262	nrdD
PA4414	PA4414	0.9463721962451459	2488.0	0.20571525710000002	0.20571525710000002	0.8766930514399879	2732.5	49.233958183129054	0.0	0.09633999999999981	0.10466580944447292	25	1.0449950913342503	murD
PA4476	PA4476	0.946761484916575	2487.0	0.20557048875000197	0.20557048875000197	0.7854653004743279	3296.0	59.39077144917087	0.0	0.08807999999999996	0.05435084329305911	25	2.161704982505877	
PA2406	PA2406	0.945907442524212	2486.0	0.20549720954999898	0.20549720954999898	0.9139916729377021	1189.0	21.413121845710165	0.0	0.07124000000000015	0.07675612353421694	25	1.7491400473103438	fpvK
PA4432	PA4432	0.959728290650833	2485.0	0.20538280155000002	0.20538280155000002	0.8395142166103778	5287.0	95.27757750540735	0.0	0.22189999999999985	0.21023513621657058	25	-0.07856535661567475	rpsI
PA3023	PA3023	0.954884081827006	2484.0	0.20520613130000098	0.20520613130000098	0.7976530986667819	4167.5	75.09913482335978	0.0	0.10274000000000003	0.07951613043905009	25	1.2886206953762955	
PA1511	PA1511	0.9552202513933149	2483.0	0.205127474749999	-0.205127474749999	0.8177174588688371	3430.0	61.80605623648161	0.0	0.09209999999999996	0.05759177458630661	25	1.9625628062670113	vgrG2a
PA0336	PA0336	0.9627736269315429	2482.0	0.205086109250001	0.205086109250001	0.728140262368655	5107.5	92.04217736121124	0.0	0.14979999999999924	0.09694188551223197	25	0.5703015673552776	ygdP
PA0601	PA0601	0.945907442524212	2481.0	0.20504908329999802	-0.20504908329999802	0.8690475284045258	1038.0	18.691420331651045	0.0	0.052079999999999946	0.04136818423216886	25	3.6977471005615414	agtR
PA1752	PA1752	0.959728290650833	2480.0	0.204821249400002	0.204821249400002	0.8551029070517109	3257.5	58.69682768565249	0.0	0.0844399999999999	0.05372156612261695	25	2.240836559478507	
PA4974	PA4974	0.9648723953295179	2479.0	0.20478622835000101	0.20478622835000101	0.8711796768149731	3133.0	56.45277577505407	0.0	0.10382000000000065	0.10275475252593758	25	0.9825942437505677	
PA0726	PA0726	0.963978201264781	2478.0	0.204724391500001	-0.204724391500001	0.7806530885868259	5382.0	96.98990627253065	0.0	0.2361600000000002	0.14017286351739588	25	-0.22426315415963488	
PA2747	PA2747	0.9537093113755121	2477.0	0.204707482049998	-0.204707482049998	0.8551029070517109	4527.5	81.58795962509012	0.0	0.14170000000000021	0.16192069818278323	25	0.3891255581103792	
PA1550	PA1550	0.9581079551579531	2476.0	0.204604660500001	-0.204604660500001	0.7654974193556771	4998.5	90.077505407354	0.0	0.14286000000000088	0.0947664365690721	25	0.6515456604195147	
PA1878	PA1878	0.945907442524212	2475.0	0.20448908524999998	-0.20448908524999998	0.841578466808811	1450.0	26.11751982696467	0.0	0.06561999999999978	0.05899722451098827	25	2.3538240383517657	
PA2938	PA2938	0.950971095976176	2474.0	0.20433371269999898	-0.20433371269999898	0.9266406896101491	243.5	4.370944484498919	0.0	0.03676000000000017	0.02699657385669552	25	6.2072214640836085	
PA4792	PA4792	0.954884081827006	2473.0	0.20431508155	0.20431508155	0.808250484528136	2834.0	51.063446286950246	0.0	0.08416000000000015	0.0794304884789206	25	1.5127073224771468	
PA1563	PA1563	0.9578973089951751	2472.0	0.2041529837	-0.2041529837	0.891624046289297	1356.0	24.423215573179522	0.0	0.06238000000000017	0.05653599148625007	25	2.5076589261635216	
PA2182	PA2182	0.954884081827006	2471.0	0.20410373920000002	-0.20410373920000002	0.775833513652769	5142.5	92.67303532804614	0.0	0.21061999999999984	0.16822407427793076	25	-0.03873560207104482	
PA3973	PA3973	0.9656341905678409	2470.0	0.204043690000001	0.204043690000001	0.786967310913545	2706.5	48.765320836337416	0.0	0.1371599999999998	0.16104222531166615	25	0.4153177209924957	
PA1849	PA1849	0.959728290650833	2469.0	0.20401832945	-0.20401832945	0.9229560403863241	121.5	2.171953857245854	0.0	0.03649999999999935	0.03759515704626499	25	4.455848641458018	
PA2689	PA2689	0.952250305186207	2468.0	0.203826970999998	0.203826970999998	0.919472058917929	691.0	12.436914203316508	0.0	0.04270000000000019	0.030280975875952274	25	5.321062691640571	
PA2071	PA2071	0.9579897151058442	2467.0	0.203638892450002	-0.203638892450002	0.8551029070517109	4148.0	74.74765681326605	0.0	0.09623999999999983	0.07697295520722398	25	1.3952808770413778	fusA2
PA1615	PA1615	0.946761484916575	2466.0	0.20357576635000002	0.20357576635000002	0.8784174947669001	1613.5	29.06452775775054	0.0	0.05946000000000021	0.053002146182961035	25	2.7190552973556703	
PA0426	PA0426	0.954884081827006	2465.0	0.203512975200001	-0.203512975200001	0.881807175113852	2969.0	53.49675558759913	0.0	0.06832000000000019	0.04931063948750467	25	2.7416593377228202	mexB
PA3620	PA3620	0.9537093113755121	2464.0	0.203492471150001	-0.203492471150001	0.8784174947669001	883.5	15.906633020908433	0.0	0.06812000000000003	0.08985674710337561	25	1.5065365207830395	mutS
PA4595	PA4595	0.9581079551579531	2463.0	0.20345885370000102	-0.20345885370000102	0.8522886978227571	2327.0	41.925018024513335	0.0	0.0969199999999997	0.13133232973389822	25	0.8112157449416094	
PA2717	PA2717	0.9514512605843911	2462.0	0.20339559504999802	0.20339559504999802	0.9042319724631791	1527.0	27.50540735400144	0.0	0.07463999999999972	0.07321508269020377	25	1.7585938623439659	cpo
PA3100	PA3100	0.954884081827006	2461.0	0.2032891688	-0.2032891688	0.9099336321503649	944.0	16.997116077865897	0.0	0.050600000000000145	0.03549237007207804	25	4.302027970798178	xcpU
PA4012	PA4012	0.951408208301297	2460.0	0.20321318490000098	-0.20321318490000098	0.8005220914684521	3685.0	66.40230713770728	0.0	0.10608000000000013	0.070032831586335	25	1.3869664084659652	
PA0537	PA0537	0.954884081827006	2459.0	0.203099720649998	0.203099720649998	0.84556556955542	1761.5	31.73215573179524	0.0	0.10881999999999983	0.13739563311837785	25	0.6861915368792565	
PA4009	PA4009	0.954884081827006	2458.0	0.20306537440000003	0.20306537440000003	0.890576087609124	359.0	6.452775775054073	0.0	0.049999999999999885	0.0661281899041553	25	2.3146766095042013	
PA3501	PA3501	0.9550381025922351	2457.0	0.203046832850004	0.203046832850004	0.7847521406421271	5125.0	92.35760634462869	0.0	0.1482600000000004	0.08773279983373745	25	0.6244737766699593	
PA1496	PA1496	0.945907442524212	2456.0	0.203022426399999	-0.203022426399999	0.9164820048647291	54.5	0.964311463590483	0.0	0.03372000000000004	0.028834686866111202	25	5.871484826109783	
PA0418	PA0418	0.952026596125515	2455.0	0.2029555755	-0.2029555755	0.9331788761389659	462.5	8.318312905551549	0.0	0.03667999999999979	0.030908426574857092	25	5.379619538293143	
PA4002	PA4002	0.9581079551579531	2454.0	0.202882849449999	-0.202882849449999	0.8834014732806941	1138.0	20.49387166546503	0.0	0.06648000000000033	0.06152700626554159	25	2.216958986453913	rodA
PA4274	PA4274	0.9681695405797209	2453.0	0.202855471749999	-0.202855471749999	0.8274740563902521	4400.5	79.29884643114636	0.0	0.12973999999999972	0.11381327178028612	25	0.6424160434571022	rplK
PA5290	PA5290	0.954884081827006	2452.0	0.202716071000002	0.202716071000002	0.885986032090832	630.5	11.346431146359047	0.0	0.051520000000000114	0.04731971928629079	25	3.1952021964721493	
PA2871	PA2871	0.9552202513933149	2451.0	0.202676200050002	-0.202676200050002	0.937129634468399	2466.5	44.43943763518385	0.0	0.05234000000000034	0.03572368495363654	25	4.208306064873018	
PA1865	PA1865	0.945907442524212	2450.0	0.20261880474999697	0.20261880474999697	0.820406463563702	3317.0	59.769286229271806	0.0	0.06908000000000032	0.04911692681754427	25	2.718793975976066	
PA5434	PA5434	0.9494309688698042	2449.0	0.202482950149999	0.202482950149999	0.9141125770614301	1124.5	20.250540735400143	0.0	0.043119999999999666	0.029284267676234425	25	5.441930524331669	mtr
PA2041	PA2041	0.9557816456337149	2448.0	0.20227520254999998	-0.20227520254999998	0.8912835093851909	2063.0	37.16654650324441	0.0	0.05995999999999996	0.0605849816373659	25	2.3490178374870854	
PA1034	PA1034	0.959728290650833	2447.0	0.20222663859999998	-0.20222663859999998	0.79196177470653	4230.5	76.23467916366258	0.0	0.10085999999999967	0.0652224590663881	25	1.5541676908689086	
PA2851	PA2851	0.9672715536995171	2446.0	0.202140572199998	0.202140572199998	0.798090709676331	5020.5	90.47404470079309	0.0	0.17012000000000047	0.17008510614787292	25	0.18826205847888106	efp
PA5479	PA5479	0.9627736269315429	2445.0	0.202060273	-0.202060273	0.786967310913545	4888.5	88.09480894015861	0.0	0.12890000000000046	0.07266403856103748	25	1.006829161285128	gltP
PA4911	PA4911	0.954884081827006	2444.0	0.20175602890000102	-0.20175602890000102	0.8795188131861651	1761.5	31.73215573179524	0.0	0.0960999999999996	0.14379890472461845	25	0.7347484954933252	
PA4338	PA4338	0.9494309688698042	2443.0	0.201379530150001	-0.201379530150001	0.8723950417747479	1398.0	25.180245133381398	0.0	0.06807999999999971	0.06727085797976254	25	1.9815345627091974	
PA4808	PA4808	0.9514512605843911	2442.0	0.2013087975	0.2013087975	0.8784174947669001	1515.5	27.298125450612833	0.0	0.061320000000000124	0.05076023706275095	25	2.7578436508667714	selA
PA1309	PA1309	0.954884081827006	2441.0	0.20130843734999998	0.20130843734999998	0.891766936103605	185.0	3.316510454217736	0.0	0.03873999999999995	0.03659466035730725	25	4.442408694675541	
PA0236	PA0236	0.9494309688698042	2440.0	0.20115729420000103	-0.20115729420000103	0.7969591911782778	4806.5	86.61679884643115	0.0	0.13647999999999944	0.10869955535021027	25	0.595009740303197	
PA2758	PA2758	0.9550381025922351	2439.0	0.200984324700002	-0.200984324700002	0.965975061111833	243.5	4.370944484498919	0.0	0.04477999999999998	0.04247427652905576	25	3.677621785815372	
PA0416	PA0416	0.967878480789139	2438.0	0.20082859425000002	-0.20082859425000002	0.922212138132472	369.0	6.633020908435472	0.0	0.06637999999999981	0.07204285183139257	25	1.866230872768066	chpD
PA1501	PA1501	0.954884081827006	2437.0	0.200634785600002	0.200634785600002	0.850028941204965	1867.5	33.642754145638065	0.0	0.06119999999999967	0.04475069831857419	25	3.115812508832485	
PA2399	PA2399	0.9550381025922351	2436.0	0.20061408805	0.20061408805	0.8136163656923009	4450.0	80.19105984138429	0.0	0.11801999999999978	0.08658539618973465	25	0.9539032179169306	pvdD
PA0819	PA0819	0.954884081827006	2435.0	0.200581869700001	-0.200581869700001	0.8794631815561209	1511.5	27.22602739726027	0.0	0.05855999999999999	0.0539062303140065	25	2.634609559464954	
PA2271	PA2271	0.952250305186207	2434.0	0.2005659982	-0.2005659982	0.776383796003015	4597.5	82.84967555875991	0.0	0.13275999999999988	0.09165414156854403	25	0.7398028833131459	
PA2297	PA2297	0.952026596125515	2433.0	0.20032672745000102	0.20032672745000102	0.8756190340571509	4635.0	83.52559480894016	0.0	0.17135999999999993	0.21733362985664836	25	0.13328230642035163	
PA5070	PA5070	0.9550381025922351	2432.0	0.200205309099999	-0.200205309099999	0.8800787666750659	582.0	10.472242249459264	0.0	0.06896000000000009	0.08716506372012461	25	1.5057100115409783	tatC
PA2997	PA2997	0.9581079551579531	2431.0	0.20018474295000002	-0.20018474295000002	0.8157071039039699	3110.0	56.038211968276855	0.0	0.07975999999999966	0.06286512016478887	25	1.9156050705753835	nqrC
PA3946	PA3946	0.954884081827006	2430.0	0.200107921300001	0.200107921300001	0.8687618442367031	691.0	12.436914203316508	0.0	0.0580799999999999	0.062167730107079086	25	2.28459236094625	rocS1
PA0447	PA0447	0.9514512605843911	2429.0	0.199814660199999	-0.199814660199999	0.8551029070517109	3937.0	70.94448449891853	0.0	0.11274000000000008	0.11276322169336385	25	0.7721902486679598	gcdH
PA0794	PA0794	0.954884081827006	2428.0	0.199790878	0.199790878	0.809300443472638	4934.5	88.92393655371305	0.0	0.13996000000000025	0.1263536637115571	25	0.47351913860276335	
PA2436	PA2436	0.954884081827006	2427.0	0.199765167350001	0.199765167350001	0.845046404218513	3565.5	64.24837779379958	0.0	0.09664000000000045	0.09929034864141277	25	1.0386222705535784	
PA4860	PA4860	0.954884081827006	2426.0	0.19973629800000303	0.19973629800000303	0.937129634468399	335.5	6.029199711607786	0.0	0.04539999999999963	0.04460474563690881	25	3.460086943580633	
PA0679	PA0679	0.954884081827006	2425.0	0.199681094450001	0.199681094450001	0.9131943643870541	2124.0	38.26604181687094	0.0	0.09206000000000009	0.15121241406269084	25	0.7117212903259551	hxcP
PA5461	PA5461	0.954884081827006	2424.0	0.199449308299999	0.199449308299999	0.786967310913545	4724.0	85.12977649603461	0.0	0.14234000000000024	0.1436657521239258	25	0.3975151172475425	
PA1569	PA1569	0.9583819194624041	2423.0	0.199359888950001	0.199359888950001	0.890564165100611	118.0	2.1088680605623646	0.0	0.03626000000000056	0.033492884816529754	25	4.869687691682674	
PA0712	PA0712	0.9563162707182059	2422.0	0.19932465460000198	0.19932465460000198	0.8625791684185559	2156.5	38.851838500360486	0.0	0.07945999999999959	0.09544369195150305	25	1.25586774934176	
PA2300	PA2300	0.96510339984072	2421.0	0.199249536399999	-0.199249536399999	0.7806530885868259	5366.0	96.7015140591204	0.0	0.18713999999999992	0.12014015426437037	25	0.10079507949816563	chiC
PA3090	PA3090	0.9581079551579531	2420.0	0.199193611299999	-0.199193611299999	0.916531558461697	853.5	15.365897620764239	0.0	0.057179999999999745	0.062309021551190766	25	2.2791821756232546	
PA2299	PA2299	0.9681695405797209	2419.0	0.19916023010000103	0.19916023010000103	0.8077790255721091	4473.5	80.61463590483058	0.0	0.1466399999999999	0.17870188863019884	25	0.29389857321925206	
PA4094	PA4094	0.9549463466391359	2418.0	0.198942022500001	-0.198942022500001	0.8800787666750659	2334.5	42.060201874549385	0.0	0.10602000000000011	0.10073102385395813	25	0.9224767002738016	
PA3402	PA3402	0.9681695405797209	2417.0	0.1988754341	0.1988754341	0.8784174947669001	2556.0	46.05263157894736	0.0	0.07573999999999968	0.06574906843446496	25	1.8728088021921545	
PA3525	PA3525	0.967878480789139	2416.0	0.198801450650002	0.198801450650002	0.901290214903669	1559.5	28.091204037490986	0.0	0.08836000000000008	0.12013287088331268	25	0.9193274899529853	argG
PA1892	PA1892	0.954884081827006	2415.0	0.19872289695000198	-0.19872289695000198	0.7806530885868259	4913.0	88.53640951694304	0.0	0.1283400000000001	0.09883590356410657	25	0.7121187181169482	
PA3907	PA3907	0.960237583955313	2414.0	0.19866091174999803	-0.19866091174999803	0.786434970249557	5180.5	93.35796683489546	0.0	0.15218000000000032	0.11185424667843391	25	0.4155489230875977	
PA0552	PA0552	0.9579897151058442	2413.0	0.19855716854999803	0.19855716854999803	0.9394938945466942	2146.5	38.67159336697909	0.0	0.0874999999999998	0.08911182113876177	25	1.2462675224318884	pgk
PA0286	PA0286	0.959728290650833	2412.0	0.198508785950001	-0.198508785950001	0.913636255367278	2616.5	47.14311463590483	0.0	0.07888000000000045	0.0697158339260172	25	1.7159485759999833	desA
PA2439	PA2439	0.957769397174961	2411.0	0.19848328849999902	0.19848328849999902	0.9069321155488309	271.0	4.866618601297765	0.0	0.047020000000000096	0.04568996060405419	25	3.315023398959972	
PA1056	PA1056	0.959728290650833	2410.0	0.198449596849999	-0.198449596849999	0.841070699169252	2536.5	45.70115356885364	0.0	0.08512	0.09026503568196619	25	1.2555204348369944	shaC
PA0044	PA0044	0.9581079551579531	2409.0	0.19838078254999802	0.19838078254999802	0.8270965110310251	4555.0	82.08363374188897	0.0	0.24700000000000005	0.38578229504043693	25	-0.12602760177189018	exoT
PA2198	PA2198	0.954884081827006	2408.0	0.198325275899999	0.198325275899999	0.9278482665064959	2753.5	49.61247296322999	0.0	0.07656000000000018	0.06886767504908706	25	1.7681049318596531	
PA4827	PA4827	0.954884081827006	2407.0	0.198295941400001	0.198295941400001	0.8050266074800259	2774.5	49.990987743330926	0.0	0.07934000000000002	0.07153564379617601	25	1.6628904849020156	
PA3979	PA3979	0.951408208301297	2406.0	0.19813599420000003	0.19813599420000003	0.8784174947669001	3044.5	54.85760634462869	0.0	0.09294000000000004	0.09219887020276746	25	1.1409683651073894	
PA2927	PA2927	0.950971095976176	2405.0	0.19809059815000304	-0.19809059815000304	0.8148566636412969	2806.5	50.5677721701514	0.0	0.08257999999999958	0.07055238597430062	25	1.6372316336981048	
PA2276	PA2276	0.9581079551579531	2404.0	0.19803423419999897	0.19803423419999897	0.8821407903888739	1273.0	22.927180966113912	0.0	0.05822000000000029	0.045056464575019425	25	3.103089324001591	
PA2547	PA2547	0.9551898786126409	2403.0	0.19791518510000103	0.19791518510000103	0.9187064661293259	135.0	2.415284787310742	0.0	0.03119999999999997	0.02461156570937084	25	6.773855311306925	
PA2905	PA2905	0.954884081827006	2402.0	0.197915065999998	-0.197915065999998	0.8551029070517109	3685.0	66.40230713770728	0.0	0.08349999999999991	0.05079390547431202	25	2.2525353176054	cobH
PA2521	PA2521	0.9581079551579531	2401.0	0.19778027334999804	0.19778027334999804	0.9023399415841129	662.5	11.923215573179522	0.0	0.04939999999999955	0.054182369518752875	25	2.7385342255776224	czcB
PA2983	PA2983	0.954884081827006	2400.0	0.19774402725000198	-0.19774402725000198	0.910078944265491	1624.0	29.253785147801008	0.0	0.0690399999999998	0.06715279840284641	25	1.9165847188960452	
PA0415	PA0415	0.952026596125515	2399.0	0.19758607204999998	0.19758607204999998	0.7806530885868259	4370.5	78.75811103100216	0.0	0.11260000000000021	0.07882509646891232	25	1.0781600766390087	chpC
PA2460	PA2460	0.963978201264781	2398.0	0.19747636829999898	0.19747636829999898	0.728140262368655	5505.0	99.20692141312185	0.0	0.3324199999999997	0.20182803530068172	25	-0.6686069727575896	
PA4045	PA4045	0.9550381025922351	2397.0	0.197337833999999	0.197337833999999	0.9000991363588791	893.5	16.08687815428983	0.0	0.058539999999999565	0.058597305114370175	25	2.3686726502028366	
PA4201	PA4201	0.954884081827006	2396.0	0.19732508295	0.19732508295	0.7809799733939441	3083.0	55.551550108147076	0.0	0.07464000000000043	0.042970319213770536	25	2.8551122075603095	ddlA
PA2180	PA2180	0.954884081827006	2395.0	0.19718059420000003	0.19718059420000003	0.8814375837395391	1073.0	19.32227829848594	0.0	0.06899999999999977	0.08010578942872994	25	1.600141451873993	
PA2211	PA2211	0.954884081827006	2394.0	0.19708109629999998	0.19708109629999998	0.895299079001365	841.5	15.14960346070656	0.0	0.04039999999999985	0.021926011949280445	25	7.145900342590208	
PA5006	PA5006	0.954884081827006	2393.0	0.196938505	-0.196938505	0.8551029070517109	3406.5	61.382480173035326	0.0	0.07749999999999976	0.05041205213041792	25	2.3692450505884635	
PA0963	PA0963	0.9627736269315429	2392.0	0.196914524949999	0.196914524949999	0.8551029070517109	3783.5	68.17772170151406	0.0	0.10065999999999989	0.08485695316236659	25	1.134315119302295	aspS
PA1018	PA1018	0.960237583955313	2391.0	0.196666302099999	-0.196666302099999	0.902121086149359	2102.0	37.86950252343186	0.0	0.08819999999999974	0.09560966652662939	25	1.1344700388614892	
PA3378	PA3378	0.954884081827006	2390.0	0.19657578279999902	0.19657578279999902	0.9457986399616641	448.0	8.056957462148521	0.0	0.07118000000000009	0.14199580979733195	25	0.8830949517381819	
PA1411	PA1411	0.9523270588806291	2389.0	0.196453947249999	0.196453947249999	0.8784174947669001	826.5	14.879235760634462	0.0	0.05786000000000004	0.06361743078748099	25	2.1785530401720075	
PA0579	PA0579	0.97645489096681	2388.0	0.196398451700002	0.196398451700002	0.850028941204965	5158.0	92.9524152847873	0.0	0.26131999999999966	0.2805271778277463	25	-0.23142694694580293	rpsU
PA2968	PA2968	0.959728290650833	2387.0	0.19633845459999805	-0.19633845459999805	0.805430497642481	3513.0	63.30209084354722	0.0	0.1307399999999996	0.11612243179793767	25	0.5649076891030409	fabD
PA2149	PA2149	0.9649955874908909	2386.0	0.1962638652	-0.1962638652	0.7955981840643219	3186.0	57.40807498197548	0.0	0.10407999999999998	0.1021207088041727	25	0.902695117175228	
PA3170	PA3170	0.954884081827006	2385.0	0.196263474049999	-0.196263474049999	0.7910150480222979	2224.5	40.077505407353996	0.0	0.07542000000000032	0.06279408809752696	25	1.9244403049903978	
PA4719	PA4719	0.952026596125515	2384.0	0.196252800350001	-0.196252800350001	0.8898300105318641	2020.5	36.400504686373466	0.0	0.05332000000000007	0.03561714240830297	25	4.013033912475832	
PA0660	PA0660	0.954884081827006	2383.0	0.1960752465	-0.1960752465	0.906314177162653	904.0	16.276135544340303	0.0	0.06658000000000014	0.10645447775144666	25	1.2164377603951007	
PA4164	PA4164	0.954884081827006	2382.0	0.19605028094999696	-0.19605028094999696	0.8285129830413579	3422.0	61.66186012977649	0.0	0.08545999999999963	0.08725190064787477	25	1.2674827726253206	
PA5176	PA5176	0.959728290650833	2381.0	0.19597930235	-0.19597930235	0.8784174947669001	2706.5	48.765320836337416	0.0	0.08655999999999966	0.0917435647152792	25	1.1926646047554044	
PA2629	PA2629	0.9514512605843911	2380.0	0.195912466999998	0.195912466999998	0.8784174947669001	3959.5	71.35003604902668	0.0	0.14580000000000018	0.18936241707371618	25	0.2646378715185587	purB
PA3982	PA3982	0.967878480789139	2379.0	0.195867837200002	0.195867837200002	0.8380771302705521	3246.5	58.49855803893295	0.0	0.0942600000000003	0.08547393852319339	25	1.1887581051671132	
PA5472	PA5472	0.954884081827006	2378.0	0.1958454879	-0.1958454879	0.8812052412029091	2466.5	44.43943763518385	0.0	0.07498	0.06589029392356152	25	1.8343443427375585	
PA3423	PA3423	0.9620598129458541	2377.0	0.19584042135000002	-0.19584042135000002	0.939768914635185	289.0	5.191059841384282	0.0	0.03995999999999991	0.03647485435200472	25	4.273640679840923	
PA2133	PA2133	0.954884081827006	2376.0	0.19545949059999698	-0.19545949059999698	0.8812052412029091	1736.0	31.272530641672674	0.0	0.06745999999999978	0.06262136882353622	25	2.0440225597861517	
PA2599	PA2599	0.9627736269315429	2375.0	0.19523123849999902	0.19523123849999902	0.796597635137295	3341.0	60.20187454938716	0.0	0.16818000000000002	0.2554883754694136	25	0.10588050611029658	
PA2962	PA2962	0.963978201264781	2374.0	0.19521001745000102	-0.19521001745000102	0.873612796241626	3868.0	69.70079307858688	0.0	0.08356000000000051	0.04311619958515211	25	2.5895143478380533	tmk
PA1683	PA1683	0.9581079551579531	2373.0	0.19516088179999602	-0.19516088179999602	0.8348943916679791	1575.0	28.370583994232152	0.0	0.06938000000000055	0.06404072272130183	25	1.9640765509062101	
PA4377	PA4377	0.959728290650833	2372.0	0.19515403074999998	-0.19515403074999998	0.7628678361608761	5477.5	98.711247296323	0.0	0.30351999999999985	0.2405505179097869	25	-0.45049152332584086	
PA0027	PA0027	0.954884081827006	2371.0	0.19480562009999697	-0.19480562009999697	0.842756015255775	3736.0	67.32155731795241	0.0	0.08707999999999942	0.08509953485967646	25	1.2658778955446703	
PA4902	PA4902	0.959728290650833	2370.0	0.19468177015000102	0.19468177015000102	0.8784174947669001	1051.0	18.92573900504686	0.0	0.05766000000000027	0.059986060880841956	25	2.2842268376679167	
PA5324	PA5324	0.9537093113755121	2369.0	0.19460159370000002	0.19460159370000002	0.913354206435228	1588.5	28.613914924297042	0.0	0.06374000000000006	0.05124128381165594	25	2.553831285355747	sphR
