	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA2167	PA2167	0.734106377514856	3119.0	0.1903673014	0.1903673014	0.776399379451741	3167.0	0.1019399999999999	0.06900427522987249	25	1.2814756927077937	
PA3266	PA3266	0.7794499944592221	3118.0	0.190289671949999	0.190289671949999	0.6513682802247031	5389.0	0.3162200000000003	0.2513888952731733	25	-0.5009383088030134	capB
PA4995	PA4995	0.748483089671333	3117.0	0.190257494900001	-0.190257494900001	0.819401055084739	1761.5	0.07313999999999982	0.04944620814582297	25	2.3685839479259405	
PA0170	PA0170	0.7590585375402451	3116.0	0.19014886405000303	0.19014886405000303	0.7618918898243271	4843.5	0.1940599999999996	0.1364453736848556	25	-0.028664481941542516	
PA3210	PA3210	0.733945718628304	3115.0	0.190132291799999	0.190132291799999	0.729851601813682	3431.5	0.11663999999999962	0.07756093303547451	25	0.947542647100258	trkH
PA0849	PA0849	0.747378101139815	3114.0	0.19003218499999602	0.19003218499999602	0.7172804900557279	3622.0	0.12166000000000073	0.10039326006593555	25	0.681043577577721	trxB2
PA4631	PA4631	0.8259711198467959	3113.0	0.190023635499999	-0.190023635499999	0.7220935495498889	3466.5	0.11300000000000031	0.05136775090787349	25	1.4994550888190192	
PA1078	PA1078	0.733945718628304	3112.0	0.189704048849999	-0.189704048849999	0.7999412337287809	4564.0	0.16658000000000034	0.0772560245762961	25	0.2993170950333062	flgC
PA1961	PA1961	0.7786978846402429	3111.0	0.18958802520000198	0.18958802520000198	0.906432546570052	7.0	0.038779999999999946	0.04438141502926631	25	3.3979994802003297	
PA3869	PA3869	0.840518771857991	3110.0	0.18952921199999898	0.18952921199999898	0.9060342552482009	1236.0	0.09567999999999989	0.08811331246374353	25	1.0650968551274898	
PA3720	PA3720	0.738273747271633	3109.0	0.189461765500002	0.189461765500002	0.6191700908338089	4675.0	0.17491999999999955	0.11760373789411069	25	0.12365053832809048	
PA4291	PA4291	0.747378101139815	3108.0	0.189435353849996	-0.189435353849996	0.839480058950067	1108.5	0.09695999999999991	0.10499304738886298	25	0.8807759765986687	
PA2756	PA2756	0.747378101139815	3107.0	0.189432254299999	0.189432254299999	0.693453532983776	4681.0	0.1707999999999993	0.12118967571538408	25	0.15374456767883288	
PA0977	PA0977	0.7578943553197579	3106.0	0.18941502365000099	-0.18941502365000099	0.77564605158649	1464.5	0.08488	0.07108303243390818	25	1.4706044476534665	
PA4201	PA4201	0.761946950058313	3105.0	0.18939884559999898	-0.18939884559999898	0.9257767670905699	757.0	0.048840000000000224	0.03228638774055241	25	4.353501752178172	ddlA
PA2584	PA2584	0.747378101139815	3104.0	0.18925727815	0.18925727815	0.848060860385277	716.5	0.09674000000000066	0.08801611121455769	25	1.051140261405882	pgsA
PA2092	PA2092	0.7377426875003981	3103.0	0.189255735549999	0.189255735549999	0.858272556517134	1188.5	0.06587999999999998	0.0640509692874881	25	1.9262118422632455	
PA4162	PA4162	0.7296320062315959	3102.0	0.1891175186	-0.1891175186	0.898550892506348	928.5	0.06759999999999997	0.06362012915212702	25	1.9100482853379643	
PA4074	PA4074	0.7281254782635941	3101.0	0.189013988849998	-0.189013988849998	0.849619454359674	350.5	0.06698000000000022	0.06524959769990936	25	1.870264233830936	
PA5555	PA5555	0.746529955784899	3100.0	0.189002823199999	-0.189002823199999	0.838543228222087	4211.0	0.2343800000000001	0.24776245680086353	25	-0.18314791266568894	atpG
PA5032	PA5032	0.7423383701172909	3099.0	0.188934161450001	-0.188934161450001	0.88771521717519	965.0	0.0703199999999996	0.055243378185383635	25	2.1471199869776334	
PA4281	PA4281	0.736235336951314	3098.0	0.18888781705	0.18888781705	0.9128930885088951	595.5	0.07755999999999974	0.0882083612816839	25	1.262100501952268	sbcD
PA1750	PA1750	0.7336701044796391	3097.0	0.188824922550001	-0.188824922550001	0.6871892146278101	2443.5	0.10773999999999986	0.09444433104568317	25	0.8585472696162141	
PA0183	PA0183	0.798642617180583	3096.0	0.188574252750001	-0.188574252750001	0.913123837132341	2506.0	0.09947999999999999	0.10643038413285297	25	0.8371129492381432	atsA
PA1920	PA1920	0.740131919447754	3095.0	0.188572381099999	-0.188572381099999	0.7172804900557279	4579.0	0.18605999999999984	0.1524974945149375	25	0.0164749008368335	nrdD
PA4618	PA4618	0.778817873782574	3094.0	0.188492309300001	0.188492309300001	0.8193074269155759	1607.0	0.07906000000000017	0.06013289449211653	25	1.8198410408191392	
PA3121	PA3121	0.733945718628304	3093.0	0.18842480679999898	-0.18842480679999898	0.6862296459570301	3804.5	0.14356000000000024	0.10688314491381035	25	0.4197556765023834	leuC
PA0134	PA0134	0.7467337769306229	3092.0	0.18839867805	-0.18839867805	0.749803153880011	3400.5	0.1117599999999998	0.08536235509090971	25	0.8978041663492188	
PA5558	PA5558	0.7565485520677379	3091.0	0.18834668424999804	-0.18834668424999804	0.817693589558537	4304.0	0.22392000000000048	0.24061495346992362	25	-0.147843329090721	atpF
PA5469	PA5469	0.78020575063899	3090.0	0.18821058474999697	-0.18821058474999697	0.8268963895384129	4185.5	0.12470000000000006	0.08973421402490096	25	0.7077633145855929	
PA0566	PA0566	0.747378101139815	3089.0	0.188185728699998	0.188185728699998	0.8216942390857941	4081.5	0.16097999999999987	0.13267099657925752	25	0.20506161407889517	
PA4974	PA4974	0.733945718628304	3088.0	0.18813011415000197	-0.18813011415000197	0.687990325951974	3398.5	0.14205999999999974	0.13224600813130988	25	0.34836676585548226	
PA3489	PA3489	0.7375655004282099	3087.0	0.187857300100001	0.187857300100001	0.8363886193215769	1210.0	0.08663999999999986	0.09875923163600092	25	1.0248895057533456	
PA2279	PA2279	0.7387540399473649	3086.0	0.18759655179999998	-0.18759655179999998	0.819401055084739	2100.0	0.08380000000000014	0.058923325884859025	25	1.7615528356771095	arsC
PA3789	PA3789	0.759844668653065	3085.0	0.187529923450002	-0.187529923450002	0.812778314020264	3229.5	0.11228000000000009	0.07952608062767831	25	0.9462294992545108	
PA3046	PA3046	0.8230103919397751	3084.0	0.18743183954999898	-0.18743183954999898	0.7870608162273471	1407.5	0.09299999999999932	0.0831999348958077	25	1.1349989596537282	
PA5198	PA5198	0.762148865530896	3083.0	0.18733841075	0.18733841075	0.865259598728593	1691.5	0.07418000000000011	0.06117953089065007	25	1.8496122657797893	
PA2412	PA2412	0.7565485520677379	3082.0	0.18731945935	0.18731945935	0.7326839088292679	4861.5	0.19647999999999982	0.13979594355106753	25	-0.06552794320997932	
PA3594	PA3594	0.762148865530896	3081.0	0.1871855066	-0.1871855066	0.921648334409692	12.5	0.04568000000000006	0.049931594874054554	25	2.8339873171871988	
PA0589	PA0589	0.7467337769306229	3080.0	0.18714560105	0.18714560105	0.758516079010314	1528.0	0.11029999999999994	0.09754422074115895	25	0.7878027059533925	
PA0057	PA0057	0.791852659163147	3079.0	0.18708229005	-0.18708229005	0.9237950817581271	535.5	0.07939999999999948	0.08167580731159035	25	1.3184110888453948	
PA4373	PA4373	0.7387540399473649	3078.0	0.18707089370000102	-0.18707089370000102	0.6899737291746579	4345.0	0.15668000000000007	0.11707964525626721	25	0.2595745283775033	
PA4152	PA4152	0.75205406100539	3077.0	0.1868432234	-0.1868432234	0.807484957849683	1227.0	0.1034599999999995	0.115139672427303	25	0.724191945679254	
PA1035	PA1035	0.762148865530896	3076.0	0.18677757685	-0.18677757685	0.6862296459570301	2798.0	0.12174000000000058	0.08649134349748533	25	0.7519547531585091	
PA5320	PA5320	0.762148865530896	3075.0	0.186741751349999	-0.186741751349999	0.7326839088292679	4282.0	0.14205999999999994	0.08023628127806874	25	0.5568771463267216	coaC
PA3013	PA3013	0.8176739710024008	3074.0	0.18673756080000103	-0.18673756080000103	0.823570984630888	3438.0	0.13032000000000024	0.10627282892003324	25	0.5308747435570114	faoB
PA4181	PA4181	0.737654517635745	3073.0	0.186668917199998	0.186668917199998	0.8737826728035121	1031.5	0.08310000000000019	0.08746142006622111	25	1.184166883199255	
PA4100	PA4100	0.738273747271633	3072.0	0.186663192499999	0.186663192499999	0.7613653427907979	2422.0	0.11460000000000017	0.10084992976365123	25	0.7145586781159281	
PA0635	PA0635	0.795910923621597	3071.0	0.18645024825	-0.18645024825	0.6191700908338089	5461.0	0.43685999999999986	0.3400183671509525	25	-0.736459485551348	
PA5538	PA5538	0.8767606522203449	3070.0	0.18641998580000102	0.18641998580000102	0.819401055084739	3747.0	0.13730000000000006	0.0975723022515439	25	0.5034214081919312	amiA
PA2387	PA2387	0.733945718628304	3069.0	0.186305135350001	0.186305135350001	0.8783098835454871	1617.0	0.07635999999999957	0.05313064087699289	25	2.069335764357604	fpvI
PA0930	PA0930	0.803941534822593	3068.0	0.186225177649999	-0.186225177649999	0.8273914083614791	1448.5	0.0831200000000002	0.06327935418970952	25	1.6293652008661894	
PA2295	PA2295	0.8156774653225709	3067.0	0.1860146841	0.1860146841	0.763370500366831	2190.5	0.10717999999999957	0.08021324184114913	25	0.9828138383450611	
PA0819	PA0819	0.733945718628304	3066.0	0.1859723744	0.1859723744	0.813979397540172	1836.0	0.14106000000000027	0.15241461544090884	25	0.2946723598001155	
PA0235	PA0235	0.7878001388527142	3065.0	0.185952656750001	0.185952656750001	0.8854309829200571	2907.0	0.09667999999999989	0.09439178989721488	25	0.9457671779210025	pcaK
PA0748	PA0748	0.753530795257502	3064.0	0.18586536704999898	-0.18586536704999898	0.878860533778785	1076.5	0.07083999999999958	0.06677164443085086	25	1.7226678784153713	still frameshift probable transcriptional regulator
PA3061	PA3061	0.747378101139815	3063.0	0.18583548135000003	0.18583548135000003	0.8909479733244551	263.5	0.056619999999999615	0.048221770671208995	25	2.6796088063839814	pelD
PA4907	PA4907	0.7565485520677379	3062.0	0.18570246184999697	0.18570246184999697	0.819401055084739	1583.0	0.12570000000000003	0.15483438733046298	25	0.38752671731721783	
PA5171	PA5171	0.75205406100539	3061.0	0.185493867299995	-0.185493867299995	0.7202960894248609	4462.0	0.2326600000000002	0.20603982826951986	25	-0.22891755004914568	arcA
PA0601	PA0601	0.7421030985094019	3060.0	0.18547543255000098	-0.18547543255000098	0.819401055084739	1372.0	0.07199999999999986	0.055727947805985646	25	2.0362392124156585	agtR
PA2914	PA2914	0.747378101139815	3059.0	0.185406074999999	-0.185406074999999	0.819401055084739	2127.0	0.08212000000000007	0.0664646334526866	25	1.554000520796131	
PA2434	PA2434	0.7590585375402451	3058.0	0.18539117789999998	0.18539117789999998	0.674704773713104	4746.0	0.1798600000000001	0.11879547550306763	25	0.04656050978858238	
PA3308	PA3308	0.822735378510618	3057.0	0.18538456385000304	-0.18538456385000304	0.7326839088292679	4979.5	0.18508000000000005	0.13146226327987331	25	0.0023167397426788455	hepA
PA5423	PA5423	0.7462798419535001	3056.0	0.185355245250001	0.185355245250001	0.765559587390526	2317.5	0.09519999999999974	0.0798189357232985	25	1.1294969600012552	
PA5325	PA5325	0.8176083001847191	3055.0	0.185330540150001	0.185330540150001	0.787254967943853	3753.5	0.13504000000000013	0.08824196375119164	25	0.5699163755217509	sphA
PA1014	PA1014	0.761946950058313	3054.0	0.18523208705000102	0.18523208705000102	0.8088672868507841	1785.5	0.10924000000000002	0.08746869916337681	25	0.8687917823959012	wapB
PA1357	PA1357	0.8054426989912661	3053.0	0.18521932735	-0.18521932735	0.832502354881103	1877.5	0.09502000000000037	0.07994939545320712	25	1.1282052458144176	
PA4009	PA4009	0.7423383701172909	3052.0	0.18506811729999803	-0.18506811729999803	0.819401055084739	2387.0	0.09545999999999966	0.06774030065871638	25	1.3228184172292745	
PA2909	PA2909	0.75205406100539	3051.0	0.184974269500001	0.184974269500001	0.830739435669868	965.0	0.06585999999999995	0.04493688166009413	25	2.6507017198253795	
PA2908	PA2908	0.7387540399473649	3050.0	0.18495560625	-0.18495560625	0.799387608877683	2733.0	0.08205999999999988	0.055062146707153	25	1.8687176654635074	cbiD
PA0200	PA0200	0.7643057074873709	3049.0	0.184843769599997	0.184843769599997	0.803989215738792	5147.0	0.2811199999999998	0.24730334274597607	25	-0.389304201597046	
PA0123	PA0123	0.830456409359327	3048.0	0.18474503734999898	-0.18474503734999898	0.7375471213353291	3802.0	0.15174000000000004	0.11712867923783649	25	0.28178442346285076	
PA4137	PA4137	0.8350545472461759	3047.0	0.184626983750001	0.184626983750001	0.850768868382404	855.5	0.06415999999999994	0.05243065261212541	25	2.2976441785151684	
PA3365	PA3365	0.8783571598680391	3046.0	0.184486232999999	-0.184486232999999	0.7381534112060991	4284.0	0.16348000000000013	0.12118120728891957	25	0.1733456322968951	
PA3229	PA3229	0.746907308214006	3045.0	0.184448836249999	0.184448836249999	0.819401055084739	5182.0	0.4391000000000001	0.6209553795026928	25	-0.4100957526995654	
PA5157	PA5157	0.8000557005758899	3044.0	0.184420110750001	-0.184420110750001	0.819401055084739	3388.5	0.13123999999999983	0.11768904296209258	25	0.4518696848196003	
PA5278	PA5278	0.7568331511328441	3043.0	0.184403864700001	-0.184403864700001	0.752503937259527	3124.0	0.1371199999999999	0.11421829246374383	25	0.4139780387192389	dapF
PA4701	PA4701	0.762148865530896	3042.0	0.184181296750001	-0.184181296750001	0.819401055084739	2153.5	0.10914000000000018	0.0813734344447459	25	0.9221842148122097	
PA4259	PA4259	0.747378101139815	3041.0	0.18389735760000103	0.18389735760000103	0.837032802975076	3045.0	0.1424600000000005	0.1338957087935724	25	0.3094748739400206	rpsS
PA5084	PA5084	0.758808885913507	3040.0	0.18389254265000102	-0.18389254265000102	0.8396491645106329	2877.0	0.10545999999999997	0.0839508685680701	25	0.9342671968474678	dguA
PA2563	PA2563	0.758274898371761	3039.0	0.18381696010000198	0.18381696010000198	0.8085782608297629	2070.5	0.09316000000000002	0.07939953295412586	25	1.1417820322996135	
PA5227	PA5227	0.762148865530896	3038.0	0.18367232175	-0.18367232175	0.819401055084739	2555.5	0.10851999999999955	0.0760259659590063	25	0.9885086075791931	
PA4905	PA4905	0.7683636309206009	3037.0	0.18365558194999804	-0.18365558194999804	0.9407817535650099	90.0	0.04557999999999989	0.03417439343524152	25	4.04032282860099	vanB
PA4477	PA4477	0.75205406100539	3036.0	0.183492514249999	0.183492514249999	0.8374079881062719	1987.0	0.0974999999999997	0.059665211807216324	25	1.4412504648076814	cafA
PA3267	PA3267	0.784663660215222	3035.0	0.18345527330000103	-0.18345527330000103	0.751972461844468	2928.5	0.11554000000000036	0.08235630415052224	25	0.8246517859260929	
PA4136	PA4136	0.7565485520677379	3034.0	0.183399179249999	-0.183399179249999	0.8557658744247991	1178.0	0.060739999999999975	0.0409122842188017	25	2.998101464929441	
PA5544	PA5544	0.75205406100539	3033.0	0.18319724270000198	-0.18319724270000198	0.8473979501395021	1691.5	0.10614000000000015	0.10214476246974226	25	0.7543924997899726	
PA1691	PA1691	0.827489609600225	3032.0	0.183045148700002	-0.183045148700002	0.886257084095182	1480.5	0.08571999999999985	0.07708127204451175	25	1.2626302877280005	pscT
PA3412	PA3412	0.7859218340427329	3031.0	0.183015302349999	0.183015302349999	0.678951526177071	5080.0	0.23369999999999957	0.15043935655273272	25	-0.3369111568370365	
PA2058	PA2058	0.7387540399473649	3030.0	0.183009899900001	-0.183009899900001	0.838543228222087	2034.0	0.08566000000000006	0.0663443855951652	25	1.4673419465217754	sppA
PA4427	PA4427	0.80111971731184	3029.0	0.18300262745	0.18300262745	0.865390356673843	1736.5	0.0900200000000002	0.07848666022537402	25	1.1846933884433444	sspB
PA5460	PA5460	0.77642056749865	3028.0	0.18294768449999899	0.18294768449999899	0.607833443230081	5547.0	0.65062	0.30737078179293503	25	-1.5215249568355378	
PA4005	PA4005	0.762148865530896	3027.0	0.182940929999999	0.182940929999999	0.7120288378052699	3577.0	0.1293199999999998	0.07051061976752096	25	0.7604660145775433	
PA1775	PA1775	0.7878001388527142	3026.0	0.18292177629999998	0.18292177629999998	0.886722573854545	1315.0	0.1178999999999991	0.13897039552844836	25	0.4678822137099724	cmpX
PA1089	PA1089	0.747378101139815	3025.0	0.18290636395000198	0.18290636395000198	0.7326839088292679	2506.0	0.13985999999999982	0.18983323383081968	25	0.22675884027959667	
PA3635	PA3635	0.7907225735574891	3024.0	0.182871717450002	-0.182871717450002	0.8063045717574442	3404.5	0.13952000000000023	0.11281848252835161	25	0.3842607742849879	eno
PA1270	PA1270	0.7590585375402451	3023.0	0.18282147734999898	-0.18282147734999898	0.918573738052315	1339.5	0.06527999999999967	0.05754094194571352	25	2.042745102450578	
PA1982	PA1982	0.747378101139815	3022.0	0.18271378335000102	-0.18271378335000102	0.913108280474592	2747.0	0.20701999999999965	0.2972887373132951	25	-0.08175962826463802	exaA
PA2407	PA2407	0.8680480469619559	3021.0	0.182542111	0.182542111	0.819401055084739	3191.5	0.13907999999999973	0.14668643427393052	25	0.29629264093253965	fpvC
PA1852	PA1852	0.8027938446609959	3020.0	0.182504721199996	-0.182504721199996	0.790461426451413	3622.0	0.1734999999999998	0.15702348550455747	25	0.05734633370964659	
PA1701	PA1701	0.8230103919397751	3019.0	0.18239093285000102	0.18239093285000102	0.819401055084739	5048.5	0.23198	0.19695697922812122	25	-0.2517761358055938	pcr3
PA2147	PA2147	0.7590585375402451	3018.0	0.182071139100001	0.182071139100001	0.8350370196413679	2631.0	0.08265999999999998	0.0633886359426253	25	1.568280143935904	katE
PA1011	PA1011	0.747378101139815	3017.0	0.181967132450001	0.181967132450001	0.8298787125163559	2264.0	0.09192	0.07970135402446628	25	1.1298068088323674	
PA3102	PA3102	0.747378101139815	3016.0	0.181952719900002	-0.181952719900002	0.837960784534211	1300.0	0.07871999999999986	0.05842892405878028	25	1.7668085038866819	xcpS
PA3743	PA3743	0.834020683796834	3015.0	0.18186034824999803	-0.18186034824999803	0.817311110957104	4087.0	0.16969999999999927	0.17669577197356265	25	0.0688208218803232	trmD
PA1494	PA1494	0.7608000191324329	3014.0	0.1817873257	-0.1817873257	0.80307537091871	1836.0	0.14077999999999985	0.1695225574960454	25	0.2418989325415101	muiA
PA1548	PA1548	0.7565485520677379	3013.0	0.181737322699998	-0.181737322699998	0.8781293862732309	2526.0	0.11164000000000049	0.10110684530073488	25	0.6932994743481332	
PA1102	PA1102	0.7749215652535791	3012.0	0.18158136565000002	0.18158136565000002	0.883650860593715	1086.5	0.0971800000000001	0.11000500746178211	25	0.7672502152169991	fliG
PA4966	PA4966	0.762110335332102	3011.0	0.181330996550001	-0.181330996550001	0.754094896463158	3668.0	0.11150000000000043	0.06786368076273736	25	1.028989229071457	
PA1818	PA1818	0.79153588973895	3010.0	0.18131919044999897	-0.18131919044999897	0.7745685826590442	4449.0	0.1574999999999996	0.11100750725363827	25	0.21457278916799286	cadA
PA4762	PA4762	0.747378101139815	3009.0	0.181182735500002	-0.181182735500002	0.6942532320056911	5352.0	0.3010600000000003	0.2678350440725287	25	-0.44757871366353397	grpE
PA5492	PA5492	0.7749215652535791	3008.0	0.181089590899999	-0.181089590899999	0.8310521306056831	608.5	0.08714000000000009	0.11257067409706074	25	0.8345831776666242	
PA0502	PA0502	0.7590585375402451	3007.0	0.18108020445000197	-0.18108020445000197	0.780735867029016	2548.0	0.11003999999999994	0.08381812154898231	25	0.8475518555791898	
PA1195	PA1195	0.79153588973895	3006.0	0.1809809361	0.1809809361	0.785562202737647	4681.0	0.17604000000000003	0.14260719067891803	25	0.0346471736556717	ddaH
PA2263	PA2263	0.7747179666719441	3005.0	0.180955186749999	-0.180955186749999	0.7870608162273471	2828.0	0.11426000000000013	0.08712050084031121	25	0.765551002424203	
PA4457	PA4457	0.795910923621597	3004.0	0.18074027434999898	-0.18074027434999898	0.7084753556434201	3279.5	0.13491999999999937	0.09574213196567768	25	0.4785800504883846	
PA4250	PA4250	0.778128901719037	3003.0	0.18061832129999697	-0.18061832129999697	0.7893755233764971	4042.0	0.16076000000000001	0.12024957726883403	25	0.16514254562077185	rpsN
PA1351	PA1351	0.747378101139815	3002.0	0.18058362039999898	-0.18058362039999898	0.880149992185013	870.0	0.05734000000000014	0.040257432026065666	25	3.0613880269412546	
PA3996	PA3996	0.7608000191324329	3001.0	0.18049040830000102	0.18049040830000102	0.8349655351918	1557.5	0.0882200000000001	0.10342902961290189	25	0.8921132552953099	lis
PA4433	PA4433	0.8773591783501621	3000.0	0.18046905415	-0.18046905415	0.852728831589404	3853.5	0.16323999999999994	0.1785035667244026	25	0.09651938314824013	rplM
PA0369	PA0369	0.762110335332102	2999.0	0.1804375647	0.1804375647	0.6191700908338089	4865.5	0.17571999999999985	0.07504805127383425	25	0.0628605889150508	
PA1048	PA1048	0.7568331511328441	2998.0	0.18042289339999898	0.18042289339999898	0.8742707278363979	3380.5	0.14553999999999986	0.12624999339933984	25	0.2763001601882184	
PA1716	PA1716	0.7900769093896272	2997.0	0.180117009450001	-0.180117009450001	0.8742707278363979	3600.5	0.1154200000000001	0.0848509330139238	25	0.7624784684381055	pscC
PA0099	PA0099	0.7794499944592221	2996.0	0.17993113750000198	-0.17993113750000198	0.743514170116538	2659.5	0.18203999999999987	0.22383508251984727	25	-0.009421501206411208	
PA3651	PA3651	0.7578943553197579	2995.0	0.179874029999999	0.179874029999999	0.8520990770290451	2448.5	0.10980000000000022	0.09081001229673605	25	0.7716553299323518	cdsA
PA3846	PA3846	0.79153588973895	2994.0	0.179811532099999	0.179811532099999	0.607833443230081	5446.5	0.33451999999999976	0.17380169974235934	25	-0.8901435839197082	
PA4455	PA4455	0.777389227485277	2993.0	0.17972890989999998	-0.17972890989999998	0.6862296459570301	4700.5	0.15666000000000027	0.09206323913484654	25	0.2505767787097986	
PA0412	PA0412	0.7592466652590659	2992.0	0.17967169785000303	-0.17967169785000303	0.9357235335156759	181.5	0.0597399999999998	0.06387864797149864	25	1.8774927406653055	pilK
PA1873	PA1873	0.7626050814730309	2991.0	0.17964861769999999	-0.17964861769999999	0.8819791768416969	1783.0	0.11067999999999993	0.10369756506302351	25	0.6650938974129577	
PA4003	PA4003	0.764382857134751	2990.0	0.17963385559999898	0.17963385559999898	0.607833443230081	4494.5	0.1535800000000002	0.09555873848058054	25	0.27264754656941664	pbpA
PA4871	PA4871	0.747378101139815	2989.0	0.179624372299999	-0.179624372299999	0.8726295273134929	633.0	0.06313999999999995	0.05753667670857165	25	2.024523816173859	
PA5495	PA5495	0.7619899434684759	2988.0	0.179504672600004	0.179504672600004	0.793718971123659	2548.0	0.09355999999999991	0.06760690916368454	25	1.2712409672792702	thrB
PA3474	PA3474	0.7726596392305942	2987.0	0.179501430100002	-0.179501430100002	0.899870258999998	972.5	0.05900000000000023	0.042135693499296765	25	2.8598420980542993	
PA4835	PA4835	0.78144353243412	2986.0	0.179396530499997	0.179396530499997	0.82467648702077	1508.0	0.08606000000000011	0.07074901648315227	25	1.3192625868124042	
PA3939	PA3939	0.75205406100539	2985.0	0.17921015355000197	-0.17921015355000197	0.7999412337287809	2087.5	0.1003799999999999	0.10245591328306394	25	0.7694056011409619	
PA2409	PA2409	0.7552631514506299	2984.0	0.17910905394999999	0.17910905394999999	0.819401055084739	2120.5	0.09495999999999993	0.1047614273798651	25	0.8032446297707977	fpvE
PA4650	PA4650	0.762148865530896	2983.0	0.17903595164999803	-0.17903595164999803	0.8914399239115479	1451.0	0.08722000000000017	0.08481500456876705	25	1.082543732878709	cupE3
PA3032	PA3032	0.788221207921569	2982.0	0.17896262595000098	0.17896262595000098	0.641416012099911	5392.0	0.3163799999999999	0.18146821806218982	25	-0.757253118575868	snr1
PA1293	PA1293	0.767976139423796	2981.0	0.1789584123	0.1789584123	0.9266259840260541	2494.0	0.10610000000000025	0.0868962503985834	25	0.838452890266339	
PA1770	PA1770	0.761946950058313	2980.0	0.178936277650001	0.178936277650001	0.8261501135807091	2606.0	0.11370000000000002	0.107494573506449	25	0.6068797291063927	ppsA
PA2146	PA2146	0.755062841052658	2979.0	0.178916274550002	0.178916274550002	0.607833443230081	5528.0	0.4848199999999997	0.2599267877691718	25	-1.1768841837173618	
PA2550	PA2550	0.7623000151700029	2978.0	0.1788582528	-0.1788582528	0.7326839088292679	3374.5	0.14212000000000044	0.1433215557176704	25	0.2563344544792018	
PA0731	PA0731	0.7565485520677379	2977.0	0.178835895450002	0.178835895450002	0.6279799582924941	4316.5	0.18141999999999991	0.1695441609139048	25	-0.01524148361151836	
PA0967	PA0967	0.755062841052658	2976.0	0.1788229059	0.1788229059	0.908399471373773	1347.5	0.08359999999999994	0.07679572470739048	25	1.2399506126522202	ruvB
PA2735	PA2735	0.762148865530896	2975.0	0.17881429025000303	0.17881429025000303	0.7326839088292679	2895.0	0.18110000000000007	0.20209403751719116	25	-0.011310129571747506	
PA4467	PA4467	0.822735378510618	2974.0	0.17879278860000397	0.17879278860000397	0.83248343851175	3765.5	0.13577999999999982	0.11489534005636066	25	0.37436495317307644	
PA0956	PA0956	0.75068681965939	2973.0	0.1785490421	-0.1785490421	0.671815971654547	4173.5	0.14393999999999987	0.08081477278319889	25	0.42825143111947506	proS
PA1800	PA1800	0.7844454709852859	2972.0	0.17853465899999998	-0.17853465899999998	0.875678321722713	3631.0	0.13678000000000043	0.13362907929538861	25	0.3124668614059699	tig
PA2642	PA2642	0.798520801393468	2971.0	0.17852646239999898	0.17852646239999898	0.7879417434927329	3530.5	0.12119999999999966	0.06603108485150512	25	0.8681738688515976	nuoG
PA3910	PA3910	0.798772139524937	2970.0	0.1785116779	0.1785116779	0.777890132432917	2779.0	0.15258000000000027	0.20090398204117302	25	0.12907498217076316	eddA
PA2848	PA2848	0.761946950058313	2969.0	0.17842326774999998	-0.17842326774999998	0.839626201175298	1033.0	0.07076000000000005	0.054186621965204816	25	1.9868975744443784	
PA4572	PA4572	0.778196009172311	2968.0	0.17841681000000198	0.17841681000000198	0.8787265297639741	3074.0	0.13323999999999958	0.1324107498153629	25	0.34118687540851594	fklB
PA2808	PA2808	0.762148865530896	2967.0	0.17836852039999898	-0.17836852039999898	0.819401055084739	5014.5	0.22156000000000028	0.14681637624370575	25	-0.29418707030546937	ptrA
PA2088	PA2088	0.75068681965939	2966.0	0.1783393178	-0.1783393178	0.9082305118032521	595.5	0.054120000000000085	0.04465382589058516	25	2.7818292234213775	
PA0680	PA0680	0.764382857134751	2965.0	0.178196980649999	-0.178196980649999	0.850138279134619	928.5	0.10181999999999995	0.12443353982481344	25	0.6137973793683609	hxcV
PA5134	PA5134	0.784465844919754	2964.0	0.17819248944999802	-0.17819248944999802	0.758900257785931	3438.0	0.11750000000000044	0.06752036729757917	25	0.8988767668059414	ctpA
PA3338	PA3338	0.777389227485277	2963.0	0.17816107109999998	0.17816107109999998	0.813312710008578	3380.5	0.10206	0.03599112159037725	25	2.1144401101505745	
PA0604	PA0604	0.7933334255431971	2962.0	0.17814718235000196	-0.17814718235000196	0.7299620403894579	3308.0	0.1455400000000001	0.11842507476600254	25	0.2753401880001406	agtB
PA1621	PA1621	0.784663660215222	2961.0	0.17812548905000303	-0.17812548905000303	0.811863241575502	2147.5	0.07939999999999967	0.06482331756397539	25	1.5229934653154595	
PA4068	PA4068	0.7568331511328441	2960.0	0.17807038760000304	-0.17807038760000304	0.6259776757714179	4742.0	0.19202000000000005	0.1039874271246291	25	-0.13414710591193274	
PA3137	PA3137	0.7590585375402451	2959.0	0.178032158200001	-0.178032158200001	0.888970407136378	412.0	0.06179999999999986	0.06034915768536701	25	1.9259947057750604	
PA1310	PA1310	0.758029304098352	2958.0	0.17799423889999802	0.17799423889999802	0.906751191294211	105.5	0.06201999999999994	0.07681613328808809	25	1.5097640812647135	phnW
PA5500	PA5500	0.761946950058313	2957.0	0.177903183499998	-0.177903183499998	0.7766129735592181	3074.0	0.09668000000000036	0.05876221149684517	25	1.3822349675242969	znuC
