	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA4730	PA4730	0.20291773773164	2330.0	0.298156144	-0.298156144	0.127001895277019	3902.5	0.3543399999999997	0.240657247622699	25	-0.23346006220466883	panC
PA2171	PA2171	0.21684905420836703	2329.0	0.298131305099997	-0.298131305099997	0.0407712078015797	4761.0	0.5114600000000009	0.46349572813565365	25	-0.46026032593242777	
PA2268	PA2268	0.204691093889716	2328.0	0.298058319099997	-0.298058319099997	0.144226811048047	1344.0	0.1988000000000003	0.14942772779284758	25	0.6642563637024518	
PA3382	PA3382	0.234689959509121	2327.0	0.29783361275	-0.29783361275	0.335222705057899	1109.5	0.19005999999999973	0.15608426677065693	25	0.6904835123988369	phnE
PA5264	PA5264	0.226639304263978	2326.0	0.29780664944999896	-0.29780664944999896	0.210152007942887	1579.0	0.22056	0.1940176280650807	25	0.3981424276771777	
PA4321	PA4321	0.33228573193921396	2325.0	0.29755543530000106	-0.29755543530000106	0.0661151706825414	3944.0	0.2909800000000001	0.20406072829756663	25	0.032222933608334774	
PA2147	PA2147	0.261791463784482	2324.0	0.2974553076	0.2974553076	0.0671036088495138	3124.0	0.2831399999999998	0.17923346739192808	25	0.07986961256904701	katE
PA0199	PA0199	0.24685515848721898	2323.0	0.297286424850002	-0.297286424850002	0.148365720992548	1202.5	0.2951599999999998	0.41558186417760506	25	0.0051167412086429165	exbD1
PA4681	PA4681	0.222556603183737	2322.0	0.2972769488	-0.2972769488	0.30714255472603397	1200.5	0.17667999999999978	0.1456122762681774	25	0.8282059170470908	
PA1892	PA1892	0.211176135186689	2321.0	0.2972207266	-0.2972207266	0.20244500267783605	3014.0	0.29533999999999977	0.26012075400987617	25	0.007230205860193718	
PA5024	PA5024	0.21589483727181896	2320.0	0.29680399350000103	0.29680399350000103	0.40421704517802604	1118.5	0.23999999999999957	0.24869312582645647	25	0.22840998644908475	
PA1396	PA1396	0.218853462247001	2319.0	0.296790185900002	-0.296790185900002	0.45387660489086	369.0	0.1068799999999996	0.09198327293589842	25	2.0646165312289724	
PA1430	PA1430	0.348552232155319	2318.0	0.296692762800002	0.296692762800002	0.0614214422286029	4510.5	0.49121999999999977	0.33515357425116843	25	-0.5804122412676898	lasR
PA0211	PA0211	0.25834383402675604	2317.0	0.29656939360000106	-0.29656939360000106	0.115550871132409	2730.0	0.2286799999999994	0.20178081549047183	25	0.3364511806287522	mdcD
PA2941	PA2941	0.267764933245279	2316.0	0.296478567550003	-0.296478567550003	0.443619605787164	521.5	0.13264000000000029	0.11825903066291922	25	1.3854211947415804	
PA2293	PA2293	0.218514021782377	2315.0	0.296321792	-0.296321792	0.17861040057159805	1981.0	0.18635999999999966	0.11804514673067519	25	0.9315231929939705	
PA0875	PA0875	0.250255291007923	2314.0	0.296241836800002	-0.296241836800002	0.275528454759726	2605.5	0.2145800000000001	0.1481652849579373	25	0.5511536445476071	
PA3888	PA3888	0.216656265191833	2313.0	0.29610434189999896	-0.29610434189999896	0.256625189277692	1205.5	0.2112200000000001	0.17055400415508648	25	0.4976977369749271	opuCD
PA5369	PA5369	0.299936996024261	2312.0	0.296067181850001	0.296067181850001	0.309433541286894	2951.5	0.24050000000000002	0.2218967477604543	25	0.25041909090974074	pstS
PA0420	PA0420	0.240353740526792	2311.0	0.29590962634999896	0.29590962634999896	0.0930777646633872	2936.0	0.2750800000000002	0.22228527466598694	25	0.09370673060236677	bioA
PA3075	PA3075	0.268908617216317	2310.0	0.29583501635000103	0.29583501635000103	0.402085663625199	63.0	0.1235399999999998	0.10822391140593648	25	1.5920235566402767	
PA1174	PA1174	0.34146105844782204	2309.0	0.29563093725	-0.29563093725	0.0194188730966343	5003.0	0.5331200000000006	0.33814026552108006	25	-0.7023389018282865	napA
PA2012	PA2012	0.33581416094246	2308.0	0.29558610059999896	-0.29558610059999896	0.210399549862128	3012.0	0.33261999999999986	0.28966608937418503	25	-0.12785031026590493	liuD
PA4284	PA4284	0.23346112037931196	2307.0	0.29546676835	0.29546676835	0.516243216664692	78.5	0.11109999999999949	0.09861118935834114	25	1.8696333504307914	recB
PA3280	PA3280	0.23014741705143998	2306.0	0.29499669079999896	-0.29499669079999896	0.12168347459531599	3232.5	0.32721999999999973	0.2682868520818717	25	-0.12010767188161481	oprO
PA4939	PA4939	0.27563193447970397	2305.0	0.29495280455	-0.29495280455	0.16274811874167402	1439.5	0.18397999999999995	0.1464230087793585	25	0.7578918468833163	
PA0618	PA0618	0.30300153937163693	2304.0	0.294896336899998	0.294896336899998	0.12663225172828	3935.0	0.40424000000000015	0.4306596471306162	25	-0.25389809291056925	
PA5428	PA5428	0.208572734923575	2303.0	0.2946190468	-0.2946190468	0.493942911497709	205.5	0.10519999999999985	0.09719289240131353	25	1.9488981356566792	
PA3440	PA3440	0.215941027747576	2302.0	0.29440851469999896	-0.29440851469999896	0.0791118050957807	4004.0	0.35983999999999966	0.2486163258919252	25	-0.26318257686924434	
PA2152	PA2152	0.243948285211915	2301.0	0.294271740050001	-0.294271740050001	0.0542980175416623	3839.5	0.3411400000000003	0.2533524603525031	25	-0.18499232209858513	
PA2256	PA2256	0.231796443853215	2300.0	0.294206945599997	-0.294206945599997	0.36452864076909497	742.5	0.11387999999999979	0.07841533119656309	25	2.2996388952049833	pvcC
PA0479	PA0479	0.216229651816077	2299.0	0.294131385949998	0.294131385949998	0.47922404208573605	82.5	0.19577999999999998	0.29434822348141776	25	0.3341327655616272	
PA2125	PA2125	0.28199393622318497	2298.0	0.29368517555	0.29368517555	0.543045933408459	692.5	0.11858000000000019	0.11491914548933993	25	1.5237250051275646	
PA3762	PA3762	0.219943308602722	2297.0	0.29367471359999997	0.29367471359999997	0.22165129055143803	1746.0	0.1777399999999999	0.12774283411082815	25	0.9075633432354923	
PA5146	PA5146	0.22665416928913198	2296.0	0.29363230070000107	0.29363230070000107	0.117069693159409	3526.0	0.2376000000000003	0.1799068045776297	25	0.3114518143521517	
PA4316	PA4316	0.234689959509121	2295.0	0.293524456149999	0.293524456149999	0.18264831021060898	1843.5	0.18307999999999935	0.12008214896478128	25	0.9197408366033801	sbcB
PA4310	PA4310	0.321379026422272	2294.0	0.29348569840000105	-0.29348569840000105	0.144737749935644	2768.0	0.2609600000000001	0.2264804498553167	25	0.14361371332836664	pctB
PA4266	PA4266	0.222556603183737	2293.0	0.293433202599999	-0.293433202599999	0.024070487786494	4977.0	0.5871599999999996	0.3757478298894976	25	-0.7817125583569748	fusA1
PA1080	PA1080	0.211874179012485	2292.0	0.29336516520000105	-0.29336516520000105	0.0897721363159053	3630.0	0.3601200000000003	0.28723677370188294	25	-0.2324035113598744	flgE
PA4486	PA4486	0.236652672813596	2291.0	0.293250530050002	0.293250530050002	0.332373095917081	453.5	0.16892000000000018	0.16116610737579612	25	0.7714434013107756	
PA2666	PA2666	0.27424178804163	2290.0	0.293107021899999	-0.293107021899999	0.0865489381846111	3606.0	0.30356000000000005	0.21560676589569255	25	-0.04848167939710234	
PA2628	PA2628	0.22227844705627103	2289.0	0.29286594260000004	-0.29286594260000004	0.181744435697693	1679.5	0.18729999999999955	0.1316413214002351	25	0.8019210190016518	
PA4909	PA4909	0.24500046910404	2288.0	0.2928494509499989	-0.2928494509499989	0.38151803227082104	1917.0	0.20804000000000022	0.21060784648250866	25	0.4026889423468953	
PA1947	PA1947	0.24379925289311	2287.0	0.29282529655	-0.29282529655	0.11793456335244899	3254.5	0.23126000000000016	0.16737060424897357	25	0.3678381686333513	rbsA
PA4615	PA4615	0.279293498913427	2286.0	0.292237893099999	-0.292237893099999	0.0284221040616142	4377.0	0.46014000000000016	0.290269577289801	25	-0.578435082545251	fprB
PA3019	PA3019	0.22170764244860197	2285.0	0.29214493324999896	-0.29214493324999896	0.135799463879263	3110.5	0.24946000000000002	0.17920018601180768	25	0.23819692490266944	
PA4161	PA4161	0.254880989089218	2284.0	0.292124284550001	-0.292124284550001	0.22935161348158398	2613.0	0.23037999999999992	0.17753751246802335	25	0.34778162480519137	fepG
PA3511	PA3511	0.264096094299188	2283.0	0.29186623679999796	-0.29186623679999796	0.25198056904332	1302.0	0.19323999999999958	0.19135792815210662	25	0.5154018845856355	
PA4132	PA4132	0.395023217046608	2282.0	0.291661226350001	0.291661226350001	0.303993052857236	3164.5	0.2799200000000004	0.23793191778321815	25	0.04934700001324819	
PA1170	PA1170	0.221031035178986	2281.0	0.2915759649	-0.2915759649	0.258460404605951	2284.0	0.19499999999999973	0.1868505976263747	25	0.5168619534903118	
PA0973	PA0973	0.23972205606364802	2280.0	0.29154118884999897	0.29154118884999897	0.221822749531661	1009.5	0.21949999999999967	0.19251839738927146	25	0.374204179065195	oprL
PA2538	PA2538	0.27001147091677496	2279.0	0.29134768839999997	0.29134768839999997	0.33502446500108696	599.5	0.16742000000000015	0.14861385085740422	25	0.8338905672992021	
PA0894	PA0894	0.21789948133444198	2278.0	0.29129449809999997	-0.29129449809999997	0.268655369309006	1390.5	0.15319999999999984	0.08942827666161667	25	1.5441927682731629	
PA1078	PA1078	0.225525973248327	2277.0	0.29116940664999896	-0.29116940664999896	0.181075630776725	2524.0	0.2641799999999999	0.20481240807138595	25	0.13177622832593266	flgC
PA3308	PA3308	0.303956665758495	2276.0	0.291099796700002	-0.291099796700002	0.0597303608124025	4478.0	0.44293999999999945	0.30677496910058816	25	-0.49495629889611586	hepA
PA3548	PA3548	0.28750383094647197	2275.0	0.291044619600002	-0.291044619600002	0.13277539911769398	1952.5	0.2176000000000001	0.2025311190080843	25	0.3626337520856252	algI
PA2021	PA2021	0.234689959509121	2274.0	0.29103019864999996	-0.29103019864999996	0.0613185964169905	4619.5	0.4269000000000001	0.2758057891584825	25	-0.4926285331593499	
PA4957	PA4957	0.23743474055171102	2273.0	0.29098272005	0.29098272005	0.104394449786477	2701.0	0.21735999999999972	0.15007050565206556	25	0.49058753903776775	psd
PA1278	PA1278	0.222502122257186	2272.0	0.290895498099998	-0.290895498099998	0.115826739164842	3029.5	0.24803999999999982	0.19224826180401944	25	0.22291748023025384	cobP
PA2252	PA2252	0.246733392778109	2271.0	0.290561934750001	-0.290561934750001	0.0182873977200771	5134.5	0.5981199999999994	0.3415246233192178	25	-0.9005443363377306	
PA2346	PA2346	0.215669478406245	2270.0	0.2904245829	-0.2904245829	0.16045211235360998	2825.5	0.2656799999999996	0.2600785089801414	25	0.09514274361627406	
PA0853	PA0853	0.25716253938970896	2269.0	0.29025863380000105	0.29025863380000105	0.10426185497083199	2134.5	0.2451000000000001	0.25914354130481426	25	0.17426108160991632	
PA3746	PA3746	0.302855753330125	2268.0	0.29020146305	-0.29020146305	0.0542068317234771	4385.5	0.3652800000000003	0.2190817522448336	25	-0.34269644176524905	ffh
PA1423	PA1423	0.21511416563050303	2267.0	0.29019185680000104	0.29019185680000104	0.152649084540343	2160.0	0.2500399999999997	0.24347800722036492	25	0.16490958365558267	bdlA
PA1425	PA1425	0.22441979660505498	2266.0	0.29001374995	-0.29001374995	0.0733441366564112	2548.0	0.2395600000000001	0.11759972009603874	25	0.42902950711784393	
PA5189	PA5189	0.236436222839757	2265.0	0.289956074500003	-0.289956074500003	0.40414346781317706	252.5	0.11024000000000045	0.07531242150756637	25	2.3862740156608444	
PA3926	PA3926	0.234287890469335	2264.0	0.28983049610000106	-0.28983049610000106	0.43383523096047105	998.5	0.1581999999999998	0.1666088858174535	25	0.7900568775438745	
PA2720	PA2720	0.23335916072298496	2263.0	0.28960533670000105	0.28960533670000105	0.290556210104649	216.5	0.10779999999999999	0.07819939790902054	25	2.3248943286177046	
PA2150	PA2150	0.256719777168185	2262.0	0.2892758644	-0.2892758644	0.164517242946184	2150.0	0.1593800000000002	0.10411754975347229	25	1.2475885641523932	
PA0609	PA0609	0.22385474082460102	2261.0	0.289174428299997	0.289174428299997	0.289733271062998	1971.5	0.17926000000000003	0.14613600400540122	25	0.7521379077529349	trpE
PA1563	PA1563	0.25829290136325894	2260.0	0.28913032484999895	-0.28913032484999895	0.240749186710422	1632.0	0.1890000000000003	0.14609257909513	25	0.6853895349797169	
PA0607	PA0607	0.234689959509121	2259.0	0.289053937200002	-0.289053937200002	0.0813649198717155	3676.5	0.25627999999999984	0.19325986822583383	25	0.16958480568611467	rpe
PA2455	PA2455	0.21706237561227898	2258.0	0.288715487449999	0.288715487449999	0.40304896141192104	923.5	0.15744000000000008	0.14502178859284093	25	0.9052121665563252	
PA3765	PA3765	0.24172582051014102	2257.0	0.288704942799999	-0.288704942799999	0.19513794234375398	1828.5	0.2050400000000003	0.18457337745911997	25	0.4532882474804857	
PA4924	PA4924	0.23202926188159198	2256.0	0.28867108485000104	-0.28867108485000104	0.307287512680128	1269.0	0.13576000000000019	0.10478182889540891	25	1.4593282677155177	
PA0336	PA0336	0.241885369061313	2255.0	0.288623379600002	-0.288623379600002	0.328633862359022	2451.0	0.23929999999999982	0.19908849581697688	25	0.24774600560217921	ygdP
PA3285	PA3285	0.269081685346259	2254.0	0.28846429589999895	0.28846429589999895	0.178639587177955	1791.5	0.20411999999999997	0.15394650586053205	25	0.547880547392292	
PA1442	PA1442	0.273143284967488	2253.0	0.288449313399997	0.288449313399997	0.26227758403751	933.5	0.17521999999999957	0.14073446332248057	25	0.8045599544479911	
PA0930	PA0930	0.330240054504425	2252.0	0.28843712660000104	0.28843712660000104	0.155330813761295	1856.0	0.20960000000000018	0.16891818779121023	25	0.4667178095555155	
PA4422	PA4422	0.239911342337041	2251.0	0.28832482859999997	-0.28832482859999997	0.15602038659367998	1679.5	0.1748400000000002	0.11759700959916779	25	0.9650315852997923	
PA1374	PA1374	0.262275112255632	2250.0	0.288270060449998	-0.288270060449998	0.17887312627062696	2439.0	0.22765999999999986	0.15110611061987744	25	0.4011092615736024	
PA4404	PA4404	0.273143284967488	2249.0	0.288180448299997	-0.288180448299997	0.263118934048769	764.5	0.1421000000000004	0.10757410236669411	25	1.3579518219175437	
PA2058	PA2058	0.224364708060748	2248.0	0.2878915014	-0.2878915014	0.150362791845042	1786.5	0.1849	0.13266616938767803	25	0.7763207596583084	sppA
PA4593	PA4593	0.236436222839757	2247.0	0.287708717549998	-0.287708717549998	0.22660004852988697	1046.5	0.13810000000000033	0.1137151045376114	25	1.315645077743515	
PA2685	PA2685	0.227841258288708	2246.0	0.28746975335	-0.28746975335	0.284204959781558	1897.5	0.2141199999999996	0.18690618636096573	25	0.39244154930400477	vgrG4
PA0779	PA0779	0.244443043141351	2245.0	0.28728699089999704	-0.28728699089999704	0.0911736751011161	3073.5	0.33109999999999973	0.23548987062433607	25	-0.18605050392972167	asrA
PA2775	PA2775	0.31452324659940695	2244.0	0.28726693815000004	-0.28726693815000004	0.36526959365677797	1607.0	0.15833999999999993	0.07661058456027287	25	1.6828867563145626	tsi4
PA0765	PA0765	0.23195502198065804	2243.0	0.28709585425	0.28709585425	0.518444609767666	419.5	0.1711399999999999	0.21439831117183092	25	0.5408431326544664	mucC
PA3674	PA3674	0.24546012113159602	2242.0	0.286964328950001	0.286964328950001	0.166740625662498	2698.0	0.21322000000000002	0.14818598111832307	25	0.4976471349952993	
PA0851	PA0851	0.250255291007923	2241.0	0.286947536549998	0.286947536549998	0.159041273768974	1501.5	0.1645999999999999	0.11105010130567235	25	1.1017327774715742	
PA1763	PA1763	0.267593628974216	2240.0	0.286833439150002	-0.286833439150002	0.37415528823412003	2091.5	0.20842	0.17859443580358353	25	0.43905869069874237	
PA0591	PA0591	0.241055876273572	2239.0	0.28679115814999895	0.28679115814999895	0.345475254169987	767.5	0.1864400000000002	0.20090935559765918	25	0.4994847445081744	
PA3259	PA3259	0.27891034610522497	2238.0	0.28663503125	0.28663503125	0.17677069775595103	2870.5	0.2692399999999997	0.16285685944002048	25	0.10681178127720695	
PA0136	PA0136	0.23124314545071697	2237.0	0.28631530595000104	-0.28631530595000104	0.29598816950875	1711.5	0.17459999999999984	0.12820385784627125	25	0.871388020818832	
PA0924	PA0924	0.219942160959193	2236.0	0.286267957600002	-0.286267957600002	0.0508330551808625	4306.0	0.32566000000000017	0.12999260555893122	25	-0.30303294737899583	
PA1659	PA1659	0.24469441648437001	2235.0	0.28610658739999795	0.28610658739999795	0.0870060105498643	4362.0	0.3600399999999999	0.2422633260868572	25	-0.3051778979270477	hsiF2
PA1660	PA1660	0.24583037722366002	2234.0	0.28601875660000103	-0.28601875660000103	0.0855729754928917	2813.0	0.2697999999999996	0.16806577333492573	25	0.09650243638649905	hsiG2
PA3167	PA3167	0.280665221904048	2233.0	0.2858106002	0.2858106002	0.17910322086694502	3428.0	0.2672399999999998	0.16336545942558753	25	0.11367519343009608	serC
PA2884	PA2884	0.24113669085074999	2232.0	0.28576121400000104	0.28576121400000104	0.41066921408539203	164.0	0.12632000000000038	0.11309554220510534	25	1.4097922065826851	
PA3272	PA3272	0.274562450549838	2231.0	0.2857081678999989	-0.2857081678999989	0.439044033047035	285.0	0.11049999999999978	0.09325703726797237	25	1.8787661825084765	
PA4447	PA4447	0.265863079868956	2230.0	0.28550877809999997	0.28550877809999997	0.31060653349157397	1427.0	0.17970000000000005	0.10664172885570324	25	0.9921892605770638	hisC1
PA1982	PA1982	0.28689759357250205	2229.0	0.28518506670000004	-0.28518506670000004	0.263622699014893	2040.0	0.2392000000000003	0.19372230984926148	25	0.23737620481493063	exaA
PA4200	PA4200	0.231930880556044	2228.0	0.285050275449999	0.285050275449999	0.238870986825452	2043.0	0.19117999999999966	0.17831245282742733	25	0.5264370152590968	
PA1605	PA1605	0.281195768991847	2227.0	0.2847365045	0.2847365045	0.263388154514514	1949.5	0.2130000000000001	0.21841836766474887	25	0.32843622661858046	
PA0961	PA0961	0.227649540752343	2226.0	0.284660744399998	-0.284660744399998	0.0837012565913492	3567.5	0.32006000000000007	0.23014883409075398	25	-0.15381027559776023	
PA2543	PA2543	0.23955656141821696	2225.0	0.284601437299999	-0.284601437299999	0.11221564334693901	3008.0	0.2184599999999998	0.12524857949959595	25	0.5280813368443238	
PA1626	PA1626	0.267593628974216	2224.0	0.284481718850001	0.284481718850001	0.526706195024529	661.5	0.14886000000000008	0.1509514629497399	25	0.8984458725991739	
PA1445	PA1445	0.287371390810697	2223.0	0.28423886605000104	0.28423886605000104	0.285249384449871	959.5	0.14695999999999987	0.10186172408384507	25	1.3476982378287974	fliO
PA4945	PA4945	0.28886902348945304	2222.0	0.28404487689999897	-0.28404487689999897	0.41985252665439293	888.5	0.12086000000000043	0.07453515948866002	25	2.1893677831980214	miaA
PA4711	PA4711	0.251890113065911	2221.0	0.283779565150002	0.283779565150002	0.213560615464251	1722.0	0.22243999999999972	0.2089055468387569	25	0.293623439292146	
PA3058	PA3058	0.262631490721229	2220.0	0.28377049469999893	-0.28377049469999893	0.11246614062505499	2839.0	0.24697999999999962	0.1416668980390265	25	0.2596971855052847	pelG
PA3375	PA3375	0.23783885467479396	2219.0	0.2837548741	-0.2837548741	0.233251686521789	1187.0	0.18338000000000018	0.13359720867842523	25	0.7513246353941935	
PA2852	PA2852	0.27287790305070897	2218.0	0.28366747400000103	-0.28366747400000103	0.463161679517418	80.5	0.08292000000000017	0.06571571983424807	25	3.054786198893318	earP
PA5408	PA5408	0.233186977544341	2217.0	0.28318976160000203	0.28318976160000203	0.220647722764166	1512.0	0.16821999999999968	0.10501776437028854	25	1.0947648932481886	
PA0760	PA0760	0.231796443853215	2216.0	0.28316903629999896	-0.28316903629999896	0.354022084483257	1362.5	0.16157999999999995	0.14649635092156157	25	0.8299799656108932	
PA1928	PA1928	0.354734260000457	2215.0	0.283111984549999	0.283111984549999	0.38120983668612396	1309.0	0.1868	0.12646433950591182	25	0.7615742503086943	rimJ
PA0464	PA0464	0.245071011208755	2214.0	0.28270205904999895	-0.28270205904999895	0.17805581716920302	2154.5	0.21425999999999984	0.13331815955325305	25	0.5133738665411173	creC
PA2868	PA2868	0.24376661688102902	2213.0	0.28259982929999894	-0.28259982929999894	0.0704218698242193	3447.0	0.2991999999999997	0.19816433626328084	25	-0.08376971867402916	
PA3152	PA3152	0.315517027925514	2212.0	0.282383519349999	0.282383519349999	0.0643721864909173	4227.5	0.4557199999999999	0.3762302065668481	25	-0.46071920229829477	hisH2
PA0601	PA0601	0.227664853344092	2211.0	0.28236984710000107	0.28236984710000107	0.150843191855623	1556.5	0.20416000000000017	0.1410740585649966	25	0.5543885806898191	agtR
PA2954	PA2954	0.253567086913482	2210.0	0.282354672550002	0.282354672550002	0.41309386201199605	475.0	0.11266000000000038	0.10158234754785535	25	1.670513397714683	
PA2772	PA2772	0.244800296142255	2209.0	0.28231598605000296	-0.28231598605000296	0.0399266945124298	3715.0	0.3122399999999997	0.19769247583051824	25	-0.1513664787912848	
PA4806	PA4806	0.24546012113159602	2208.0	0.28217431239999896	-0.28217431239999896	0.11957392686716199	1964.0	0.17895999999999973	0.12793047591042075	25	0.806800034670955	
PA2832	PA2832	0.24363914362962696	2207.0	0.28213819195000106	0.28213819195000106	0.176213814446305	2806.0	0.18163999999999977	0.09611868964982785	25	1.0455634831907146	tpm
PA1289	PA1289	0.22790439101436	2206.0	0.281970193599999	0.281970193599999	0.047416431768133	4517.5	0.3994999999999995	0.27858070344755226	25	-0.42188782261484814	
PA3212	PA3212	0.23735812182751603	2205.0	0.2817954152	0.2817954152	0.678314040097073	56.0	0.1084199999999999	0.10697913347938433	25	1.620647032380486	
PA5080	PA5080	0.242811951716089	2204.0	0.28177565179999703	0.28177565179999703	0.354375861056432	357.5	0.1627200000000001	0.14247909788222732	25	0.8356008254516595	
PA1283	PA1283	0.276645463086294	2203.0	0.281724443199997	0.281724443199997	0.160460004086261	1882.0	0.19612000000000002	0.1440305436357164	25	0.5943492334272421	
PA1045	PA1045	0.26701515551608	2202.0	0.281668205	-0.281668205	0.058261666378397	3529.0	0.2849599999999997	0.20198844438894667	25	-0.01629694713456511	
PA2325	PA2325	0.26463438368305897	2201.0	0.281547878650001	-0.281547878650001	0.320044224915443	983.0	0.20035999999999987	0.20132759994595875	25	0.4032625366407485	
PA0408	PA0408	0.23783885467479396	2200.0	0.28154711120000003	0.28154711120000003	0.38662245672860496	515.0	0.16525999999999946	0.14662005319873547	25	0.7931187355550864	pilG
PA4528	PA4528	0.283581538124883	2199.0	0.28153228110000106	0.28153228110000106	0.20403266686118698	2570.5	0.23675999999999964	0.2191657059548017	25	0.20428506779812877	pilD
PA2779	PA2779	0.234689959509121	2198.0	0.281421573300001	0.281421573300001	0.0400779605958897	4857.0	0.48062000000000027	0.34356474644526613	25	-0.5797987970565365	
PA1729	PA1729	0.433908924497818	2197.0	0.28128652899999795	0.28128652899999795	0.0692357583801744	3110.5	0.281	0.158658766434971	25	0.0018059449624888183	
PA1506	PA1506	0.255962955606195	2196.0	0.280995882749997	-0.280995882749997	0.192710700351059	679.0	0.15583999999999967	0.11537960175004909	25	1.0847314503747978	
PA1971	PA1971	0.321739941791572	2195.0	0.28093466699999897	0.28093466699999897	0.307480319127	2249.5	0.2471799999999998	0.2247198663521617	25	0.15020775665246153	braZ
PA3107	PA3107	0.27984081994548904	2194.0	0.28084930615000103	0.28084930615000103	0.16534229281443202	2847.5	0.30626000000000003	0.2664215065768276	25	-0.09537778753860231	metZ
PA3985	PA3985	0.28996513502356797	2193.0	0.28083927305000106	-0.28083927305000106	0.46513443314197206	219.5	0.11118000000000014	0.0754226811598034	25	2.249446326238811	
PA0669	PA0669	0.238066429472892	2192.0	0.28082481545000204	-0.28082481545000204	0.235163577984418	695.0	0.15173999999999993	0.10090714791331731	25	1.2792435235697115	
PA0637	PA0637	0.333471982781969	2191.0	0.28072365449999603	0.28072365449999603	0.0711216842461317	4560.0	0.49713999999999964	0.4496007145234534	25	-0.48135231664253564	
PA4492	PA4492	0.287558411319542	2190.0	0.280686981449998	-0.280686981449998	0.0515374904534854	3622.0	0.3005199999999998	0.21708305246302992	25	-0.09136143206471377	magA
PA2651	PA2651	0.28625207232579497	2189.0	0.28035501935	0.28035501935	0.13250262810948502	2724.5	0.24698000000000012	0.17076113189677156	25	0.19544857181068434	
PA3679	PA3679	0.277867308292405	2188.0	0.28030765804999896	-0.28030765804999896	0.0731499883850721	3399.0	0.25708000000000025	0.12134297809652299	25	0.19142152611024704	
PA5243	PA5243	0.281435117691133	2187.0	0.28018540785	0.28018540785	0.518390768169377	1623.0	0.18368000000000037	0.1334690881814962	25	0.7230543728504988	hemB
PA5105	PA5105	0.288600383650083	2186.0	0.279276187	-0.279276187	0.13589033460185002	2940.5	0.26563999999999977	0.18274888964550925	25	0.0746170716902921	hutC
PA0733	PA0733	0.26649602741597	2185.0	0.279211822300002	0.279211822300002	0.13544329614646403	2664.5	0.21013999999999966	0.11292849138577316	25	0.6116421237227658	
PA4021	PA4021	0.24850209498960998	2184.0	0.27912341235000104	0.27912341235000104	0.14458458374684302	2708.0	0.19696000000000016	0.11957972584570235	25	0.6871015280300862	
PA0125	PA0125	0.297537999635702	2183.0	0.27910377219999893	0.27910377219999893	0.129779355633171	3208.0	0.2495999999999999	0.1649770186015816	25	0.1788356490503107	
PA4775	PA4775	0.35860189150385796	2182.0	0.27890858944999897	-0.27890858944999897	0.0949474132330477	4368.0	0.4329999999999999	0.29866581798614555	25	-0.5159325281648028	
PA1569	PA1569	0.231930880556044	2181.0	0.2788663508	-0.2788663508	0.19746152138371803	1455.5	0.1657199999999999	0.19847166464426771	25	0.5700881836346708	
PA1740	PA1740	0.256330678931046	2180.0	0.27882867510000103	-0.27882867510000103	0.10595125885370402	3091.0	0.25167999999999996	0.20459135490044544	25	0.1326970785897169	
PA4988	PA4988	0.26200143461793696	2179.0	0.278640584700002	-0.278640584700002	0.127821827744713	2233.0	0.19819999999999996	0.1404132294336967	25	0.5728846564132778	waaA
PA3884	PA3884	0.32836895387447396	2178.0	0.278632879349999	-0.278632879349999	0.195169394904413	2337.5	0.19953999999999975	0.1041804244248087	25	0.7591913719557153	
PA2826	PA2826	0.29469976904997697	2177.0	0.27840710314999895	0.27840710314999895	0.11086631650880599	3372.0	0.34568	0.29587665926868945	25	-0.2273680425359597	
PA2335	PA2335	0.281195768991847	2176.0	0.278296115100003	-0.278296115100003	0.14259605998425598	1129.5	0.1513399999999998	0.08852797580426183	25	1.4340790461617152	
PA4652	PA4652	0.43289324209180696	2175.0	0.278186239099997	0.278186239099997	0.5804328927116961	17.0	0.12850000000000011	0.1424050122011157	25	1.0511304116781934	cupE5
PA2994	PA2994	0.281195768991847	2174.0	0.278074632750002	0.278074632750002	0.33739070376438296	2803.5	0.23680000000000007	0.15072339455660688	25	0.273843572004348	nqrF
PA2072	PA2072	0.234689959509121	2173.0	0.278071708800002	0.278071708800002	0.12270335237279101	1884.0	0.22666000000000008	0.1469661752467785	25	0.3498200093570772	
PA4435	PA4435	0.263572315838297	2172.0	0.27805271815000104	0.27805271815000104	0.24117573784730698	752.5	0.19941999999999957	0.23648879818432567	25	0.33250081506487694	
PA1780	PA1780	0.27002286027532196	2171.0	0.2775957207	-0.2775957207	0.164684259794599	2327.5	0.20469999999999985	0.15530058220539034	25	0.4693847226122633	nirD
PA5501	PA5501	0.259807226828753	2170.0	0.27755774359999796	0.27755774359999796	0.165687867796866	2722.0	0.23926000000000003	0.16904702994531878	25	0.22655082205458452	znuB
PA1980	PA1980	0.27502291119958805	2169.0	0.277397653199999	-0.277397653199999	0.245379557426393	657.5	0.17347999999999955	0.2371063175736434	25	0.4382745017653248	eraR
PA4343	PA4343	0.234689959509121	2168.0	0.2772229382	-0.2772229382	0.35818957713022903	544.0	0.1677399999999997	0.181159467044922	25	0.6043456628896566	
