	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3301	PA3301	0.147405055557813	2620.0	0.342500000000001	0.118672773956051	2612.0	0.21031999999999992	0.132835728752973	25	0.9950636115815549	
PA3705	PA3705	0.18923322236630302	2619.0	0.3425	0.281385102701299	888.0	0.17278000000000013	0.1488945432176748	25	1.1398671592140186	wspD
PA1723	PA1723	0.152122628450995	2618.0	0.34249999999999897	0.0697385567332865	3451.0	0.3819599999999996	0.5491428153646979	25	-0.07185744563332645	pscJ
PA0282	PA0282	0.151956281829192	2617.0	0.342499999999998	0.146890870492356	2559.0	0.34633999999999987	0.45893335845196515	25	-0.008367227897650887	cysT
PA3893	PA3893	0.169735968300655	2615.0	0.342000000000001	0.0241779902924625	4799.0	0.4965799999999998	0.22373718212819854	25	-0.6908999144872863	
PA1271	PA1271	0.170257289445891	2615.0	0.342000000000001	0.0594885260677001	4178.0	0.4075599999999997	0.30645786551063336	25	-0.2139282667480561	
PA3564	PA3564	0.16408097167532598	2615.0	0.342000000000001	0.41381116689839703	58.0	0.13296000000000027	0.14063567885379108	25	1.4863937921281327	
PA3310	PA3310	0.16499158055538798	2613.0	0.342	0.0317068471132648	4729.0	0.48738	0.29066698728957857	25	-0.5001599987519888	
PA4326	PA4326	0.213131611969603	2612.0	0.34149999999999703	0.16209430250356197	3455.5	0.42902000000000046	0.3416381333614072	25	-0.2561774914845909	
PA3001	PA3001	0.16332291193090803	2610.5	0.341000000000001	0.0405011647203549	4066.0	0.45012000000000013	0.4174800963319486	25	-0.26137773024090505	
PA3220	PA3220	0.162357073732507	2610.5	0.341000000000001	0.270410455056715	237.5	0.15313999999999986	0.13254767381336158	25	1.4173013723690395	
PA3592	PA3592	0.19136016867027	2609.0	0.341	0.195113670067458	1290.0	0.1643200000000001	0.11299224530913633	25	1.5636471292044847	
PA1136	PA1136	0.16905634667641503	2608.0	0.34099999999999897	0.35748579323523105	668.5	0.16440000000000002	0.14465504945674515	25	1.2208353642905911	
PA2854	PA2854	0.220152185029145	2607.0	0.34099999999999797	0.0736385565085702	3734.0	0.4161800000000009	0.3899901409010231	25	-0.19277410404865364	
PA0946	PA0946	0.238388442300095	2605.0	0.3405	0.268897797009557	1049.0	0.1939400000000003	0.22567760559405692	25	0.6494219912259619	
PA4512	PA4512	0.18342437450677898	2605.0	0.3405	0.33843270570580497	60.5	0.15680000000000027	0.15945186055149518	25	1.1520718501787164	lpxO1
PA4996	PA4996	0.16526388970610098	2605.0	0.3405	0.20321328927491003	1430.0	0.16824000000000042	0.10454446023901315	25	1.6477200188912244	rfaE
PA2706	PA2706	0.238290033156621	2602.5	0.34	0.322737984345114	2645.5	0.2662599999999997	0.22505032400184036	25	0.3276600481561506	
PA2419	PA2419	0.167599065204227	2602.5	0.34	0.291147821508984	571.5	0.1456999999999999	0.11678648609035837	25	1.663719891783276	
PA1143	PA1143	0.17733706988186396	2601.0	0.3395	0.12444720462102199	1192.5	0.1724399999999998	0.14371313440322736	25	1.1624546405846714	
PA5232	PA5232	0.19474073525817004	2600.0	0.33899999999999897	0.0468882327045879	4832.0	0.5623399999999996	0.604873621786678	25	-0.36923415397136694	
PA3983	PA3983	0.172713989024554	2599.0	0.3385	0.346323712226547	383.5	0.16886000000000034	0.13687064452735362	25	1.2394184347257684	
PA3322	PA3322	0.153700744469638	2598.0	0.338000000000001	0.0381054127134225	3969.5	0.3874199999999998	0.2544580712023105	25	-0.1942166729728401	
PA4073	PA4073	0.20095299098306196	2596.5	0.33799999999999897	0.0891153491208475	3523.5	0.3123000000000002	0.16927252435052806	25	0.15182617556278327	
PA3390	PA3390	0.231973789803177	2596.5	0.33799999999999897	0.116787859574621	2151.0	0.21936000000000008	0.13047641229995025	25	0.9092831256523147	
PA2823	PA2823	0.341531760983837	2595.0	0.337999999999997	0.126637971566733	2618.0	0.2408000000000001	0.17021561081953251	25	0.5710404558783457	
PA2981	PA2981	0.16456550017611	2594.0	0.33749999999999897	0.21169194249559697	2192.0	0.2099999999999996	0.11367836572247775	25	1.1215854414309956	lpxK
PA2532	PA2532	0.180151314013913	2593.0	0.337000000000002	0.0345454762310002	4823.0	0.4819200000000001	0.2606324711159377	25	-0.5560320223320641	tpx
PA2750	PA2750	0.23060701833821604	2592.0	0.337000000000001	0.12237254464085902	1401.0	0.17092000000000024	0.14759479157477023	25	1.1252429589689559	
PA3118	PA3118	0.26879511469605105	2590.5	0.33699999999999797	0.0728176320958153	3919.5	0.3441400000000005	0.33839146216573884	25	-0.02109982312882786	leuB
PA4731	PA4731	0.157478083434885	2590.5	0.33699999999999797	0.0352756527120757	4459.0	0.43031999999999976	0.25424368559841704	25	-0.36704943047200234	panD
PA0816	PA0816	0.18970283935190801	2589.0	0.336500000000002	0.410796660450984	571.5	0.12034000000000035	0.07765504920265442	25	2.7835923384182575	
PA1962	PA1962	0.157478083434885	2588.0	0.336500000000001	0.141043432737244	1674.5	0.19151999999999983	0.12718903909797655	25	1.1398780982087604	azoR2
PA3207	PA3207	0.26487514989550104	2587.0	0.3365	0.21596166336132802	800.5	0.15758000000000036	0.12503380209633966	25	1.430973040891296	
PA3722	PA3722	0.166122753933559	2586.0	0.33649999999999897	0.11142527504917699	2737.5	0.28552000000000033	0.19913309410207722	25	0.2560096815141429	
PA2502	PA2502	0.207170847333492	2584.5	0.336000000000002	0.11123689935897198	2811.5	0.21614000000000036	0.13458164498425015	25	0.890611791927708	
PA4869	PA4869	0.168621149554855	2584.5	0.336000000000002	0.16280850898915	2575.0	0.2504600000000002	0.22049706725184928	25	0.3879416677333808	
PA2910	PA2910	0.20399582982761102	2583.0	0.336	0.180115282434857	3794.0	0.31475999999999965	0.18749133980000238	25	0.11328523238810469	
PA4041	PA4041	0.35997275472104706	2582.0	0.33599999999999897	0.43279312979496704	1260.0	0.18920000000000012	0.16577563904265288	25	0.8855342126729987	
PA1054	PA1054	0.16941294029695	2581.0	0.33550000000000396	0.182341493566578	1793.0	0.15741999999999995	0.10182344605574255	25	1.7489095772943624	shaA
PA1932	PA1932	0.19397964857902103	2579.5	0.3355	0.39224726412288	873.5	0.15625999999999998	0.18677326494977783	25	0.9596662565608443	
PA3517	PA3517	0.157478083434885	2579.5	0.3355	0.156007419550978	3232.0	0.28766000000000025	0.2660821740239905	25	0.17979408119119783	
PA2514	PA2514	0.17882579325853	2577.5	0.33549999999999897	0.146779604632236	4933.0	0.5848400000000007	0.5851081758957053	25	-0.42614342145929307	antC
PA0107	PA0107	0.246760884307998	2577.5	0.33549999999999897	0.15757933381099898	4822.0	0.5412200000000003	0.4457978119805732	25	-0.46146480415872043	
PA4443	PA4443	0.227056438783888	2576.0	0.335000000000001	0.0491139978029258	3744.0	0.5541000000000004	0.6788786096694066	25	-0.322738110877723	cysD
PA4182	PA4182	0.16800974616333303	2575.0	0.33449999999999896	0.12814988803341598	1733.0	0.29185999999999995	0.26852531382844813	25	0.15879322285138558	
PA2909	PA2909	0.20891537203128502	2573.5	0.33449999999999797	0.117163438944843	2926.0	0.2506599999999999	0.154214860935428	25	0.543657073588408	
PA1653	PA1653	0.300762807595638	2573.5	0.33449999999999797	0.31711567405043295	766.5	0.1455599999999994	0.12102008442127822	25	1.561228459751251	
PA4719	PA4719	0.213131611969603	2571.5	0.334000000000001	0.170188793255037	1960.0	0.20235999999999982	0.14866576886873872	25	0.8854761994082844	
PA5522	PA5522	0.184381459714365	2571.5	0.334000000000001	0.499959536335536	94.5	0.16072000000000075	0.18590270080519725	25	0.9321004979996284	pauA6
PA0286	PA0286	0.19612972085883398	2570.0	0.33399999999999996	0.318722255408319	943.0	0.3356199999999998	0.4033900170224013	25	-0.004015964529706944	desA
PA3295	PA3295	0.22024896682358203	2569.0	0.33399999999999896	0.200976219240633	2679.5	0.24929999999999974	0.1669111540111485	25	0.5074556011657666	
PA3573	PA3573	0.164356879713284	2568.0	0.33349999999999896	0.0754968237227098	3815.0	0.3202000000000001	0.2069583794711713	25	0.0642641290194849	
PA3020	PA3020	0.26879511469605105	2567.0	0.33349999999999796	0.0976959068628203	3549.0	0.29225999999999996	0.18298366958101273	25	0.22537530313184442	
PA3224	PA3224	0.162327574152552	2565.5	0.332500000000001	0.18195113794111697	2271.5	0.22689999999999974	0.18943578507416908	25	0.5574448352440702	
PA1832	PA1832	0.15822394835140302	2565.5	0.332500000000001	0.0756464028549709	2831.5	0.2832600000000004	0.18955260483570285	25	0.2597695771191328	
PA0497	PA0497	0.16041831591185599	2564.0	0.3325	0.242297499979279	871.5	0.15553999999999987	0.1526618621878649	25	1.1591631168643421	
PA4054	PA4054	0.176870860689006	2563.0	0.33200000000000296	0.133649791843173	2651.0	0.272200000000001	0.18167983514963867	25	0.3291504527772624	ribB
PA1920	PA1920	0.168654799141479	2562.0	0.332000000000002	0.0572028474379852	3491.0	0.26705999999999996	0.14075868238466388	25	0.4613569756395892	nrdD
PA4949	PA4949	0.18655298109160104	2561.0	0.332	0.28637127756739394	333.5	0.13266	0.10540099224706882	25	1.8912535427819335	
PA5305	PA5305	0.34181657693641304	2560.0	0.33199999999999896	0.136999010445931	3619.0	0.30061999999999967	0.18384602252972462	25	0.17068631438532053	
PA4984	PA4984	0.163154394984376	2559.0	0.331500000000002	0.31920139512039797	606.0	0.14307999999999965	0.10419229817985641	25	1.8083870237198565	
PA4783	PA4783	0.163093068166706	2558.0	0.331500000000001	0.295603498538503	1616.0	0.1802799999999997	0.16040892275680946	25	0.9427156382644677	
PA2828	PA2828	0.29644709297086796	2557.0	0.3315	0.31504557995908195	1375.5	0.23356000000000005	0.21731157163544396	25	0.450689299529348	
PA0424	PA0424	0.22897994493439802	2556.0	0.33100000000000296	0.125780227492568	2821.5	0.2402	0.18534331882572205	25	0.4899016623597963	mexR
PA0608	PA0608	0.15889152713838098	2554.5	0.331000000000001	0.0487697731607141	3717.5	0.32333999999999996	0.17375382010188997	25	0.04408536166577056	
PA1809	PA1809	0.161162777911215	2554.5	0.331000000000001	0.170114357543031	1932.0	0.23828	0.20266356974059233	25	0.4575069911118306	nppB
PA0632	PA0632	0.19864809473790898	2553.0	0.331	0.0497535684050857	4885.0	0.6060400000000004	0.5130114301845523	25	-0.5361284053672188	
PA5523	PA5523	0.16502926782369598	2552.0	0.33099999999999796	0.23908518908711102	1605.0	0.18715999999999955	0.13329179457115917	25	1.0791361948631277	
PA2520	PA2520	0.238290033156621	2551.0	0.33050000000000107	0.085047042318045	2962.5	0.2723599999999998	0.1721691585815139	25	0.337691143286123	czcA
PA1534	PA1534	0.20891537203128502	2550.0	0.33049999999999896	0.29350288521197804	1440.5	0.24883999999999992	0.22707445181408428	25	0.3596177348337612	recR
PA1795	PA1795	0.17270053987059303	2549.0	0.330000000000002	0.267177489663088	3109.5	0.2960800000000006	0.23021415211349075	25	0.14734107216518794	cysS
PA3054	PA3054	0.20823190781014003	2547.5	0.33000000000000107	0.0583371025473141	3348.5	0.32555999999999996	0.20288324433854368	25	0.02188450807988977	
PA2065	PA2065	0.164356879713284	2547.5	0.33000000000000107	0.23942413319374103	1595.5	0.1817799999999998	0.1479139023215871	25	1.0020694314301077	pcoA
PA3505	PA3505	0.170845801358608	2546.0	0.33	0.0660222649851327	2786.0	0.27133999999999986	0.2174803496870466	25	0.26972551811881706	
PA4854	PA4854	0.179934610859042	2545.0	0.32999999999999796	0.0431666105403006	4432.5	0.46810000000000007	0.3090991952432095	25	-0.44678214024899177	purH
PA3474	PA3474	0.190545461026404	2544.0	0.3295	0.284321053045502	356.5	0.17126000000000002	0.18883332156516563	25	0.8379876956482598	
PA2661	PA2661	0.21101689589154898	2543.0	0.329499999999997	0.10893509973612898	2837.5	0.24560000000000012	0.16458033752547754	25	0.5097814311324335	
PA5332	PA5332	0.201718725682849	2542.0	0.328500000000002	0.384479520039758	797.5	0.2398800000000003	0.2817982537797796	25	0.3144803021712715	crc
PA0877	PA0877	0.18851716465701002	2540.5	0.32850000000000107	0.17767635884595998	1659.0	0.18197999999999973	0.14115494441688356	25	1.0380082724362298	
PA4080	PA4080	0.231531660169542	2540.5	0.32850000000000107	0.325209005042565	971.0	0.17125999999999986	0.1477073486097877	25	1.0645374213262524	
PA4361	PA4361	0.176461557543489	2539.0	0.32849999999999896	0.173988991184824	1394.0	0.17224000000000012	0.14374580573591192	25	1.0870578045739843	
PA1427	PA1427	0.20552480633885398	2538.0	0.328499999999998	0.25834899613545703	1206.0	0.19441999999999982	0.12273681870843257	25	1.09241873311473	
PA2950	PA2950	0.198657005302534	2537.0	0.32800000000000107	0.146056734567453	3282.5	0.32725999999999955	0.2595875382216954	25	0.002850676134420349	pfm�
PA1613	PA1613	0.19957954579914897	2535.5	0.32799999999999896	0.12204254360553501	1964.5	0.19621999999999987	0.1570134070708609	25	0.8392913857383284	
PA2846	PA2846	0.22387876893866399	2535.5	0.32799999999999896	0.200266382896528	1160.0	0.15627999999999967	0.13225756752135784	25	1.298375610698184	
PA3711	PA3711	0.17270053987059303	2534.0	0.3275	0.0684398810644801	4142.5	0.3561800000000001	0.20534939128227261	25	-0.13966440231895627	
PA1102	PA1102	0.199366342619523	2533.0	0.32749999999999896	0.26555680402093	1064.0	0.1847400000000009	0.19241551825844655	25	0.7419360002359439	fliG
PA3994	PA3994	0.165249152560994	2532.0	0.32700000000000107	0.14173229695057998	1964.5	0.18841999999999967	0.08721700426713426	25	1.5889103411021663	
PA0988	PA0988	0.20823190781014003	2531.0	0.32699999999999896	0.0276996585609856	4765.0	0.47826000000000024	0.23063748249868934	25	-0.6558344218870013	
PA2282	PA2282	0.25226007332327	2529.5	0.326999999999998	0.422445732571164	688.5	0.21644000000000027	0.2330417666428059	25	0.4744213948972429	
PA0769	PA0769	0.24156525323099698	2529.5	0.326999999999998	0.12595316090797698	2910.5	0.3151200000000001	0.2692270293513143	25	0.04412632724367241	
PA1441	PA1441	0.26744466473448897	2528.0	0.32649999999999896	0.0806636595747622	2577.0	0.24326000000000003	0.20886823597665588	25	0.39852876437038626	
PA4776	PA4776	0.18121161000642003	2526.5	0.32600000000000107	0.079362104756332	4648.5	0.4839800000000002	0.3819407534771156	25	-0.41362436074647546	pmrA
PA4208	PA4208	0.215819229762776	2526.5	0.32600000000000107	0.0194959320819541	4672.0	0.5281200000000004	0.30127825870226116	25	-0.6708748280430842	opmD
PA4906	PA4906	0.175254295867915	2525.0	0.325000000000002	0.20094603145814702	616.0	0.14460000000000006	0.1265791912861933	25	1.4251947588456364	
PA5389	PA5389	0.19963260866805602	2524.0	0.32500000000000107	0.12498670002531599	2394.5	0.19353999999999982	0.10239190641842731	25	1.283890539773587	cdhR
PA1513	PA1513	0.22170536890746803	2522.5	0.32499999999999896	0.17760842868001397	1302.0	0.3079199999999998	0.37219611989738216	25	0.04588978521513943	
PA0762	PA0762	0.18223698030022503	2522.5	0.32499999999999896	0.10897638228908801	3080.0	0.3271799999999996	0.30967950098986585	25	-0.007039536013951293	algU
PA4389	PA4389	0.35873559062425703	2520.0	0.3245	0.18164742580666698	3984.5	0.3462799999999995	0.30926414950114484	25	-0.0704252336881965	
PA1611	PA1611	0.231973789803177	2520.0	0.3245	0.33394860402238397	372.0	0.1736599999999997	0.21559489983145114	25	0.6996454930887732	
PA0678	PA0678	0.177728807897368	2520.0	0.3245	0.39508544781215205	606.0	0.1515800000000001	0.16290115100882535	25	1.061502628613298	hxcU
PA3927	PA3927	0.23026820699859898	2518.0	0.32449999999999896	0.21465909862838	1168.5	0.1962799999999998	0.1491360592434532	25	0.8597518309820018	
PA4061	PA4061	0.168899618674008	2517.0	0.324000000000002	0.250298874805221	1264.5	0.18483999999999923	0.13274833018409926	25	1.0482994385466968	
PA1140	PA1140	0.269040082686788	2516.0	0.32400000000000106	0.266523826841698	1396.5	0.22189999999999976	0.1730224575982362	25	0.5900968083408041	
PA0095	PA0095	0.169365096358883	2515.0	0.323999999999998	0.10132933899589	3287.5	0.3069599999999997	0.28510410817804754	25	0.05976764105186746	
PA3844	PA3844	0.19816559618408702	2514.0	0.323500000000002	0.13097798951977901	3204.0	0.28041999999999984	0.2062163952421502	25	0.20890676490302992	
PA1114	PA1114	0.170257289445891	2512.5	0.3235	0.140327846688268	2990.5	0.25385999999999975	0.1981393407007636	25	0.35146982801952903	
PA1933	PA1933	0.175254295867915	2512.5	0.3235	0.17562818323625598	1335.5	0.18200000000000063	0.12667436928334513	25	1.1170373359704069	
PA3463	PA3463	0.22776625675057602	2511.0	0.32349999999999896	0.338821415291974	1923.0	0.22967999999999994	0.17044279832248654	25	0.5504486016621644	
PA4120	PA4120	0.213604710372554	2509.0	0.32299999999999995	0.206577941918778	1236.5	0.2260799999999997	0.28917121802374013	25	0.3351647534715692	
PA4169	PA4169	0.255162567135169	2509.0	0.32299999999999995	0.38482084734023797	410.0	0.13831999999999986	0.09492517667440317	25	1.9455323284091348	
PA0939	PA0939	0.212705630346531	2509.0	0.32299999999999995	0.43452285411853997	97.0	0.13522000000000006	0.14079825105447863	25	1.3336813390341244	
PA4479	PA4479	0.173381939277368	2506.5	0.32299999999999895	0.0233202796914336	4833.0	0.6071399999999999	0.3925714775680982	25	-0.7237917582810434	mreD
PA4098	PA4098	0.17270053987059303	2506.5	0.32299999999999895	0.103300291001259	2826.5	0.24531999999999957	0.15281005911479276	25	0.508343498130874	
PA1464	PA1464	0.184307116631376	2505.0	0.322500000000002	0.0920350058479477	3564.0	0.3417	0.24179101685822318	25	-0.07940741657601005	
PA4963	PA4963	0.18458646265859102	2503.5	0.3225	0.135685559208994	1790.5	0.2587400000000001	0.20603883735839654	25	0.3094562210574499	
PA3598	PA3598	0.184879671140268	2503.5	0.3225	0.438336042281856	138.0	0.12466000000000005	0.11216410224904151	25	1.7638441892997951	
PA1015	PA1015	0.186979289723683	2502.0	0.32249999999999895	0.226171085458533	1811.5	0.17295999999999978	0.14850441351466107	25	1.0069734391108576	
PA1026	PA1026	0.181538833564272	2501.0	0.322499999999997	0.107699382784405	2883.0	0.2634400000000002	0.16428299516383255	25	0.35950160234842793	
PA2859	PA2859	0.170257289445891	2500.0	0.32200000000000106	0.20187352245526802	1985.5	0.19028000000000023	0.12380210014373763	25	1.0639561029018918	greB
PA2835	PA2835	0.251720770186965	2499.0	0.322	0.152776855838758	2335.0	0.2432399999999996	0.2183226358702491	25	0.3607504997640653	
PA0425	PA0425	0.19022794805426502	2497.5	0.32199999999999895	0.19268878847021104	1981.5	0.2505399999999998	0.2629489383258023	25	0.27176378978742205	mexA
PA4840	PA4840	0.178151976456525	2497.5	0.32199999999999895	0.0547712522585012	4107.0	0.37255999999999995	0.2689862651388236	25	-0.18796498763201538	
PA0371	PA0371	0.3483046430101	2494.5	0.3215	0.0534193222926308	3648.0	0.45404000000000017	0.374579567648851	25	-0.3538367050608846	
PA0474	PA0474	0.202621702399235	2494.5	0.3215	0.188708082128371	687.0	0.1697399999999995	0.18825731061501966	25	0.8061307128217984	
PA1066	PA1066	0.177728807897368	2494.5	0.3215	0.212535232173862	560.5	0.15598000000000006	0.13945612213165814	25	1.1868966200260131	
PA4600	PA4600	0.260751130548598	2494.5	0.3215	0.133365938352579	2584.5	0.2743000000000001	0.20912192416546552	25	0.22570565084631397	nfxB
PA4077	PA4077	0.24920560342348397	2490.5	0.32149999999999895	0.0783342352520322	3738.0	0.31751999999999997	0.21788722618210876	25	0.01826633010910206	
PA1013	PA1013	0.24949773658577104	2490.5	0.32149999999999895	0.348111351833653	1201.0	0.2142599999999993	0.2365609118176545	25	0.4533293314436588	purC
PA2461	PA2461	0.174629145222715	2490.5	0.32149999999999895	0.299602859338243	828.5	0.1763	0.1587903492029666	25	0.9144132545133683	
PA0908	PA0908	0.177654607640492	2490.5	0.32149999999999895	0.243306853141196	1991.0	0.21790000000000007	0.18663612101269872	25	0.5550908336385214	alpB
PA2417	PA2417	0.19173434923397303	2488.0	0.321000000000002	0.334745658099791	600.5	0.1665800000000002	0.16744387616949952	25	0.9222194536615126	
PA2834	PA2834	0.195503653460141	2487.0	0.32100000000000106	0.272213090575351	68.0	0.16345999999999972	0.18764976907348763	25	0.8395427331344348	
PA3459	PA3459	0.19816559618408702	2486.0	0.32050000000000106	0.0959708568890153	2933.0	0.2668000000000002	0.17762190649429135	25	0.30232757355144557	
PA1420	PA1420	0.23042627854226702	2484.5	0.32	0.0178702602873559	4839.0	0.5056999999999996	0.23666766431714562	25	-0.7846445797139106	
PA3449	PA3449	0.200059476420597	2484.5	0.32	0.27041146733774396	3027.0	0.36397999999999975	0.514113769834395	25	-0.08554526756629464	
PA2995	PA2995	0.17796497213119802	2483.0	0.31999999999999895	0.300045167074957	1091.5	0.19747999999999977	0.1862588633237802	25	0.6577942000377102	nqrE
PA4879	PA4879	0.19512078718645498	2482.0	0.319499999999998	0.345828566654978	83.5	0.14243999999999998	0.1282272819384914	25	1.3808293938955278	
PA1082	PA1082	0.21156149488029	2481.0	0.31900000000000395	0.131925527136059	1742.5	0.25698000000000026	0.22108758068542286	25	0.28052231521882537	flgG
PA3538	PA3538	0.229935979079886	2480.0	0.31900000000000106	0.289312622610918	1711.5	0.19817999999999947	0.1550969374294666	25	0.7789966842829948	
PA4051	PA4051	0.19345624299032	2479.0	0.318999999999997	0.0121725086112536	4886.5	0.5158799999999997	0.22227414941913518	25	-0.8857530239773965	thiL
PA0184	PA0184	0.21222298541535	2478.0	0.318500000000002	0.18863955880127697	2618.0	0.31687999999999994	0.41740493628290204	25	0.003881123243123523	
PA2822	PA2822	0.23344567652297799	2477.0	0.31850000000000106	0.454015551889771	1147.5	0.17059999999999995	0.15622339773542246	25	0.9467211835354028	
PA5324	PA5324	0.266798311194007	2476.0	0.318499999999998	0.494021458021509	2600.0	0.1796599999999998	0.13125561257840845	25	1.0577833379662835	sphR
PA4925	PA4925	0.36367351083444105	2474.5	0.31800000000000106	0.0519194920479183	5057.0	0.63334	0.3928823965259834	25	-0.8026320415176551	
PA1260	PA1260	0.18430305438798103	2474.5	0.31800000000000106	0.372285511163702	1272.0	0.2414199999999995	0.25154794440291717	25	0.304435006144751	lhpP
PA0971	PA0971	0.198657005302534	2473.0	0.318	0.16330447435350598	2819.0	0.2566	0.20256459874979815	25	0.303113181567523	tolA
PA3804	PA3804	0.181839057642022	2471.5	0.31750000000000106	0.17373646397507903	2066.5	0.2872400000000004	0.25074626617359586	25	0.12067976309984679	
PA3012	PA3012	0.319010287629095	2471.5	0.31750000000000106	0.14160544991192903	2350.0	0.2978000000000007	0.28298575494183487	25	0.06961481154431091	
PA4858	PA4858	0.20093377170525	2469.0	0.3175	0.228711735589388	2047.0	0.22405999999999934	0.15061079255263685	25	0.6204070665609465	
PA2260	PA2260	0.268478973932374	2469.0	0.3175	0.06895598209635401	3655.0	0.4072599999999996	0.3646547773808355	25	-0.24615062126625237	
PA0611	PA0611	0.18248192872883104	2469.0	0.3175	0.139977416349957	2529.5	0.2429399999999992	0.20137073604010386	25	0.3702623403290925	prtR
PA2562	PA2562	0.21619327835695104	2467.0	0.317000000000002	0.144290845154175	3482.0	0.3555800000000006	0.3196503519472492	25	-0.1206943767306264	
PA5559	PA5559	0.255030006019274	2466.0	0.316500000000003	0.0324812505563254	3979.0	0.38723999999999914	0.3032590380626217	25	-0.2332659249067084	atpE
PA0212	PA0212	0.23546198946282604	2465.0	0.31650000000000106	0.23122596320156102	1226.0	0.23092000000000057	0.24539486377401368	25	0.34874405553496785	mdcE
PA1329	PA1329	0.19706678659621898	2464.0	0.3165	0.36174414987137804	1028.5	0.1716400000000001	0.13188335439571855	25	1.0983948707078277	
PA2724	PA2724	0.19701956751297198	2463.0	0.31649999999999895	0.24310846179797302	1777.5	0.18331999999999915	0.14724454432451203	25	0.9044817287524392	
PA2891	PA2891	0.21676310074226202	2462.0	0.316499999999997	0.297270156711295	286.0	0.12843999999999997	0.12060570398340732	25	1.5592960680024714	atuF
PA4696	PA4696	0.32397904575517306	2460.5	0.316000000000003	0.270488690587035	2533.5	0.25672000000000006	0.2276888446981979	25	0.26035531112022076	ilvI
PA0890	PA0890	0.210390890964525	2460.5	0.316000000000003	0.178470008933856	2696.0	0.2498199999999998	0.18376773610548047	25	0.3601285046141978	aotM
PA1738	PA1738	0.232975442811316	2459.0	0.31600000000000106	0.205038642160932	1309.0	0.2298999999999997	0.21546074661834175	25	0.3996087517162249	
PA0556	PA0556	0.208644715248965	2457.5	0.31599999999999895	0.21469355356264497	638.0	0.17968000000000053	0.16366186432194102	25	0.8329368638490019	
PA2259	PA2259	0.266537096553579	2457.5	0.31599999999999895	0.0528250878999675	4332.0	0.45282000000000006	0.3626649590186515	25	-0.3772628057869925	ptxS
PA2084	PA2084	0.19731763476776198	2456.0	0.315500000000002	0.0731321376437209	2631.0	0.4110400000000001	0.5608771389529086	25	-0.1703403354580649	
PA4760	PA4760	0.20736497346673	2454.5	0.3155	0.27662013427147997	2790.0	0.3084599999999996	0.3011757142156938	25	0.02337505870396484	dnaJ
PA3044	PA3044	0.18950476574069797	2454.5	0.3155	0.20941363115718398	1495.5	0.19604	0.13698166848158944	25	0.8720874940726513	rocsS2
PA1408	PA1408	0.272669879142444	2452.5	0.315499999999998	0.259480918383288	954.0	0.16518000000000072	0.10879930682989976	25	1.3816264494682147	
PA0903	PA0903	0.22910393247674696	2452.5	0.315499999999998	0.32451228355287	2146.5	0.23047999999999993	0.17181848949788078	25	0.4948245107290779	alaS
PA2245	PA2245	0.18829861463373396	2451.0	0.315	0.548836604436979	7.0	0.10839999999999957	0.14007185655941	25	1.4749572474779986	pslO
PA5004	PA5004	0.201718725682849	2450.0	0.31499999999999895	0.11339800348667	3517.0	0.28661999999999954	0.23099834414990952	25	0.12285802352583886	wapH
PA3834	PA3834	0.18227748679733605	2449.0	0.314500000000002	0.0609167501515684	4185.5	0.4633399999999998	0.34233215838811676	25	-0.4347824075331289	valS
PA0581	PA0581	0.194994948003654	2447.5	0.3145	0.167529954795466	1226.0	0.20251999999999995	0.16368137747872677	25	0.6841340274922466	
PA0334	PA0334	0.204117696612809	2447.5	0.3145	0.086815211106962	3876.0	0.3428600000000002	0.21718902673324297	25	-0.1305774993634125	
PA5242	PA5242	0.27913098499310496	2446.0	0.314000000000002	0.30242396561046603	1257.5	0.2306799999999999	0.247812844367142	25	0.33622147476973013	ppk
PA0744	PA0744	0.20189995805409397	2444.5	0.314	0.192281643370507	2131.0	0.3202199999999999	0.3661691628651075	25	-0.016986684381970388	
PA0768	PA0768	0.180151314013913	2444.5	0.314	0.156438404424255	1888.0	0.23279999999999976	0.2018658795669375	25	0.4022472751422799	lepB
PA2801	PA2801	0.20680791195935896	2443.0	0.31399999999999895	0.310795759138209	410.0	0.14691999999999994	0.1547283021945242	25	1.0798283030983322	
PA3357	PA3357	0.313619846612552	2442.0	0.3135	0.236905820779559	2087.0	0.24428000000000005	0.19211514993183976	25	0.3603047444439359	dsdA
PA0327	PA0327	0.38813829858356796	2441.0	0.31349999999999895	0.43467978138361896	134.5	0.13856000000000027	0.26238645639590474	25	0.6667264858215033	carP
PA3783	PA3783	0.242623372142137	2440.0	0.313000000000003	0.20321328927491003	2197.5	0.22933999999999974	0.17842527147240098	25	0.4688797685979359	
PA0646	PA0646	0.320094455271589	2438.5	0.313	0.35729769431450603	3186.5	0.42321999999999993	0.4840341129507298	25	-0.22771122334350702	
PA2791	PA2791	0.22922193384335898	2438.5	0.313	0.161559943333631	1302.0	0.17832000000000015	0.11508817996070102	25	1.1702331207773797	
PA4802	PA4802	0.192520509993743	2437.0	0.312999999999998	0.192695842922507	2195.0	0.24553999999999992	0.2282814837724106	25	0.29551235993915986	
