	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA1180	PA1180	0.5281458148881261	3516.0	0.25815815335000103	-0.25815815335000103	0.808316332442912	4682.5	84.3817591925018	0.0	0.17890000000000003	0.15793484943693267	25	0.5018408136809017	phoQ
PA0380	PA0380	0.518403069513951	3515.0	0.25815764739999997	-0.25815764739999997	0.863909841698259	2813.0	50.68493150684931	0.0	0.15972000000000022	0.1333799460188821	25	0.7380243457743213	
PA3997	PA3997	0.585523654604193	3514.0	0.258078297399998	0.258078297399998	0.9124824068241909	2349.0	42.32155731795241	0.0	0.09460000000000013	0.0772471682328875	25	2.1163014922066488	lipB
PA1501	PA1501	0.48594828822221203	3513.0	0.258037568850002	-0.258037568850002	0.8374750073261271	3665.0	66.04181687094449	0.0	0.13012	0.08467330354564757	25	1.5107190046156795	
PA1544	PA1544	0.507470959423127	3512.0	0.25801754395	0.25801754395	0.8605595143273801	4311.5	77.6946647440519	0.0	0.1763800000000001	0.1406254096290327	25	0.5805319548249371	anr
PA0718	PA0718	0.5880437301306489	3511.0	0.2579114242	-0.2579114242	0.8915109568931809	3946.5	71.11571737563087	0.0	0.17046000000000017	0.14165281206762786	25	0.6173645473289214	
PA0748	PA0748	0.4963586932770301	3510.0	0.25774079995	-0.25774079995	0.8525692096608171	2491.0	44.881038211968274	0.0	0.09175999999999972	0.06202269745826926	25	2.676129977443776	still frameshift probable transcriptional regulator
PA1235	PA1235	0.47565610020345206	3509.0	0.257717431000002	-0.257717431000002	0.821735183428535	3441.0	62.00432588320115	0.0	0.11001999999999942	0.044851718659006855	25	3.2930160853566948	
PA4488	PA4488	0.485283670894614	3508.0	0.257598960649998	-0.257598960649998	0.6718024141417739	4365.5	78.66798846431146	0.0	0.14355999999999955	0.09032802721193443	25	1.2624980769527008	magE
PA4002	PA4002	0.5546196398633	3507.0	0.257400266399999	0.257400266399999	0.8934137043917679	2021.5	36.41852919971161	0.0	0.11972000000000031	0.10505416063472524	25	1.3105646227445944	rodA
PA3665	PA3665	0.589912210935417	3506.0	0.2573687998	0.2573687998	0.8898918387652479	910.5	16.393294881038212	0.0	0.09761999999999968	0.09008714299684116	25	1.7732696862814463	
PA3954	PA3954	0.6106797340942149	3505.0	0.2573076537	-0.2573076537	0.8625842309014329	3845.5	69.29524152847874	0.0	0.1455400000000003	0.10080126073947028	25	1.1087922202567788	
PA4075	PA4075	0.474878247131528	3504.0	0.257307466349999	-0.257307466349999	0.8620992390137351	1161.0	20.908435472242246	0.0	0.09692000000000013	0.10985318611674384	25	1.4600165185882816	
PA0687	PA0687	0.49702050846355894	3503.0	0.257278180649998	-0.257278180649998	0.8706070498057629	2715.0	48.91852919971161	0.0	0.09536000000000007	0.04921477589775949	25	3.2900318592605706	hxcS
PA2284	PA2284	0.49933355116904604	3502.0	0.257273754399999	-0.257273754399999	0.931939383649125	1282.0	23.089401586157173	0.0	0.08476000000000004	0.05968932065286082	25	2.8901946363789053	
PA3635	PA3635	0.48670987896644896	3501.0	0.257250411049998	0.257250411049998	0.8980839324171249	1803.0	32.48017303532804	0.0	0.11409999999999978	0.10934235227028946	25	1.309194544270794	eno
PA4000	PA4000	0.652348626086111	3500.0	0.257174007150001	0.257174007150001	0.947607776299105	979.5	17.636986301369863	0.0	0.08423999999999987	0.08728916503973064	25	1.9811623478273424	rlpA
PA2016	PA2016	0.60664190775489	3499.0	0.257029361749998	-0.257029361749998	0.8197683997911229	4706.5	84.81434751261716	0.0	0.2818199999999999	0.2712411626824608	25	-0.09139703577743481	liuR
PA3936	PA3936	0.570553852877345	3498.0	0.256932709249999	-0.256932709249999	0.9063731597778549	1791.0	32.263878875270365	0.0	0.12067999999999955	0.10401060442730539	25	1.3099886304884283	
PA4486	PA4486	0.5368974721935089	3497.0	0.256757900850001	0.256757900850001	0.8670058209670849	1127.5	20.30461427541456	0.0	0.10201999999999976	0.09252313674607716	25	1.6724238530160065	
PA2900	PA2900	0.599849974394706	3496.0	0.256757647200003	0.256757647200003	0.9124824068241909	1510.5	27.20800288392213	0.0	0.08790000000000023	0.07942790231818152	25	2.1259235391056053	
PA1473	PA1473	0.474878247131528	3495.0	0.25674572185	0.25674572185	0.666430612997897	5112.5	92.13229992790195	0.0	0.19908000000000045	0.11929556082827816	25	0.4833853116547007	
PA4333	PA4333	0.479583654899092	3494.0	0.256721055050001	0.256721055050001	0.789820881494675	4603.0	82.94881038211969	0.0	0.18852000000000008	0.1570711409945613	25	0.4342048744165067	
PA2047	PA2047	0.474878247131528	3493.0	0.256701192949999	0.256701192949999	0.804591875562994	3857.5	69.51153568853641	0.0	0.17455999999999983	0.1510000220750539	25	0.5439813307389535	
PA2660	PA2660	0.564145861637356	3492.0	0.2566703481	0.2566703481	0.908143432013719	1022.5	18.412040374909875	0.0	0.10771999999999986	0.10979716905882998	25	1.356595524063026	
PA1628	PA1628	0.518173431807361	3491.0	0.25653647035	-0.25653647035	0.9420796256503159	99.5	1.775414563806777	0.0	0.05782000000000021	0.06087604893004627	25	3.2642800221536774	
PA3436	PA3436	0.57237291947	3490.0	0.256456570600001	-0.256456570600001	0.6913839750006171	4072.0	73.37779379956741	0.0	0.14050000000000004	0.09912355505462214	25	1.1698185213000376	
PA0771	PA0771	0.527070680339259	3489.0	0.256436389999998	0.256436389999998	0.839821735547112	4133.5	74.48630136986301	0.0	0.13255999999999982	0.08555119325098072	25	1.4479796866956982	era
PA3727	PA3727	0.48594828822221203	3488.0	0.25641720825000197	-0.25641720825000197	0.618373421265361	5127.0	92.39365537130497	0.0	0.2268800000000002	0.1495113067073298	25	0.1975583579629949	
PA3777	PA3777	0.47565610020345206	3487.0	0.25641539815000197	-0.25641539815000197	0.9055310573501171	812.0	14.617880317231434	0.0	0.0607200000000001	0.04256761288428865	25	4.597283824252955	xseA
PA1010	PA1010	0.591222598118759	3486.0	0.256399464949999	0.256399464949999	0.914699686831207	1878.5	33.8410237923576	0.0	0.1085800000000001	0.09962415620721676	25	1.4837713118747686	dapA
PA0028	PA0028	0.49522822620982604	3485.0	0.256359463149999	0.256359463149999	0.9285075928883779	806.0	14.509733237202594	0.0	0.0854799999999996	0.12857435267838854	25	1.3290322649139166	
PA5194	PA5194	0.481564596568575	3484.0	0.25634610960000304	0.25634610960000304	0.8706070498057629	2481.0	44.70079307858688	0.0	0.11011999999999983	0.09566372091864281	25	1.5285429857402386	
PA3090	PA3090	0.536441201529163	3483.0	0.256115310149999	-0.256115310149999	0.819863830308589	4384.5	79.01045421773613	0.0	0.1551600000000002	0.10242758824327224	25	0.9856261567950163	
PA1870	PA1870	0.5449238416728329	3482.0	0.256044256399999	-0.256044256399999	0.9092896543946	2656.5	47.86409516943042	0.0	0.12304000000000002	0.09724667089417467	25	1.3676998418252924	
PA2803	PA2803	0.541655909391614	3481.0	0.255909033100001	-0.255909033100001	0.920638143660468	1790.0	32.245854361932224	0.0	0.10096000000000012	0.1575095843644655	25	0.9837435209114662	
PA2019	PA2019	0.60664190775489	3480.0	0.255835937000003	-0.255835937000003	0.7999985368271841	4632.5	83.48053352559481	0.0	0.17912000000000042	0.10909516869840444	25	0.7032019649933828	mexX
PA5534	PA5534	0.56549943662132	3479.0	0.25578496355	-0.25578496355	0.839213461219127	4160.0	74.96395097332372	0.0	0.14118000000000022	0.1035435576621419	25	1.1068285283759591	
PA5348	PA5348	0.474878247131528	3478.0	0.255781680350001	-0.255781680350001	0.632299239388034	5476.0	98.6842105263158	0.0	0.3960400000000002	0.311952851672599	25	-0.44961384035432145	
PA5382	PA5382	0.60664190775489	3477.0	0.25550382160000196	-0.25550382160000196	0.894354265646602	2190.5	39.46467195385724	0.0	0.10224000000000007	0.07553753481989374	25	2.0289756869274744	
PA3552	PA3552	0.648979849574329	3476.0	0.25547306124999897	-0.25547306124999897	0.712702891262674	5285.0	95.24152847873107	0.0	0.3350399999999999	0.26889061902565525	25	-0.29590819879963653	arnB
PA0966	PA0966	0.49933355116904604	3475.0	0.255436163600001	0.255436163600001	0.8258677870213219	4299.0	77.46935832732517	0.0	0.15313999999999967	0.10012299935579264	25	1.021704945498948	ruvA
PA2060	PA2060	0.5546196398633	3474.0	0.25532496924999804	-0.25532496924999804	0.6920302530880921	5095.0	91.8168709444845	0.0	0.19623999999999964	0.09357651949073555	25	0.6314080665914065	sppC
PA0521	PA0521	0.499739148391702	3473.0	0.2548779129	0.2548779129	0.8584587892669742	5045.5	90.92465753424658	0.0	0.2472600000000003	0.2492133506990882	25	0.030567836268121578	
PA2654	PA2654	0.48705800867605603	3472.0	0.254838994	-0.254838994	0.8308179245350659	3554.0	64.04109589041096	0.0	0.13856000000000024	0.09546741590720843	25	1.2179966629977663	
PA5292	PA5292	0.5814230250015401	3471.0	0.254586658400001	0.254586658400001	0.911800685764927	855.5	15.401946647440518	0.0	0.10632000000000008	0.20907832862350895	25	0.7091440771319122	pchP
PA0069	PA0069	0.5591416744793061	3470.0	0.254561631050001	-0.254561631050001	0.955439010217803	1291.0	23.25162220620043	0.0	0.0804000000000003	0.07281969742681806	25	2.391682981449198	
PA4480	PA4480	0.530606740883645	3469.0	0.254408596200001	-0.254408596200001	0.8843841497439431	2751.0	49.56741167988464	0.0	0.1357199999999999	0.12079908250203426	25	0.9825289542079294	mreC
PA2394	PA2394	0.6217821027716429	3468.0	0.254328167900001	-0.254328167900001	0.8953267996969541	1229.5	22.14311463590483	0.0	0.13377999999999982	0.16276741330294975	25	0.7406161064661742	pvdN
PA3027	PA3027	0.530902607336005	3467.0	0.254299034550001	-0.254299034550001	0.936365929489322	191.0	3.424657534246575	0.0	0.059079999999999896	0.06363284660194535	25	3.06789724136014	
PA5021	PA5021	0.474878247131528	3466.0	0.25408703865	-0.25408703865	0.8316267062387029	1294.5	23.314708002883922	0.0	0.09783999999999984	0.08300347884275693	25	1.8824155424376483	
PA0466	PA0466	0.589912210935417	3465.0	0.2539921757	-0.2539921757	0.9159330169119599	2906.5	52.37022350396539	0.0	0.14654000000000056	0.14475481569421655	25	0.7423046700358757	
PA0318	PA0318	0.48594828822221203	3464.0	0.25391067414999896	0.25391067414999896	0.909862938809604	1475.0	26.568132660418165	0.0	0.10460000000000019	0.10265526857724658	25	1.4544862257863043	
PA0833	PA0833	0.481488630427481	3463.0	0.253699790400001	0.253699790400001	0.794947343416052	4023.5	72.50360490266763	0.0	0.15716000000000033	0.1476856684538707	25	0.6536842160155484	
PA5455	PA5455	0.47623948554411893	3462.0	0.25366930315	-0.25366930315	0.886991921912785	2016.0	36.31939437635184	0.0	0.10470000000000011	0.09492453142716412	25	1.5693446247275342	
PA1368	PA1368	0.65463712340765	3461.0	0.2535504918	0.2535504918	0.8670058209670849	2021.5	36.41852919971161	0.0	0.07127999999999995	0.036880460047745325	25	4.9421968045960725	
PA1530	PA1530	0.50476018011434	3460.0	0.25326011155	0.25326011155	0.916171933213011	598.0	10.7606344628695	0.0	0.0754600000000001	0.066362313602426	25	2.679233165606512	
PA5515	PA5515	0.626581973578886	3459.0	0.253197445900001	0.253197445900001	0.616998591629003	5001.0	90.12256669069936	0.0	0.19053999999999985	0.07445733118146726	25	0.8415215117943529	
PA1524	PA1524	0.504018629544868	3458.0	0.25309204614999803	0.25309204614999803	0.809042884213816	3787.5	68.24981975486662	0.0	0.13134000000000018	0.11155405266805235	25	1.091417507818307	xdhA
PA0010	PA0010	0.478598804344448	3457.0	0.253088286100001	-0.253088286100001	0.9206152292304259	266.0	4.7764960346070655	0.0	0.05807999999999987	0.04989837171692106	25	3.908109210583154	tag
PA5406	PA5406	0.5774460065680239	3456.0	0.252796425649999	-0.252796425649999	0.931783414715189	2715.0	48.91852919971161	0.0	0.1273400000000001	0.12039879221431836	25	1.042007343617514	
PA2633	PA2633	0.606881641143068	3455.0	0.25257257190000104	0.25257257190000104	0.6003113306888129	5202.5	93.75450612833454	0.0	0.27023999999999954	0.18622970359209584	25	-0.09486901261839496	
PA1692	PA1692	0.565356816275244	3454.0	0.25255006760000104	0.25255006760000104	0.9124824068241909	3251.5	58.588680605623644	0.0	0.15121999999999994	0.116916555001135	25	0.8666870795074094	
PA4182	PA4182	0.481488630427481	3453.0	0.252394100399998	0.252394100399998	0.860196502212108	1927.5	34.72422494592646	0.0	0.15566	0.16654558435055206	25	0.5808265693576603	
PA0155	PA0155	0.474878247131528	3452.0	0.252391003250001	-0.252391003250001	0.8995440385987379	954.5	17.186373467916365	0.0	0.09472000000000022	0.10895852421908082	25	1.447073594104255	pcaR
PA0195	PA0195	0.561201900552292	3451.0	0.252258324100001	-0.252258324100001	0.7296362968690521	4384.5	79.01045421773613	0.0	0.1683599999999997	0.1286329176377493	25	0.6522305926098346	pntAA
PA2902	PA2902	0.534423831081604	3450.0	0.25211928784999804	0.25211928784999804	0.9518800824745	195.0	3.4967555875991345	0.0	0.05003999999999977	0.0504506607158582	25	4.0054834759870355	
PA0965	PA0965	0.541655909391614	3449.0	0.25196564785	0.25196564785	0.85887143946024	3498.0	63.03172314347512	0.0	0.1451999999999999	0.1017074030409457	25	1.0497333002103888	ruvC
PA0161	PA0161	0.679106503716972	3448.0	0.25193856885000304	0.25193856885000304	0.9106997245912808	2570.5	46.313987022350396	0.0	0.11535999999999995	0.10200883540164529	25	1.3388896002218276	
PA5560	PA5560	0.474878247131528	3447.0	0.25190229989999896	-0.25190229989999896	0.8644397943125641	4189.5	75.49567411679885	0.0	0.1387599999999994	0.08948208852427698	25	1.2644128201064888	atpB
PA3698	PA3698	0.5368974721935089	3446.0	0.25172251295000103	0.25172251295000103	0.9412894035443861	864.5	15.564167267483777	0.0	0.0729799999999999	0.0598909564681236	25	2.984465827409772	
PA0201	PA0201	0.478598804344448	3445.0	0.251663660449998	-0.251663660449998	0.79295543782638	3251.5	58.588680605623644	0.0	0.17039999999999986	0.15987853462342352	25	0.5082837457911773	
PA4655	PA4655	0.541655909391614	3444.0	0.251616546100003	-0.251616546100003	0.9124824068241909	1937.0	34.89545782263879	0.0	0.10742000000000008	0.08554027803711298	25	1.685715190654875	hemH
PA4264	PA4264	0.523570631427329	3443.0	0.251578240649998	0.251578240649998	0.9124824068241909	1902.0	34.264599855803894	0.0	0.11077999999999984	0.1181975817575527	25	1.1912108399882837	rpsJ
PA1527	PA1527	0.563336811622761	3442.0	0.25153994740000096	0.25153994740000096	0.912088982233073	757.0	13.626532083633741	0.0	0.06253999999999997	0.040560376806271045	25	4.659718727533608	
PA3862	PA3862	0.481488630427481	3441.0	0.251447211950001	-0.251447211950001	0.783266947509394	4324.5	77.92898341744772	0.0	0.18166000000000027	0.16722151725580472	25	0.4173339238588822	dauB
PA1125	PA1125	0.5571584923819229	3440.0	0.251101177449999	-0.251101177449999	0.914577887911313	1037.5	18.682408074981975	0.0	0.05929999999999972	0.03925477677939334	25	4.88605956232783	
PA3069	PA3069	0.531987185725699	3439.0	0.25081134445000103	-0.25081134445000103	0.792865274779052	3220.0	58.020908435472236	0.0	0.10100000000000028	0.07269556955780268	25	2.0608043290847418	
PA2686	PA2686	0.529583396525795	3438.0	0.25073366875	-0.25073366875	0.920011010676833	1161.0	20.908435472242246	0.0	0.06603999999999983	0.05155941556431149	25	3.5821521002236083	pfeR
PA3166	PA3166	0.5368974721935089	3437.0	0.250573454449999	0.250573454449999	0.9124824068241909	2292.0	41.29416005767844	0.0	0.10576000000000006	0.08648941650090192	25	1.674348842999638	pheA
PA3033	PA3033	0.508840363171884	3436.0	0.25054266045	0.25054266045	0.795874493125463	3510.5	63.25702956020187	0.0	0.11923999999999983	0.0849938870350875	25	1.5448482829805783	
PA5133	PA5133	0.5778808398686639	3435.0	0.25053587169999897	-0.25053587169999897	0.9097564595604241	1150.0	20.710165825522708	0.0	0.08544000000000007	0.09383455298200914	25	1.7594357990030884	
PA2003	PA2003	0.510179357473228	3434.0	0.250517768950002	-0.250517768950002	0.9124824068241909	3711.5	66.87995674116799	0.0	0.12026000000000021	0.10281487408606482	25	1.2669156102935546	bdhA
PA2998	PA2998	0.718352792102818	3433.0	0.250503596349999	-0.250503596349999	0.93075243806824	3379.0	60.88680605623648	0.0	0.10359999999999983	0.07650149780668786	25	1.9202708517055558	nqrB
PA4724	PA4724	0.553578330545524	3432.0	0.25048236675	-0.25048236675	0.7748952335314351	3853.0	69.43042537851478	0.0	0.13401999999999992	0.07801301707621214	25	1.492858129512235	
PA2507	PA2507	0.544849933799611	3431.0	0.25048050195	-0.25048050195	0.9043312337178941	3000.5	54.06452775775054	0.0	0.15407999999999972	0.16160108291716405	25	0.5965337620875641	catA
PA5364	PA5364	0.48019085518714794	3430.0	0.250445216699999	0.250445216699999	0.8706070498057629	2620.5	47.215212689257385	0.0	0.15706000000000023	0.17995302164731783	25	0.518942198609037	
PA0590	PA0590	0.481564596568575	3429.0	0.2503550077	0.2503550077	0.9124824068241909	586.0	10.544340302811824	0.0	0.08081999999999966	0.08183658513566258	25	2.071628568310345	apaH
PA1491	PA1491	0.5415294254496571	3428.0	0.25031035224999904	-0.25031035224999904	0.8953267996969541	1598.0	28.78514780100937	0.0	0.08952000000000014	0.07154885859793046	25	2.2472804654168126	
PA3115	PA3115	0.6163965385719941	3427.0	0.25030433514999806	0.25030433514999806	0.76196221870053	3113.0	56.09228550829127	0.0	0.19629999999999975	0.2011935738702072	25	0.26841978156239354	fimV
PA3559	PA3559	0.49933355116904604	3426.0	0.250186880299999	-0.250186880299999	0.76196221870053	5178.0	93.31290555155012	0.0	0.25720000000000015	0.16745975884771083	25	-0.04187943269629875	
PA4749	PA4749	0.48594828822221203	3425.0	0.25005609690000197	0.25005609690000197	0.8853486896474129	1755.5	31.6240086517664	0.0	0.08760000000000018	0.060549222400732065	25	2.683041837016847	glmM
PA2344	PA2344	0.505841029377605	3424.0	0.250054951949999	-0.250054951949999	0.8443196576202551	2197.5	39.590843547224225	0.0	0.09174000000000028	0.08141625554314463	25	1.944512811278866	mtlZ
PA4887	PA4887	0.48752646324012605	3423.0	0.250053621099998	-0.250053621099998	0.8445934196989191	3924.0	70.71016582552271	0.0	0.13514	0.10173100969386537	25	1.129583019433332	
PA3086	PA3086	0.5449238416728329	3422.0	0.250031019899999	-0.250031019899999	0.868481726743836	1186.5	21.368060562364814	0.0	0.09605999999999983	0.09395913562111294	25	1.6387019621049106	
PA5368	PA5368	0.49773906830933506	3421.0	0.249905133	-0.249905133	0.89106757404413	2314.0	41.690699351117516	0.0	0.09874000000000009	0.08714763813973014	25	1.7345866879103005	pstC
PA0410	PA0410	0.529583396525795	3420.0	0.24983876544999897	0.24983876544999897	0.9106997245912808	958.5	17.258471521268923	0.0	0.09836000000000021	0.09063623723434212	25	1.6712825915130045	pilI
PA0617	PA0617	0.560069106259353	3419.0	0.249788331	-0.249788331	0.641829020582159	5401.0	97.3323720259553	0.0	0.38992000000000027	0.31423397864224245	25	-0.44594690111326607	
PA0378	PA0378	0.690155348744629	3418.0	0.24944822684999696	-0.24944822684999696	0.8853486896474129	2146.0	38.66258111031002	0.0	0.09299999999999993	0.06883040752458187	25	2.2729522092996994	
PA2949	PA2949	0.483666548525772	3417.0	0.24943828750000302	-0.24943828750000302	0.874050499094863	1531.5	27.58651766402307	0.0	0.08612000000000018	0.056994385688416645	25	2.865515357825764	
PA2824	PA2824	0.483666548525772	3416.0	0.249385077850001	0.249385077850001	0.692107468216981	3711.5	66.87995674116799	0.0	0.1243199999999998	0.06772522302165801	25	1.8466543522493288	sagS
PA4473	PA4473	0.540178120958777	3415.0	0.249319506199999	-0.249319506199999	0.904236529866659	4100.0	73.88248017303533	0.0	0.1581199999999998	0.126701608119234	25	0.71979754285498	
PA2391	PA2391	0.515504770574477	3414.0	0.249288518549999	-0.249288518549999	0.823573475086153	2681.5	48.31470800288392	0.0	0.11578000000000006	0.1195548235469125	25	1.11671377690262	opmQ
PA3773	PA3773	0.5428779217501489	3413.0	0.24924901139999603	0.24924901139999603	0.9124824068241909	2840.5	51.180605623648155	0.0	0.10840000000000023	0.07987933608470617	25	1.7632721840681769	
PA2452	PA2452	0.530606740883645	3412.0	0.24902043000000101	-0.24902043000000101	0.804256326874471	3962.5	71.4041095890411	0.0	0.1538	0.09241944690738328	25	1.0303072912287032	
PA0677	PA0677	0.5814230250015401	3411.0	0.24887256340000302	-0.24887256340000302	0.9223218135987951	648.5	11.670872386445565	0.0	0.07596000000000039	0.0704222266049578	25	2.4553691602223413	hxcW
PA0338	PA0338	0.5368974721935089	3410.0	0.24885453515	-0.24885453515	0.8884935143685171	1109.0	19.971160778658973	0.0	0.08283999999999994	0.07847341906658553	25	2.1155511907686213	
PA2908	PA2908	0.48594828822221203	3409.0	0.248821263299998	-0.248821263299998	0.87776151591973	1731.5	31.19142033165104	0.0	0.07871999999999992	0.06001338045247354	25	2.8343889648860316	cbiD
PA2098	PA2098	0.524749008574553	3408.0	0.24877341890000101	-0.24877341890000101	0.795682934041543	4329.0	78.01009372746935	0.0	0.15142000000000022	0.10295181720915178	25	0.9456211802674881	
PA4401	PA4401	0.5515266760978471	3407.0	0.24876158655000002	0.24876158655000002	0.954641829235016	563.5	10.138788752703675	0.0	0.08749999999999993	0.08757449210053439	25	1.8414218876071116	
PA1008	PA1008	0.481488630427481	3406.0	0.248709436650001	0.248709436650001	0.8278194797107671	2641.0	47.584715212689254	0.0	0.15437999999999985	0.12971316754028223	25	0.7272155821860359	bcp
PA0235	PA0235	0.626895699761912	3405.0	0.248602181599999	-0.248602181599999	0.9014898918777551	4133.5	74.48630136986301	0.0	0.14951999999999996	0.14869140862874325	25	0.6663611738818759	pcaK
PA5376	PA5376	0.602762426576491	3404.0	0.248581599150003	0.248581599150003	0.9124824068241909	3261.0	58.759913482335975	0.0	0.14881999999999992	0.19301305439442845	25	0.5168645170815078	cbcV
PA1834	PA1834	0.577862198880213	3403.0	0.24850209455000102	0.24850209455000102	0.83566431178297	2932.0	52.829848594087956	0.0	0.11615999999999978	0.09743755692750103	25	1.3582246797143234	
PA0079	PA0079	0.530312399866867	3402.0	0.2483946689	-0.2483946689	0.6405253115920361	5141.5	92.655010814708	0.0	0.2181000000000001	0.15628639576111564	25	0.19384072908243033	tssK1
PA1325	PA1325	0.49773906830933506	3401.0	0.248339888299998	-0.248339888299998	0.9124824068241909	2785.0	50.1802451333814	0.0	0.09314000000000043	0.07413508503625915	25	2.0934742062289398	
PA3990	PA3990	0.513051840855221	3400.0	0.248287533350001	-0.248287533350001	0.8193813375801909	4361.5	78.5958904109589	0.0	0.1705199999999997	0.13043768307765466	25	0.5962044979264408	
PA0143	PA0143	0.5262108707310349	3399.0	0.248287525350001	0.248287525350001	0.8920064777834159	1851.0	33.34534967555876	0.0	0.1143799999999997	0.11854704410767376	25	1.1295728742791422	nuh
PA1504	PA1504	0.659570893475407	3398.0	0.24810133069999898	0.24810133069999898	0.8873100871674721	2700.5	48.65717375630857	0.0	0.12217999999999977	0.10422510494117976	25	1.2081669840588205	
PA1214	PA1214	0.48594828822221203	3397.0	0.248075242300001	0.248075242300001	0.914205773647402	2885.5	51.991708723864456	0.0	0.12159999999999974	0.09089096031326001	25	1.3915051822986393	
PA4175	PA4175	0.5941103378160839	3396.0	0.247477632999999	0.247477632999999	0.8843841497439431	2603.0	46.89978370583994	0.0	0.14636000000000027	0.14321352938881154	25	0.70606201405367	piv
PA4402	PA4402	0.60664190775489	3395.0	0.247111539950001	0.247111539950001	0.9587038607035642	205.5	3.686012977649603	0.0	0.06776000000000015	0.08655683585560067	25	2.0720667313810535	argJ
PA4328	PA4328	0.499739148391702	3394.0	0.24701453715000302	0.24701453715000302	0.9124804912583331	2146.0	38.66258111031002	0.0	0.13902000000000023	0.1484175191815304	25	0.7276400909107906	
PA4582	PA4582	0.5102054159769299	3393.0	0.2469947709	-0.2469947709	0.802414050682214	3261.0	58.759913482335975	0.0	0.12486000000000028	0.08047677201114234	25	1.5176400326182276	
PA3413	PA3413	0.5273090762859199	3392.0	0.24693987829999897	0.24693987829999897	0.8992760055358889	1914.5	34.48990627253064	0.0	0.09713999999999937	0.07855684247727875	25	1.9068979044483199	
PA5271	PA5271	0.6109077452509971	3391.0	0.24690042640000198	0.24690042640000198	0.8912015169165028	4809.5	86.67087238644557	0.0	0.15805999999999965	0.09294961896999214	25	0.9557911843477657	
PA2741	PA2741	0.483666548525772	3390.0	0.246807172049998	0.246807172049998	0.8271826150774941	4399.0	79.27180966113914	0.0	0.20568000000000017	0.23399060166311533	25	0.17576420487695524	rplT
PA5492	PA5492	0.5367999386737371	3389.0	0.246558926500001	0.246558926500001	0.9120144579594721	948.5	17.078226387887526	0.0	0.09365999999999974	0.09314803630064761	25	1.641461619292754	
PA5302	PA5302	0.502354008148213	3388.0	0.246496607900001	0.246496607900001	0.773286798939168	4174.0	75.21629416005769	0.0	0.2129600000000001	0.20610823006372161	25	0.16271357960636765	dadX
PA1631	PA1631	0.505841029377605	3387.0	0.246407726300001	0.246407726300001	0.9340691002851391	786.5	14.158255227108867	0.0	0.05509999999999955	0.035383023236197506	25	5.406765979914627	
PA4155	PA4155	0.538705793820357	3386.0	0.246320311649997	-0.246320311649997	0.8306051704327841	3971.5	71.56633020908436	0.0	0.1331999999999998	0.06131391223314099	25	1.8449371036685236	
PA5513	PA5513	0.555651307606901	3385.0	0.246318729250001	-0.246318729250001	0.795243878577945	3838.5	69.16906993511175	0.0	0.12984000000000007	0.08806622981218953	25	1.3226264993789791	poxA
PA4243	PA4243	0.529583396525795	3384.0	0.246298402299999	0.246298402299999	0.8580921196557909	3869.5	69.72782984859408	0.0	0.15408000000000038	0.11009661287554029	25	0.8376134368842731	secY
PA4466	PA4466	0.517179816136727	3383.0	0.24629007354999802	0.24629007354999802	0.7989124694790021	4278.0	77.09084354722422	0.0	0.19988000000000017	0.18656864688366062	25	0.24875601729018257	
PA0183	PA0183	0.645035477024304	3382.0	0.24624882239999998	-0.24624882239999998	0.8036830432394341	4827.5	86.99531362653208	0.0	0.17437999999999992	0.08593690514945639	25	0.836297540329269	atsA
PA1567	PA1567	0.49610717066012106	3381.0	0.24623413874999803	-0.24623413874999803	0.846905987468784	3372.5	60.76964671953857	0.0	0.10459999999999983	0.0388729233100195	25	3.643516532585857	
PA4951	PA4951	0.539066751899029	3380.0	0.24615342354999803	0.24615342354999803	0.6740447969669839	5075.5	91.46539293439078	0.0	0.22010000000000018	0.12286798470987785	25	0.21204403743999314	orn
PA1131	PA1131	0.49522822620982604	3379.0	0.246057096299998	0.246057096299998	0.931582807307453	1984.5	35.75162220620043	0.0	0.09265999999999996	0.0704832604240182	25	2.1763620947325775	
PA5411	PA5411	0.5774460065680239	3378.0	0.24603257095	-0.24603257095	0.9420796256503159	1851.0	33.34534967555876	0.0	0.13413999999999937	0.20576906149046492	25	0.5437774276634176	gbcB
PA0542	PA0542	0.536441201529163	3377.0	0.24583752985000196	0.24583752985000196	0.866771110383015	3195.5	57.57930785868781	0.0	0.1351199999999999	0.12473181898243384	25	0.8876446343301909	
PA1418	PA1418	0.560069106259353	3376.0	0.245745208849999	-0.245745208849999	0.9115633250355729	1398.5	25.189257390050468	0.0	0.10191999999999904	0.08782685143697981	25	1.6375995096807245	
PA0911	PA0911	0.5546196398633	3375.0	0.2456779045	-0.2456779045	0.581207871696686	5438.5	98.00829127613555	0.0	0.3690000000000002	0.2254678469316634	25	-0.546960895658784	alpE
PA5134	PA5134	0.5705654631997379	3374.0	0.245580886800003	0.245580886800003	0.912221384654978	1842.0	33.1831290555155	0.0	0.0919600000000005	0.07081709421695685	25	2.169262781799068	ctpA
