	Gene ID	Adj P-value (Real)_grp_1v2	Rank (Real)_grp_1v2	Test statistic (Real)_grp_1v2	Median adj p-value (simulated)_grp_1v2	Rank (simulated)_grp_1v2	Mean test statistic (simulated)_grp_1v2	Std deviation (simulated)_grp_1v2	Number of experiments (simulated)_grp_1v2	Z score_grp_1v2	Gene Name_grp_1v2	Adj P-value (Real)_grp_1v3	Rank (Real)_grp_1v3	Test statistic (Real)_grp_1v3	Median adj p-value (simulated)_grp_1v3	Rank (simulated)_grp_1v3	Mean test statistic (simulated)_grp_1v3	Std deviation (simulated)_grp_1v3	Number of experiments (simulated)_grp_1v3	Z score_grp_1v3	Gene Name_grp_1v3	mean Z score	max Z score
2827	PA1644	0.885751694163838	2722.0	0.185	0.9412199884585128	2414.5	0.13220000000000007	0.08276523021978087	25	0.6379490500997934		0.589953222547412	2856.0	0.1995	0.96967085134317	2285.0	0.08396000000000005	0.06778349725412514	25	1.7045446853654114		1.1712468677326024	1.7045446853654114
2828	PA5482	0.887595427071885	2722.0	0.185	0.562928966891947	5536.0	0.86456	0.4888887126262307	25	-1.3900095920593338		0.0177883329666808	5391.0	0.957	0.96568663135221	5439.0	0.27473999999999965	0.22901392424916006	25	2.97912016588879		0.794555286914728	2.97912016588879
2829	PA1060	0.904003899244298	2720.0	0.18450000000000305	0.9789549381420112	233.5	0.05875999999999997	0.05383851626236865	25	2.335502698240054		0.594932431562728	3008.5	0.211500000000002	0.970918182788261	549.0	0.05623999999999997	0.045365212443015904	25	3.4224462234146267		2.87897446082734	3.4224462234146267
2830	PA3117	0.8865162926840121	2719.0	0.1845	0.808717820144202	3792.5	0.1962399999999998	0.13199922032597985	25	-0.08893991927381985	asd	0.9684923955177628	283.0	0.0190000000000001	0.98546845899305	933.0	0.07537999999999995	0.06845395045819723	25	-0.8236193765680393	asd	0.45627964792092957	0.08893991927381985
2831	PA4975	0.908340650997376	2717.5	0.184499999999999	0.983078868634587	856.0	0.06842000000000029	0.03826107682750176	25	3.0338926560624486		0.529290024823425	3733.5	0.283999999999999	0.982551212316747	492.0	0.07059999999999976	0.0853331705727619	25	2.5007860198753225		2.7673393379688855	3.0338926560624486
2832	PA1133	0.9211237880781412	2717.5	0.184499999999999	0.9757705485896108	207.0	0.07341999999999986	0.09807678539457408	25	1.132581982098125		0.559079102346122	4011.5	0.3199999999999989	0.970918182788261	1546.5	0.07640000000000008	0.054739534768452634	25	4.450165698894282		2.7913738404962034	4.450165698894282
2833	PA2939	0.950123985525051	2715.5	0.18449999999999805	0.6740393429707049	5298.0	0.4789799999999999	0.27969553684914816	25	-1.052859131459175		0.005204987707853321	5500.0	1.5025	0.96967085134317	5537.0	0.2875600000000003	0.1744158894711142	25	6.965764436279823		2.956452652410324	6.965764436279823
2834	PA1419	0.906134258109246	2715.5	0.18449999999999805	0.966475796081304	484.0	0.06797999999999997	0.052950936409724425	25	2.200527656364528		0.316777718335902	4321.0	0.3654999999999989	0.969334056434922	4314.5	0.13750000000000015	0.10395802438163852	25	2.193192890651634		2.196860273508081	2.200527656364528
2835	PA1692	0.912733972534082	2714.0	0.184000000000002	0.864324885070208	3733.5	0.20877999999999988	0.1542199511520265	25	-0.1606795995906545		0.5652726510899649	3455.5	0.252500000000001	0.970918182788261	3853.5	0.15859999999999955	0.1521072127371562	25	0.6173277276618184		0.22832406403558198	0.6173277276618184
2836	PA4323	0.9380642479578242	2712.5	0.184000000000001	0.7301962285332391	4406.0	0.25311999999999985	0.11381328642415495	25	-0.6073104658660422		0.674065973887427	2714.5	0.18600000000000005	0.96967085134317	2682.5	0.08918000000000059	0.08285075437194267	25	1.1686073438190376		0.2806484389764977	1.1686073438190376
2837	PA5304	0.8849494370787959	2712.5	0.184000000000001	0.895395651924333	5004.0	0.3114400000000003	0.22361729397939406	25	-0.5699022545713424	dadA	0.982808226934084	155.5	0.0100000000000016	0.9709283298515892	4367.5	0.13309999999999989	0.10688311372709937	25	-1.151725428904559	dadA	0.8608138417379507	0.5699022545713424
2838	PA1722	0.924618910619678	2711.0	0.184	0.8417483771026499	3429.0	0.2229799999999996	0.18158919296037407	25	-0.2146603515579569	pscI	0.363784623564525	4800.0	0.467999999999999	0.984186934675588	4012.0	0.18637999999999966	0.21731837627468767	25	1.2958867300022299	pscI	0.5406131892221365	1.2958867300022299
2839	PA5155	0.8847374626543809	2710.0	0.183999999999999	0.95263890976294	1266.5	0.10092000000000008	0.09833877244844323	25	0.8448346255649661		0.262523152435375	4502.5	0.39299999999999896	0.987905903501862	390.5	0.07939999999999978	0.0845868636373287	25	3.7074314676635627		2.276133046614264	3.7074314676635627
2840	PA0785	0.9037253593094292	2709.0	0.18399999999999694	0.923062213842514	784.0	0.09759999999999958	0.11070155072686816	25	0.7804768716670507	azoR1	0.9433826685659292	833.0	0.0514999999999981	0.9621645734876628	3397.0	0.12472000000000008	0.08937515501152074	25	-0.8192433343535314	azoR1	0.019383231343240326	0.7804768716670507
2841	PA3885	0.899476148917084	2708.0	0.183500000000001	0.928261626437392	1420.0	0.0989800000000002	0.08205098516572829	25	1.0300912271715634	tpbA	0.13644703156383	5000.5	0.537000000000001	0.964054236794053	3534.5	0.10877999999999974	0.06885689871029611	25	6.218984706262553	tpbA	3.6245379667170585	6.218984706262553
2842	PA1973	0.8885566318354341	2705.0	0.1835	0.960506251133868	70.5	0.05442000000000004	0.05344851104879622	25	2.4150345344916238	pqqF	0.903342717875868	899.0	0.056	0.96967085134317	3890.0	0.10802000000000002	0.07183190447148133	25	-0.7241907392369499	pqqF	0.8454218976273369	2.4150345344916238
2843	PA3257	0.908340650997376	2705.0	0.1835	0.80272018074653	3562.0	0.2190000000000001	0.17151846353478498	25	-0.2069748018282622	algO	0.388300662180708	4058.0	0.32649999999999896	0.96967085134317	3794.5	0.12562000000000026	0.12367180020791599	25	1.6242991503502089	algO	0.7086621742609733	1.6242991503502089
2844	PA2858	0.883175151048619	2705.0	0.1835	0.960422101074742	817.5	0.09407999999999984	0.09329865576023474	25	0.9584275279356412		0.565556009573656	3041.5	0.213500000000001	0.982727802354527	1629.0	0.08419999999999994	0.08475700561015558	25	1.5255376127222258		1.2419825703289336	1.5255376127222258
2845	PA1134	0.918810229877992	2705.0	0.1835	0.9151769018538688	2291.0	0.13392000000000026	0.14269428860329347	25	0.34745609291930274		0.955041788702416	689.0	0.0419999999999998	0.96967085134317	2725.5	0.08859999999999989	0.08110345759172888	25	-0.5745747639340159		0.11355933550735656	0.34745609291930274
2846	PA5270	0.9177208654921052	2705.0	0.1835	0.9286846340188492	1232.5	0.08217999999999978	0.059043924327571336	25	1.716010599801672		0.706529897773843	2241.0	0.15000000000000194	0.96967085134317	2623.0	0.07903999999999996	0.045800045487604836	25	1.5493434393903904		1.6326770195960312	1.716010599801672
2847	PA5391	0.9279005982709492	2702.0	0.183499999999999	0.934827205214859	1323.0	0.08063999999999963	0.07095604860287331	25	1.4496297641330909		0.584319189697067	3708.0	0.2805	0.968301598131613	4629.0	0.14232000000000036	0.10367837688415718	25	1.3327754942999557		1.3912026292165232	1.4496297641330909
2848	PA4100	0.918236647709614	2701.0	0.18349999999999805	0.944589922604395	894.5	0.11779999999999988	0.14235767746536646	25	0.4615135703937148		0.683900365821234	2920.0	0.204500000000002	0.96967085134317	3583.0	0.13493999999999998	0.13332887909226526	25	0.5217174289139985		0.49161549965385665	0.5217174289139985
2849	PA1268	0.908340650997376	2700.0	0.183000000000001	0.9735132722779242	162.5	0.07930000000000002	0.09348818998497403	25	1.1092310164168142	lhpA	0.784839293678041	2063.0	0.138	0.96967085134317	1987.5	0.09835999999999977	0.09921005913380594	25	0.39955625816669693	lhpA	0.7543936372917556	1.1092310164168142
2850	PA1821	0.8864423708395781	2699.0	0.183	0.92369426250386	942.0	0.14693999999999985	0.18001396473607242	25	0.20031779230500002		0.6591089256950949	2686.0	0.183999999999999	0.9631854938334058	2694.0	0.10547999999999992	0.0737730867819245	25	1.0643447824286736		0.6323312873668367	1.0643447824286736
2851	PA2162	0.8885566318354341	2698.0	0.18299999999999805	0.8414753240244309	1497.0	0.09533999999999987	0.08630091733772778	25	1.015748183266138		0.6965529092594661	2341.5	0.15749999999999806	0.97857461411721	1047.0	0.05859999999999992	0.03710317821067794	25	2.6655398477841348		1.8406440155251365	2.6655398477841348
2852	PA2457	0.8969698532052609	2697.0	0.18250000000000305	0.8983674028652209	1861.5	0.13706000000000002	0.1168268234039884	25	0.3889517721702576		0.526392937074437	3529.5	0.25950000000000195	0.964066726171786	1220.0	0.08079999999999994	0.07728424268029467	25	2.312243657989101		1.3505977150796793	2.312243657989101
2853	PA2834	0.883175151048619	2695.0	0.182500000000002	0.936973291150688	65.5	0.062180000000000124	0.06505988907665476	25	1.8493729655493047		0.94390253926895	601.5	0.0365000000000011	0.983184078646064	257.5	0.0497999999999996	0.056922095885517436	25	-0.23365267552248356		0.8078601450134106	1.8493729655493047
2854	PA4722	0.8885566318354341	2695.0	0.182500000000002	0.866545832766042	3996.0	0.18780000000000005	0.08094468275721818	25	-0.06547681477602013		0.9433826685659292	681.0	0.0415000000000019	0.985078676476693	573.5	0.04811999999999958	0.040963723789062566	25	-0.16160640165641474		0.11354160821621744	0.06547681477602013
2855	PA0736	0.883175151048619	2695.0	0.182500000000002	0.942731394432787	1134.0	0.08159999999999934	0.07524847728248951	25	1.340890920904818		0.463977876730382	3607.5	0.268999999999999	0.970918182788261	1475.0	0.08692000000000047	0.08507688679463232	25	2.1401817445380047		1.7405363327214114	2.1401817445380047
2856	PA4678	0.8969698532052609	2693.0	0.182500000000001	0.875463394933727	3567.0	0.18567999999999998	0.1184962095033711	25	-0.026836301459149618	rimI	0.5441251842715821	3252.0	0.233499999999998	0.981101111789734	1629.0	0.09492000000000003	0.07465680924514963	25	1.8562272001867184	rimI	0.9146954493637843	1.8562272001867184
2857	PA4369	0.883175151048619	2691.5	0.1825	0.909946365136567	2716.5	0.1196800000000004	0.0784403807571925	25	0.8008630171550946		0.307231959476617	4294.5	0.3614999999999989	0.9818383710830152	2381.5	0.09330000000000016	0.07089399363368748	25	3.7831131560425337		2.2919880865988143	3.7831131560425337
2858	PA1854	0.9037253593094292	2691.5	0.1825	0.954094857730273	1861.5	0.10881999999999993	0.10017171506967464	25	0.7355369721757461		0.9939267789905152	90.0	0.0050000000000016715	0.970918182788261	3152.5	0.13396000000000002	0.14628061787764884	25	-0.8815932135852906		0.07302812070477227	0.7355369721757461
2859	PA1923	0.8969698532052609	2690.0	0.182499999999999	0.93174345133178	1177.5	0.0785799999999998	0.050131635055455266	25	2.072942561818373		0.123368104331734	4999.0	0.5365	0.96967085134317	3924.5	0.12471999999999975	0.0689385414699207	25	5.973146388361991		4.023044475090182	5.973146388361991
2860	PA5204	0.908340650997376	2688.5	0.182000000000002	0.915143664567501	1115.0	0.08071999999999972	0.05024027269034253	25	2.0159126250019512	argA	0.0769979029608331	5288.0	0.7564999999999971	0.9855067238687408	1475.0	0.06718000000000013	0.05372148080609803	25	12.831366329755951	argA	7.423639477378951	12.831366329755951
2861	PA0235	0.906134258109246	2688.5	0.182000000000002	0.913756626659418	1302.0	0.08919999999999971	0.05910002115058845	25	1.5702194042121465	pcaK	0.625606334792272	3414.0	0.24900000000000305	0.9621645734876628	3961.0	0.13488000000000008	0.11501415492596265	25	0.9922256966845924	pcaK	1.2812225504483694	1.5702194042121465
2862	PA1027	0.908340650997376	2687.0	0.182	0.8454771720601371	3127.0	0.13789999999999966	0.07596737238227104	25	0.5805123781047377	amaB	0.9451613158908672	673.0	0.0414999999999983	0.984186934675588	1303.5	0.06785999999999989	0.07830888625607378	25	-0.33661569280660103	amaB	0.12194834264906831	0.5805123781047377
2863	PA2602	0.8849494370787959	2684.0	0.181999999999999	0.9211137556121032	939.5	0.09394000000000016	0.08980723801565141	25	0.9805445746438828		0.564102353195485	3301.0	0.2375	0.969334056434922	1925.0	0.08515999999999975	0.0870477263727587	25	1.7500744286834646		1.3653095016636736	1.7500744286834646
2864	PA3462	0.889740126438108	2684.0	0.181999999999999	0.927929689244178	1429.5	0.0790600000000003	0.05023202829536815	25	2.0492901340695155		0.5498944626977951	3286.0	0.236499999999999	0.9711683490159072	885.5	0.0646999999999999	0.0492635345192906	25	3.487366500930332		2.7683283174999236	3.487366500930332
2865	PA0197	0.908340650997376	2684.0	0.181999999999999	0.808717820144202	3331.5	0.18845999999999946	0.1464125819957651	25	-0.044121891110337215	tonB2	0.7382985688340279	2983.0	0.209999999999998	0.970918182788261	1819.0	0.1227399999999994	0.12417277278050882	25	0.7027305426628571	tonB2	0.3293043257762599	0.7027305426628571
2866	PA3286	0.8897372754351559	2684.0	0.181999999999999	0.830020640717883	3862.0	0.19902	0.125389931812726	25	-0.13573657592717206		0.48604612144598	3625.0	0.270000000000001	0.976846101884752	4644.0	0.15422000000000038	0.16751094989084553	25	0.6911786965296649		0.27772106030124644	0.6911786965296649
2867	PA3551	0.908340650997376	2684.0	0.181999999999999	0.749066490990711	5050.0	0.3713	0.20027990829503234	25	-0.945177185327762	algA	0.9767944688972828	200.5	0.0134999999999996	0.975987902100992	4265.0	0.19312000000000007	0.2397816402479552	25	-0.7490982204236226	algA	0.8471377028756923	0.7490982204236226
2868	PA4647	0.908340650997376	2680.5	0.181500000000002	0.6740393429707049	4862.0	0.3623999999999997	0.2201821215872593	25	-0.8215925920593244	uraA	0.9465767753298772	540.5	0.0330000000000013	0.9621645734876628	4263.5	0.1286799999999997	0.07112267570894741	25	-1.3452812207395848	uraA	1.0834369063994547	0.8215925920593244
2869	PA1989	0.9211237880781412	2680.5	0.181500000000002	0.8677693649301709	3674.0	0.1854199999999998	0.1112172873253077	25	-0.03524631911343012	pqqE	0.0050542897098537	5482.0	1.332	0.969334056434922	2928.5	0.13090000000000004	0.12080209366287176	25	9.942708471195603	pqqE	4.953731076041087	9.942708471195603
2870	PA1073	0.9055479116404608	2677.5	0.1815	0.7518222725166249	4415.5	0.26959999999999995	0.18765338170858206	25	-0.4694826130914903	braD	0.00244552405489442	5487.0	1.381	0.970836289039364	4063.0	0.13353999999999994	0.09450847845563888	25	13.199450677703405	braD	6.364984032305958	13.199450677703405
2871	PA0167	0.884788744915266	2677.5	0.1815	0.85672077229032	3458.0	0.18624000000000016	0.15395272001494484	25	-0.030788673298789582		0.8085707768007371	1551.5	0.100000000000001	0.970918182788261	4377.5	0.12338000000000017	0.09153804764504547	25	-0.2554129195617014		0.1431007964302455	0.030788673298789582
2872	PA4537	0.8885566318354341	2677.5	0.1815	0.971572793610342	380.5	0.06434000000000002	0.06214377147657901	25	1.8853055940474368		0.8563676590729591	1253.5	0.0795000000000012	0.96967085134317	3775.0	0.1018000000000002	0.05511616520283928	25	-0.4045999919974521		0.7403528010249923	1.8853055940474368
2873	PA0674	0.8885566318354341	2677.5	0.1815	0.925546670219707	2512.5	0.16036000000000036	0.150227363796791	25	0.14072003572262115	vreA	0.381490894801274	4213.0	0.34950000000000103	0.969334056434922	2389.0	0.08568000000000055	0.0737535140405751	25	3.577049899681544	vreA	1.8588849677020827	3.577049899681544
2874	PA5500	0.887595427071885	2674.5	0.181499999999998	0.92347201037686	1106.0	0.09087999999999953	0.10771454172951783	25	0.8412977351521815	znuC	0.879007321575865	1083.5	0.0679999999999978	0.986693911705332	681.0	0.05257999999999992	0.04679090901731523	25	0.32955119538907923	znuC	0.5854244652706304	0.8412977351521815
2875	PA0872	0.904003899244298	2674.5	0.181499999999998	0.799359595749707	5080.5	0.3931000000000004	0.2914277354679887	25	-0.7260805141288452	phhA	0.0880282932272359	5105.0	0.589499999999999	0.97411612849118	5170.0	0.25246	0.2084676193880803	25	1.6167498865738483	phhA	0.44533468622250155	1.6167498865738483
2876	PA0757	0.8864423708395781	2673.0	0.181000000000002	0.87540143493415	3116.0	0.1474799999999995	0.08623640955729386	25	0.3886989285857547		0.9669570799523628	331.0	0.0219999999999985	0.96967085134317	3295.5	0.09998000000000036	0.05506671711054962	25	-1.4161003976948996		0.5137007345545724	0.3886989285857547
2877	PA1953	0.899476148917084	2671.0	0.181000000000001	0.979277112897073	129.0	0.05118000000000004	0.04908896685271235	25	2.6445861121810896	fapD	0.89916331767686	941.0	0.0585000000000004	0.9621645734876628	2583.5	0.0974800000000001	0.07125737973477962	25	-0.5470310604330875	fapD	1.048777525874001	2.6445861121810896
2878	PA4637	0.899225153929033	2671.0	0.181000000000001	0.8575554732626679	2810.0	0.15581999999999993	0.10479413151508046	25	0.2402806305654389		0.824235262458771	1440.5	0.0934999999999997	0.9850036471303648	153.0	0.060560000000000086	0.07984598716696231	25	0.4125442137889819		0.3264124221772104	0.4125442137889819
2879	PA1778	0.8969210724581159	2671.0	0.181000000000001	0.9188210361076592	441.5	0.07678000000000047	0.06169735947888449	25	1.6892132966511983	cobA	0.457193324673687	3833.5	0.29600000000000004	0.96967085134317	1120.5	0.061680000000000235	0.049120574440181225	25	4.770302519270278	cobA	3.2297579079607384	4.770302519270278
2880	PA1402	0.8849494370787959	2669.0	0.181	0.8836917432420771	2224.5	0.1079400000000002	0.07404620179320423	25	0.9866812642739105		0.54518176475734	3138.5	0.221500000000001	0.9621645734876628	1925.0	0.09084000000000007	0.07630909185673734	25	1.7122468217195137		1.3494640429967122	1.7122468217195137
2881	PA2252	0.8885566318354341	2668.0	0.180999999999999	0.8247292274571579	4747.0	0.3356799999999994	0.30248632475975984	25	-0.5113619603228348		0.744974603091966	2078.5	0.139499999999998	0.9621645734876628	3554.5	0.13655999999999982	0.11224112065845844	25	0.026193608748298226		0.24258417578726826	0.026193608748298226
2882	PA2415	0.894578268717843	2667.0	0.180500000000002	0.794068535956211	4708.0	0.29402000000000034	0.16519322524445942	25	-0.68719525169393		0.716764009683965	2287.5	0.153499999999999	0.970918182788261	658.5	0.06696000000000052	0.05298445526755917	25	1.633309233113592		0.47305699070983104	1.633309233113592
2883	PA3762	0.8855598651191879	2665.5	0.1805	0.8708975939560071	1979.0	0.12790000000000026	0.0943431237557878	25	0.5575393087063522		0.931986103947153	692.0	0.0420000000000016	0.970918182788261	2694.0	0.14432000000000011	0.18735037807986066	25	-0.5461424793943209		0.005698414656015616	0.5575393087063522
2884	PA3887	0.912733972534082	2665.5	0.1805	0.896880489647653	3991.0	0.1932200000000001	0.1187291279902845	25	-0.10713461991433948	nhaP	0.8802226427494301	1081.0	0.0675000000000008	0.9621645734876628	4200.5	0.1342	0.08629346730778592	25	-0.7729437937879814	nhaP	0.44003920685116044	0.10713461991433948
2885	PA2231	0.894578268717843	2663.0	0.180499999999999	0.8894910002480909	2755.0	0.1485400000000004	0.10608702402587557	25	0.30126210338602083	pslA	0.7877662276176909	1764.5	0.116000000000001	0.96967085134317	4882.5	0.20329999999999968	0.1915367675756625	25	-0.4557871635038046	pslA	0.07726253005889189	0.30126210338602083
2886	PA0229	0.9380642479578242	2663.0	0.180499999999999	0.900525365993218	3085.5	0.15164000000000002	0.09614502067189958	25	0.3001715512494961	pcaT	0.851230775130703	2121.5	0.141999999999999	0.970836289039364	1483.0	0.08219999999999991	0.059321686590993086	25	1.0080630446720746	pcaT	0.6541172979607854	1.0080630446720746
2887	PA0612	0.906134258109246	2663.0	0.180499999999999	0.855584517080111	4171.5	0.2643	0.23887283053262165	25	-0.35081427977032675	ptrB	0.7282546483403001	2061.0	0.137999999999998	0.9711683490159072	4429.0	0.19600000000000006	0.21563177525587404	25	-0.2689770555901504	ptrB	0.3098956676802386	0.2689770555901504
2888	PA5329	0.908340650997376	2661.0	0.18000000000000302	0.749183796908235	4058.5	0.19408000000000009	0.12248925803242205	25	-0.1149488553214206		0.7529796717261441	2107.0	0.14099999999999802	0.970918182788261	2764.5	0.08856000000000007	0.058220543338813525	25	0.9007129956658807		0.39288207017223004	0.9007129956658807
2889	PA5370	0.908340650997376	2658.5	0.180000000000001	0.7780184924980269	3452.0	0.19529999999999992	0.10654869778650516	25	-0.14359631152560867		0.90554969752643	1072.0	0.0670000000000011	0.981101111789734	461.5	0.056980000000000065	0.04111049136169532	25	0.2437334040073569		0.05006854624087412	0.2437334040073569
2890	PA1940	0.892547296379318	2658.5	0.180000000000001	0.952553328308698	1639.0	0.09586000000000036	0.0923433944578604	25	0.911164252667761		0.89916331767686	988.0	0.0610000000000017	0.970918182788261	1511.0	0.08295999999999991	0.07542310101465395	25	-0.2911574796657009		0.3100033865010301	0.911164252667761
2891	PA1645	0.908340650997376	2658.5	0.180000000000001	0.847690408290141	2379.0	0.14969999999999994	0.15229330254479348	25	0.1989581911593848		0.9430723091751748	569.5	0.0349999999999984	0.96967085134317	1408.0	0.08537999999999975	0.10028452024116162	25	-0.5023706538042844		0.15170623132244979	0.1989581911593848
2892	PA0483	0.91932863856688	2658.5	0.180000000000001	0.8971923098191491	2916.5	0.13956	0.09621149879302406	25	0.4203239790183288		0.8667882384006078	1641.5	0.106999999999999	0.9621645734876628	3290.5	0.08941999999999997	0.04959684969834245	25	0.35445799696803265		0.3873909879931807	0.4203239790183288
2893	PA3699	0.9093269671543492	2654.5	0.18	0.907206028984198	640.5	0.08676000000000032	0.07332662658725446	25	1.271570837764498		0.0753321669707488	5193.0	0.649000000000001	0.9801600477294128	75.0	0.04781999999999966	0.043194299392396086	25	13.91804030755579		7.594805572660144	13.91804030755579
2894	PA3981	0.899476148917084	2654.5	0.18	0.7377250842643559	4522.0	0.3461200000000004	0.2409525056935498	25	-0.6894304731210247		0.941985538832924	636.0	0.0394999999999985	0.9621645734876628	4846.5	0.20772000000000004	0.1577309206634304	25	-1.066499829535345		0.8779651513281848	0.6894304731210247
2895	PA3004	0.9290347429326308	2654.5	0.18	0.907999210141241	2676.0	0.13136000000000014	0.0625339108004607	25	0.7778179771165293		0.48604612144598	4477.5	0.38949999999999896	0.969334056434922	2856.0	0.09578000000000034	0.06515495632208948	25	4.508022360540188		2.642920168828359	4.508022360540188
2896	PA2831	0.9290347429326308	2654.5	0.18	0.94521778210224	592.0	0.07864000000000015	0.06348400717241075	25	1.5966225907057967		0.542286264252031	4460.0	0.386500000000002	0.970918182788261	2376.5	0.06711999999999968	0.0434178534706635	25	7.355960151641316		4.476291371173557	7.355960151641316
2897	PA2513	0.9352571233523042	2652.0	0.17950000000000196	0.955938665680788	4877.0	0.3465999999999993	0.2826601684591117	25	-0.5911692507328612	antB	0.36366108017454296	4458.5	0.38650000000000106	0.970918182788261	5263.0	0.2135800000000003	0.16489615924372955	25	1.0486599614755814	antB	0.2287453553713601	1.0486599614755814
2898	PA1131	0.884788744915266	2651.0	0.179500000000001	0.810716141772991	4768.0	0.27836000000000033	0.18679682143976653	25	-0.5292381274907142		0.495353710782447	3379.0	0.246	0.970918182788261	1872.0	0.07521999999999979	0.059808388486343136	25	2.8554522922649346		1.1631070823871101	2.8554522922649346
2899	PA4679	0.9352571233523042	2648.0	0.1795	0.767723201975391	4026.5	0.22074000000000002	0.10194791562361642	25	-0.4045202861454744		0.942623878700998	861.5	0.0539999999999994	0.98290484946667	161.0	0.049140000000000135	0.04073146817879248	25	0.11931806579291684		0.1426011101762788	0.11931806579291684
2900	PA4829	0.906134258109246	2648.0	0.1795	0.6755686675590821	4133.5	0.2478000000000003	0.22111657935728524	25	-0.3088868333551758	lpd3	0.97671834070262	212.0	0.0140000000000011	0.970918182788261	2651.5	0.11526000000000025	0.12117249412854986	25	-0.8356681995220313	lpd3	0.5722775164386036	0.3088868333551758
2901	PA2399	0.903801171004093	2648.0	0.1795	0.8976889974606469	2790.0	0.16597999999999988	0.1759540351910123	25	0.07683824917867366	pvdD	0.801927519144371	1612.5	0.1045	0.9709283298515892	1443.0	0.0905399999999999	0.08373481454369293	25	0.1667167960671335	pvdD	0.12177752262290358	0.1667167960671335
2902	PA1378	0.8885566318354341	2648.0	0.1795	0.923545369959601	1532.5	0.09924000000000018	0.08889051317960411	25	0.9029085009086824		0.54525356849741	3120.5	0.218999999999999	0.991915190335818	635.0	0.06996000000000001	0.10957017538241587	25	1.3602241620936326		1.1315663315011575	1.3602241620936326
2903	PA4838	0.902402463461672	2648.0	0.1795	0.946704842521608	1454.5	0.09797999999999994	0.07908572353254836	25	1.0307802263002606		0.926566209813766	849.5	0.0529999999999999	0.9621645734876628	4827.0	0.14930000000000004	0.06366464874638049	25	-1.5126133874330856		0.24091658056641252	1.0307802263002606
2904	PA1886	0.8969698532052609	2644.5	0.179499999999999	0.968648051971271	1650.5	0.09136000000000016	0.08103992328887487	25	1.0876120857841267	polB	0.784094797515126	1716.5	0.112500000000001	0.9854623170734692	157.5	0.062199999999999825	0.07359843182206176	25	0.6834384749067889	polB	0.8855252803454579	1.0876120857841267
2905	PA2062	0.8885566318354341	2644.5	0.179499999999999	0.934916921506273	1620.0	0.1269999999999999	0.11976026399993182	25	0.4383757871478055		0.5664048173223929	3022.0	0.2125	0.970918182788261	2588.5	0.08954	0.06106262495722437	25	2.0136703930781885		1.226023090112997	2.0136703930781885
2906	PA3057	0.8861257776739391	2643.0	0.17949999999999802	0.928261626437392	1409.0	0.11562000000000007	0.12120749083011845	25	0.5270301328944317		0.307231959476617	4247.5	0.3545	0.9818383710830152	330.5	0.0744000000000003	0.12092663064850526	25	2.3162805289279924		1.421655330911212	2.3162805289279924
2907	PA5241	0.8885566318354341	2642.0	0.17900000000000196	0.926968551780724	1134.0	0.09139999999999962	0.07374957626996947	25	1.1878034346845827	ppx	0.93254446901919	705.5	0.0429999999999993	0.981101111789734	522.0	0.06976000000000017	0.05805872027525191	25	-0.4609126738090981	ppx	0.3634453804377423	1.1878034346845827
2908	PA3714	0.889848701299401	2641.0	0.17900000000000102	0.7442197396773559	3077.5	0.1623199999999996	0.09287310787664384	25	0.17959989044574848		0.40809570198348105	3868.0	0.30100000000000104	0.973142675814635	354.5	0.06168000000000017	0.04694852677844825	25	5.097497545117025		2.638548717781387	5.097497545117025
2909	PA3504	0.885162531996585	2640.0	0.179	0.9565478084263168	932.5	0.07520000000000047	0.061601711285753334	25	1.6850181242287243		0.14535789370339902	4902.0	0.499500000000001	0.9621645734876628	4750.5	0.1549599999999999	0.1049368778520367	25	3.283307137132573		2.4841626306806486	3.283307137132573
2910	PA1906	0.884788744915266	2638.5	0.178999999999999	0.9412481798591992	285.0	0.07458000000000076	0.06537849417048389	25	1.5971612886602735		0.686746374643289	2418.5	0.16249999999999806	0.965536515772528	1436.0	0.07210000000000011	0.060276100847129616	25	1.499765225844114		1.5484632572521937	1.5971612886602735
2911	PA0028	0.914318238890042	2638.5	0.178999999999999	0.8933450019795379	3074.5	0.18322000000000005	0.13533046589737255	25	-0.031182926712166062		0.495412855809185	3483.5	0.256	0.9621645734876628	3954.5	0.12994000000000042	0.09049313049434576	25	1.3930339166228332		0.6809254949553335	1.3930339166228332
2912	PA3456	0.9090684256524372	2636.5	0.17899999999999802	0.789475738874702	3163.5	0.19358000000000009	0.13802843004251006	25	-0.10563041248467224		0.5315031976174679	3339.0	0.241999999999999	0.9621645734876628	1933.5	0.08074000000000013	0.06428292282299096	25	2.508597819113536		1.2014837033144319	2.508597819113536
2913	PA1093	0.8885566318354341	2636.5	0.17899999999999802	0.7442234310617429	4344.5	0.2317999999999999	0.12567749732284347	25	-0.42012294264873773		0.5893572136435999	3097.5	0.217000000000001	0.970918182788261	5462.0	0.28226	0.2124999568627404	25	-0.30710594469509583		0.36361444367191675	0.30710594469509583
2914	PA5256	0.897109999909176	2635.0	0.178999999999997	0.8536127300279291	3012.0	0.14195999999999978	0.06600645801737927	25	0.561157212681291	dsbH	0.495412855809185	4209.0	0.34949999999999704	0.989768456281762	3073.0	0.09652000000000001	0.07286724229720755	25	3.4717932506372877	dsbH	2.0164752316592893	3.4717932506372877
