	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)	Gene Name
PA2183	PA2183	0.83426738166387	2836.0	-0.0594999999999999	0.351788092382838	3503.5	0.07499999999999991	0.18343794363944066	25	-0.733217988228043	
PA4034	PA4034	0.8183001048230921	2836.0	-0.0594999999999999	0.056704275820573	1283.0	-0.17674000000000004	0.34693752799795763	25	0.33792827393607966	aqpZ
PA3286	PA3286	0.830190012508062	2836.0	-0.0594999999999999	0.236317804807347	3269.5	-0.012039999999999844	0.3061647132944399	25	-0.15501459815311106	
PA4929	PA4929	0.8268332829402779	2834.0	-0.0599999999999978	0.217686163399603	4493.5	0.3127399999999999	0.41271585564404967	25	-0.9031395205748298	
PA4320	PA4320	0.8213217000031351	2833.0	-0.0599999999999987	0.12161156180571	1357.0	-0.17698000000000025	0.39569576065457146	25	0.29563116826546193	
PA4293	PA4293	0.815553758487737	2831.5	-0.0599999999999996	0.0457168176562757	5017.5	0.3844800000000002	0.30625450608929833	25	-1.4513419106081575	pprA
PA2672	PA2672	0.8123947128066851	2831.5	-0.0599999999999996	0.409464431176817	2882.5	-0.03134000000000003	0.14450899049309496	25	-0.19832676086246018	
PA4269	PA4269	0.8210877805949979	2830.0	-0.0600000000000005	0.0764312718706186	1123.0	-0.23260000000000008	0.33611053489390447	25	0.5135215415205059	rpoC
PA4519	PA4519	0.8213217000031351	2829.0	-0.0600000000000023	0.0800316294746559	4600.5	0.2514200000000001	0.24941108469085113	25	-1.2486213288635997	speC
PA0249	PA0249	0.8310154798925758	2828.0	-0.0605000000000002	0.35574949083019003	2995.0	-0.039880000000000033	0.21198512526432894	25	-0.09727097584931316	
PA4664	PA4664	0.8336929971261949	2826.5	-0.0605000000000011	0.0691326006903474	555.5	-0.3127800000000002	0.24722072121891403	25	1.0204646226907699	prmC
PA2545	PA2545	0.8504834770422042	2826.5	-0.0605000000000011	0.35510241344013105	2678.5	-0.059639999999999777	0.18864089120159835	25	-0.004558926723274716	xthA
PA0198	PA0198	0.809532036122764	2825.0	-0.0609999999999999	0.12761160549400502	4827.0	0.51954	0.8487370877761065	25	-0.6840045148977207	exbB1
PA2244	PA2244	0.816861640673284	2823.5	-0.0610000000000008	0.348408792165687	2826.5	0.029579999999999922	0.25129297642393417	25	-0.3604557568182535	pslN
PA3025	PA3025	0.824400307228328	2823.5	-0.0610000000000008	0.252232701893337	1836.0	-0.16419999999999987	0.24119900151811044	25	0.4278624677152749	
PA5474	PA5474	0.806706592097824	2822.0	-0.0610000000000017	0.21210695482234002	4102.0	0.1600600000000002	0.190279745813018	25	-1.161763166413049	
PA0661	PA0661	0.816892953811177	2821.0	-0.0614999999999988	0.263764972802913	4017.0	0.1494000000000003	0.23485687130675978	25	-0.8979937390229931	
PA1625	PA1625	0.8169148285701241	2820.0	-0.0614999999999997	0.386327491005967	3316.5	0.01151999999999994	0.17265527311186685	25	-0.4229236598681148	
PA3827	PA3827	0.830487975330808	2819.0	-0.0615000000000014	0.061992009375200004	652.5	-0.27715999999999985	0.26128144627329886	25	0.8253934715839691	lptG
PA0397	PA0397	0.8449438437219441	2818.0	-0.0620000000000021	0.46361664247544	3569.0	0.051260000000000014	0.15765191879580762	25	-0.7184181509817056	
PA2087	PA2087	0.799982651414073	2817.0	-0.0625000000000018	0.19337468777087902	4030.0	0.24661999999999984	0.5993229735849167	25	-0.515781996727017	
PA2777	PA2777	0.8112182048310369	2816.0	-0.0629999999999997	0.48764641423090793	3427.0	0.05795999999999953	0.1962641141421426	25	-0.6163123632086659	
PA1090	PA1090	0.817666723362442	2815.0	-0.0634999999999994	0.0150131867526359	5021.0	0.5017999999999999	0.4169511861917011	25	-1.3557942001874823	
PA3727	PA3727	0.82507228819461	2814.0	-0.0639999999999992	0.0874190549444043	841.0	-0.3921600000000002	0.43477436006124676	25	0.7547823196238459	
PA3486	PA3486	0.7995144195264371	2813.0	-0.0640000000000027	0.0943377245886032	1869.0	-0.12936000000000003	0.394600840512705	25	0.16563573436659454	vgrG4b
PA3135	PA3135	0.797185780965043	2811.5	-0.0644999999999989	0.24688537432568	2799.5	-0.007480000000000371	0.21618936914967285	25	-0.2637502492572717	
PA2853	PA2853	0.794571587394568	2811.5	-0.0644999999999989	0.10652849967278699	3364.0	-0.06947999999999928	0.4477001758990051	25	0.011123515844058527	oprI
PA1798	PA1798	0.8031405028602719	2810.0	-0.0644999999999998	0.13047279989423302	1729.5	-0.1144400000000006	0.19212063918278016	25	0.25994083827968517	parS
PA2671	PA2671	0.800881832332299	2809.0	-0.0645000000000016	0.333714548745021	3117.5	0.036539999999999975	0.17030046486528805	25	-0.5933043111768764	
PA5123	PA5123	0.8031405028602719	2808.0	-0.0649999999999977	0.629123686539201	3363.0	0.026660000000000007	0.07398039154622878	25	-1.2389769516524025	
PA4117	PA4117	0.794759740134147	2807.0	-0.0649999999999986	0.127669605051115	4438.0	0.3033199999999997	0.4580702930046147	25	-0.804068732735497	bphP
PA0814	PA0814	0.792626562987194	2806.0	-0.0655000000000001	0.282754343035882	3440.5	0.08434000000000008	0.19430054683402206	25	-0.7711764194261299	
PA0115	PA0115	0.794759740134147	2805.0	-0.0659999999999989	0.316477641743737	1990.5	-0.1337199999999999	0.1834252845166119	25	0.3691966468988518	
PA3132	PA3132	0.7901516190368659	2804.0	-0.0664999999999996	0.0931101249420172	1425.0	-0.18486000000000025	0.27521959111468336	25	0.43005659415677394	
PA5147	PA5147	0.7897451851399571	2803.0	-0.0670000000000002	0.216206923586483	1635.5	-0.16798000000000016	0.2414828099472094	25	0.41816641119123643	mutY
PA5203	PA5203	0.7907581577819829	2802.0	-0.0670000000000019	0.0627047915694997	972.0	-0.21577999999999986	0.26238430307470745	25	0.5670308713461283	gshA
PA3701	PA3701	0.794759740134147	2801.0	-0.067499999999999	0.107853328633726	1417.0	-0.19404	0.2584182220742184	25	0.4896713512859723	peptide chain release factor 2(prfB)
PA3534	PA3534	0.7933459442359551	2799.5	-0.0674999999999999	0.310828768802055	2306.0	-0.06779999999999982	0.15432676371906465	25	0.001943927240942104	
PA1598	PA1598	0.786980567190091	2799.5	-0.0674999999999999	0.37586977663663296	2733.0	-0.07349999999999991	0.17898888466419696	25	0.033521634660480096	
PA3209	PA3209	0.786980567190091	2798.0	-0.0675000000000008	0.0947497091561842	903.0	-0.21888000000000032	0.19648453501484558	25	0.7704423149056583	
PA2766	PA2766	0.7948048905088979	2796.5	-0.0679999999999987	0.383465573050502	2969.5	-0.01893999999999979	0.13427430878615615	25	-0.36537145820002953	
PA2809	PA2809	0.799982651414073	2796.5	-0.0679999999999987	0.203129926867466	2341.0	-0.06372000000000036	0.1912849684807112	25	-0.022374993884738664	copR
PA3277	PA3277	0.8091892605863449	2795.0	-0.0679999999999996	0.153410700487031	4573.0	0.2367999999999997	0.360014756642002	25	-0.846631962653386	
PA3206	PA3206	0.786980567190091	2793.5	-0.0680000000000014	0.0657103545759018	708.0	-0.30527999999999933	0.21875005142856563	25	1.084708316411452	
PA4301	PA4301	0.874595309634812	2793.5	-0.0680000000000014	0.0887179946641245	4363.0	0.19496000000000002	0.2988980776675105	25	-0.8797647748424599	tadB
PA3685	PA3685	0.7846478974708121	2791.5	-0.0685000000000002	0.320003383287479	3101.0	0.03904000000000041	0.26083411554728286	25	-0.41229269328653534	yeaZ
PA3325	PA3325	0.780467227699005	2791.5	-0.0685000000000002	0.385796130184137	2259.0	-0.07392000000000029	0.1944938773672153	25	0.027867201134392672	
PA4147	PA4147	0.786980567190091	2789.5	-0.069	0.174685360847921	3600.0	0.05793999999999972	0.276692719154902	25	-0.45877607617471994	acoR
PA2284	PA2284	0.785903302880334	2789.5	-0.069	0.538475989325786	2759.5	-0.09683999999999982	0.14654135650616407	25	0.189980498773592	
PA0858	PA0858	0.7933459442359551	2788.0	-0.0699999999999967	0.133089164655565	3860.0	0.016400000000000272	0.31479930776078074	25	-0.27446057812062674	
PA3174	PA3174	0.786751809596347	2787.0	-0.0700000000000021	0.0877863569681879	1333.5	-0.23726000000000014	0.2102382636438948	25	0.7955735416617875	hutR
PA4594	PA4594	0.7848431568897142	2786.0	-0.0704999999999991	0.292318459422144	3405.5	0.03681999999999997	0.22270481584375346	25	-0.4818934857488366	
PA1257	PA1257	0.7848431568897142	2785.0	-0.0705	0.354470376916206	2192.5	-0.10844000000000004	0.1604002363880217	25	0.23653331724661542	lhpN
PA2932	PA2932	0.7759752796363198	2784.0	-0.0705000000000009	0.0557788616553397	1014.0	-0.24293999999999952	0.3546127970524097	25	0.4862768671445125	morB
PA2855	PA2855	0.806336898109996	2783.0	-0.0709999999999997	0.142799095896987	1087.0	-0.18142000000000003	0.19067307754373755	25	0.579106402552671	
PA1160	PA1160	0.7901350286535279	2782.0	-0.0710000000000015	0.0300735195852921	5059.0	0.44103999999999977	0.2440841692258361	25	-2.0978009414704895	
PA5425	PA5425	0.7769196033880659	2781.0	-0.0714999999999995	0.0717428323529133	426.0	-0.37773999999999985	0.29502994622015366	25	1.0379963251983975	purK
PA4199	PA4199	0.7768084360845401	2780.0	-0.0715000000000021	0.189538155997785	1631.0	-0.1847800000000001	0.29904340822027825	25	0.3788078816857079	
PA1304	PA1304	0.823434625736562	2779.0	-0.0719999999999974	0.27408416358965	2367.0	-0.040620000000000565	0.1958712523572562	25	-0.16020727708812416	
PA0949	PA0949	0.8073441305476979	2778.0	-0.0719999999999992	0.335295463829438	4698.5	0.29059999999999986	0.24901430681790157	25	-1.4561412339458875	wrbA
PA2533	PA2533	0.832316527105635	2777.0	-0.0724999999999989	0.0947106644611213	1514.5	-0.2471200000000003	0.34766783357106845	25	0.5022610179561132	
PA3255	PA3255	0.795486999143403	2776.0	-0.0724999999999998	0.477360552492322	3110.5	-0.008780000000000015	0.18995981373262455	25	-0.33543936871662783	
PA0776	PA0776	0.7744041208585942	2775.0	-0.0725000000000007	0.35798466729374995	2682.5	-0.09552000000000017	0.25096631912137746	25	0.09172545575275409	
PA0874	PA0874	0.7759752796363198	2774.0	-0.0730000000000004	0.0572276548814796	888.0	-0.20295999999999978	0.19291264862626276	25	0.6736727784593118	
PA0957	PA0957	0.7662954682528359	2773.0	-0.0730000000000013	0.24790898173622197	3337.5	0.05182000000000011	0.204932299796787	25	-0.6090791940742099	
PA3840	PA3840	0.765844186950578	2772.0	-0.0735000000000019	0.10679357550551	1683.0	-0.12998000000000043	0.24312961563742083	25	0.23230407308432202	
PA2689	PA2689	0.7662954682528359	2770.5	-0.07399999999999901	0.48369298119851	2405.0	-0.1189199999999999	0.15284024066543075	25	0.29390165707950794	
PA2165	PA2165	0.7796286700614649	2770.5	-0.07399999999999901	0.16029322851098401	4510.0	0.2573199999999998	0.3068658393065824	25	-1.079690071559203	
PA3859	PA3859	0.7765388971763191	2768.5	-0.0739999999999998	0.146131803195401	1659.0	-0.15367999999999976	0.22250556547346564	25	0.3581034021798524	
PA4356	PA4356	0.7666829642589709	2768.5	-0.0739999999999998	0.297490718250647	772.0	-0.2608200000000003	0.32665396063724716	25	0.5719202045967725	xenB
PA1417	PA1417	0.7660804261038391	2766.5	-0.0740000000000007	0.0445616478980701	650.5	-0.3552999999999995	0.2208506282535773	25	1.273711567969888	
PA2917	PA2917	0.7684478334978192	2766.5	-0.0740000000000007	0.0450656739499213	400.0	-0.40519999999999956	0.28335556285345814	25	1.1688494718957898	
PA4700	PA4700	0.7680355633615129	2764.5	-0.0744999999999996	0.0301937932687513	335.0	-0.41104	0.2898201281254749	25	1.1612029922721536	mrcB
PA2927	PA2927	0.769720212233242	2764.5	-0.0744999999999996	0.126608827659246	4161.5	0.2090399999999999	0.39624878864168134	25	-0.7155605471298946	
PA3131	PA3131	0.794759740134147	2763.0	-0.07549999999999901	0.173500774483192	4390.0	0.1671199999999998	0.1968065505346134	25	-1.2327841697389434	
PA3337	PA3337	0.7705532245937841	2762.0	-0.0754999999999999	0.0333547418625304	211.0	-0.4902799999999998	0.8382525733134774	25	0.4948150631502882	rfaD
PA2258	PA2258	0.759703830443123	2761.0	-0.0759999999999996	0.286325532522087	2424.0	-0.01134000000000005	0.13445582607929865	25	-0.4809014371892276	ptxR
PA1954	PA1954	0.7614895286381941	2759.5	-0.0760000000000005	0.585023100627224	2711.5	-0.04865999999999982	0.20913565772802392	25	-0.13072854384093463	fapC
PA2627	PA2627	0.786751809596347	2759.5	-0.0760000000000005	0.13675563066130803	3261.5	-0.08146000000000043	0.3439032967274377	25	0.01587655614807115	
PA1326	PA1326	0.785219060661947	2757.5	-0.0760000000000014	0.0574575987921973	864.0	-0.20561999999999978	0.30339647740209524	25	0.427229746073193	ilvA2
PA5026	PA5026	0.7765388971763191	2757.5	-0.0760000000000014	0.409455040981039	3354.5	0.05122000000000021	0.21564443535598113	25	-0.5899526217311827	
PA1449	PA1449	0.763249162289232	2756.0	-0.0769999999999991	0.261454158313017	2262.5	-0.04313999999999999	0.17891568777872255	25	-0.18925115187146763	flhB
PA1153	PA1153	0.7594865698623051	2755.0	-0.0770000000000026	0.121064841675116	2327.0	-0.08593999999999989	0.27373383970565235	25	0.032659462233863866	
PA5140	PA5140	0.806591475987016	2754.0	-0.0774999999999988	0.0314260173167591	757.0	-0.3326599999999999	0.3576191153541247	25	0.7134965359649031	hisF1
PA1504	PA1504	0.762917356317793	2753.0	-0.0779999999999994	0.136052372030708	3528.5	0.02802000000000004	0.25755834614057266	25	-0.411634884245354	
PA5112	PA5112	0.755134803899145	2751.5	-0.0785	0.0937937458068017	4564.0	0.10052000000000018	0.35463418593437007	25	-0.5048018693638585	estA
PA1071	PA1071	0.7807024847572429	2751.5	-0.0785	0.0232972583597222	208.0	-0.5590000000000002	0.522052100688555	25	0.9204062187782596	braF
PA1016	PA1016	0.7662954682528359	2750.0	-0.0789999999999988	0.0939694830882988	2228.0	-0.006180000000000143	0.29155009146514393	25	-0.24976840046268547	
PA0962	PA0962	0.747779732174208	2748.5	-0.0794999999999995	0.0588119839058917	4748.5	0.11309999999999963	0.5153778144882322	25	-0.3737064238809931	dps
PA2185	PA2185	0.7489380603817041	2748.5	-0.0794999999999995	0.169290455413952	3956.0	0.1526600000000001	0.23484554853491837	25	-0.988564618100396	katN
PA4001	PA4001	0.786980567190091	2747.0	-0.07950000000000298	0.113021592917748	925.5	-0.2576600000000002	0.17803924660965453	25	1.00067824029051	sltB1
PA3359	PA3359	0.7660804261038391	2746.0	-0.0799999999999992	0.19652986203701198	1896.0	-0.13149999999999998	0.22124030110568305	25	0.23277856585179765	
PA4441	PA4441	0.7507286622111959	2745.0	-0.0800000000000001	0.15216445621184602	2668.0	-0.06694000000000043	0.2607210082955852	25	-0.05009185905415515	
PA2230	PA2230	0.765844186950578	2744.0	-0.08000000000000099	0.22532806444560896	2468.0	-0.046080000000000024	0.2557165455473434	25	-0.13264687244776271	
PA3047	PA3047	0.7468795505866159	2743.0	-0.0800000000000018	0.158211854986462	3045.5	-0.027440000000000166	0.29195523772204096	25	-0.18002759741560773	
PA3433	PA3433	0.793837955506715	2742.0	-0.080499999999998	0.235040729943996	1791.0	-0.10821999999999972	0.12380529740954793	25	0.22389995080989106	
PA2314	PA2314	0.776488138340889	2741.0	-0.0814999999999992	0.26661650579647	1953.5	-0.11836000000000003	0.16053338956948085	25	0.2296095541173842	
PA4635	PA4635	0.762917356317793	2739.5	-0.08199999999999902	0.172735465033179	1245.0	-0.1822599999999997	0.23374046861137823	25	0.42893727644011465	
PA2194	PA2194	0.7839150901594691	2739.5	-0.08199999999999902	0.0954637360180864	4948.5	0.3786199999999998	0.46303431478311274	25	-0.994785883667726	hcnB
PA5208	PA5208	0.754368399418077	2737.0	-0.0824999999999996	0.14144653146584102	1574.5	-0.09124000000000015	0.5777032311951641	25	0.015128875048732313	
PA3205	PA3205	0.756142081604167	2737.0	-0.0824999999999996	0.0683703608981901	128.0	-0.6050600000000003	0.5819112604169127	25	0.8980063379863289	
PA3026	PA3026	0.754368399418077	2737.0	-0.0824999999999996	0.282660839741963	2166.5	-0.08648000000000053	0.169774696288935	25	0.023442833867465575	
PA4742	PA4742	0.7399789534925121	2734.5	-0.0825000000000014	0.25126893997189303	1634.0	-0.1819199999999997	0.27455219904418887	25	0.3621169320300973	truB
PA2837	PA2837	0.744472281439822	2734.5	-0.0825000000000014	0.146714863448143	1829.0	-0.061460000000000195	0.2459742923559292	25	-0.0855373941661999	
PA0745	PA0745	0.799101387497625	2733.0	-0.0829999999999984	0.0975133308584148	2568.0	-0.23982000000000048	0.8453471781857829	25	0.18550958002433596	
PA5392	PA5392	0.741700479477913	2731.5	-0.0830000000000002	0.193204017435178	982.0	-0.23292000000000004	0.167961223203453	25	0.8925869741874906	
PA2018	PA2018	0.7423583244577441	2731.5	-0.0830000000000002	0.0949939118586344	595.0	-0.2989199999999996	0.4292780926547887	25	0.5029839716829788	mexY
PA4631	PA4631	0.7979403788131709	2730.0	-0.0844999999999967	0.35424028953637304	1932.0	-0.15508	0.17969915136137973	25	0.39276757550215163	
PA1773	PA1773	0.7335338577598649	2729.0	-0.0844999999999985	0.19585675677003897	3993.5	0.11461999999999999	0.21740976480676585	25	-0.9158742256907212	cmaX
PA4599	PA4599	0.7375410362994731	2726.5	-0.0845000000000002	0.02850802298112	93.0	-0.5795000000000001	0.3176885594939379	25	1.558129763276683	mexC
PA2178	PA2178	0.7387178749100359	2726.5	-0.0845000000000002	0.31422678697461703	3959.0	0.10541999999999982	0.24475526381809803	25	-0.7759587967070177	
PA1203	PA1203	0.7855582682217359	2726.5	-0.0845000000000002	0.194492323520458	3265.0	-0.0424199999999997	0.2801939685289463	25	-0.15018167671818852	
PA0002	PA0002	0.746256092587692	2726.5	-0.0845000000000002	0.266988845401596	3848.0	0.11322000000000015	0.2561655177809846	25	-0.7718447108445181	dnaN
PA1492	PA1492	0.7468795505866159	2724.0	-0.0849999999999982	0.313431741844006	2858.5	-0.025640000000000284	0.1716411299776368	25	-0.3458378537110071	
PA5450	PA5450	0.7597265009584171	2723.0	-0.0849999999999991	0.11377781443225	813.0	-0.2751599999999998	0.243864362915125	25	0.7797777326988294	wzt
PA5216	PA5216	0.736233509529195	2722.0	-0.0859999999999967	0.16411699490862303	1579.0	-0.13819999999999946	0.2306563099794437	25	0.22631073914541888	
PA1564	PA1564	0.7387178749100359	2721.0	-0.0859999999999994	0.105536102610386	4511.0	0.2611199999999999	0.340399804151922	25	-1.0197420673164608	
PA2294	PA2294	0.725506490729227	2719.5	-0.0865	0.130973849850412	4057.0	0.07796000000000018	0.25147688429224146	25	-0.6539766088754347	
PA4662	PA4662	0.7313721013667179	2719.5	-0.0865	0.0404001221533688	915.0	-0.2434399999999998	0.3354524717949373	25	0.46784571048245993	murI
PA3134	PA3134	0.747681590533593	2718.0	-0.0865000000000009	0.26678987220281797	1583.0	-0.15309999999999988	0.26005728535587425	25	0.2560974206466106	gltX
PA0912	PA0912	0.795899437207995	2717.0	-0.0865000000000018	0.3168288619435	3054.0	-0.00030000000000035554	0.25465716332617305	25	-0.3384943069109496	
PA3264	PA3264	0.75600843135159	2716.0	-0.0869999999999989	0.206429345326121	1891.5	-0.10686	0.21104672271008293	25	0.09410238522056079	
PA1931	PA1931	0.7371892968838308	2714.5	-0.0869999999999997	0.084539603641492	4604.5	0.2836600000000002	0.22426582627171093	25	-1.6527707594242378	
PA1507	PA1507	0.762495347948011	2714.5	-0.0869999999999997	0.20153155200104397	1551.0	-0.20641999999999963	0.2851547708409126	25	0.41879011754856504	
PA3867	PA3867	0.7386662939892041	2712.5	-0.0870000000000015	0.227252733462287	3688.0	0.020140000000000175	0.27904821566651655	25	-0.383947984559206	
PA1979	PA1979	0.724148575597124	2712.5	-0.0870000000000015	0.31230424952446395	2766.5	-0.06319999999999966	0.1421228928310518	25	-0.16746070619526462	eraS
PA2475	PA2475	0.718183587860325	2711.0	-0.0874999999999995	0.21491221075822603	4133.0	0.17615999999999976	0.2322185446944317	25	-1.1353959708383334	
PA5119	PA5119	0.720713661174521	2710.0	-0.088000000000001	0.139669197674014	3072.0	0.004419999999999988	0.289822204118318	25	-0.3188851602352425	glnA
PA1496	PA1496	0.7277137989533891	2708.5	-0.0884999999999989	0.490220498648566	3107.5	0.011020000000000087	0.11147967677264495	25	-0.8927187706416041	
PA3080	PA3080	0.72149514754342	2708.5	-0.0884999999999989	0.42126079968104996	3259.0	0.04797999999999977	0.25223928289093556	25	-0.5410735331776635	
PA4485	PA4485	0.7597265009584171	2707.0	-0.0884999999999998	0.18774630224491898	2861.0	-0.03560000000000007	0.24660748163833146	25	-0.21451092906249125	
PA1434	PA1434	0.7268060061434871	2706.0	-0.0885000000000025	0.28856447388648404	3032.0	-0.03381999999999997	0.1937366059886465	25	-0.28223886611912113	
PA1214	PA1214	0.7166661897410741	2705.0	-0.0889999999999995	0.11599152635914199	2462.0	-0.040419999999999554	0.2526936831422578	25	-0.19224857303872958	
PA0081	PA0081	0.7769196033880659	2704.0	-0.0890000000000004	0.124698862277787	591.5	-0.36283999999999994	0.31695634951835244	25	0.8639675476327494	fha1
PA4006	PA4006	0.717725695209266	2702.5	-0.0894999999999992	0.0760131515022825	598.5	-0.29768000000000006	0.40649318054960404	25	0.5121365128894132	nadD1
PA4669	PA4669	0.718845511218085	2702.5	-0.0894999999999992	0.139280151465745	1546.5	-0.21849999999999994	0.3297982337733173	25	0.3911482439553247	ipk
PA0923	PA0923	0.723503660111739	2701.0	-0.08999999999999901	0.0649171311030965	693.0	-0.2529199999999999	0.2058398791131916	25	0.7914889996141661	dinB
PA5212	PA5212	0.743070386145074	2700.0	-0.0900000000000016	0.0620347110546055	2140.5	-0.01207999999999982	0.520880598122065	25	-0.1495928246913542	
PA0837	PA0837	0.722656348324523	2699.0	-0.0905000000000005	0.0659541931210954	4317.0	0.1857800000000002	0.36401914670339364	25	-0.7589710665002913	slyD
PA0118	PA0118	0.727124985356268	2698.0	-0.0909999999999984	0.071533325535047	1020.5	-0.26787999999999995	0.22594686322230714	25	0.7828389271594838	
PA2526	PA2526	0.709587196859483	2696.5	-0.0909999999999993	0.0304697651318833	716.0	-0.3980999999999996	0.37660368204962247	25	0.8154460899814991	muxC
PA4952	PA4952	0.7228603787056491	2696.5	-0.0909999999999993	0.372883557257784	2530.5	-0.0823999999999997	0.1791699030715446	25	-0.04799913296021335	
PA1086	PA1086	0.7156971748648059	2695.0	-0.0910000000000029	0.00918331322349578	5359.0	0.9926800000000003	0.8905841818716521	25	-1.2168192766713428	flgK
PA3738	PA3738	0.709587196859483	2693.5	-0.0919999999999996	0.37937303032062397	2241.0	-0.0793999999999997	0.14887389798080786	25	-0.08463538720282734	xerD
PA1827	PA1827	0.7130086047365659	2693.5	-0.0919999999999996	0.621346484427869	2960.5	-0.03556000000000017	0.0961913587595064	25	-0.5867470917123475	
PA3613	PA3613	0.737566764448096	2692.0	-0.0920000000000005	0.111410942613396	1887.5	-0.08266000000000007	0.5189005950083312	25	-0.01799959392964364	
PA4508	PA4508	0.7035895268767559	2691.0	-0.0920000000000023	0.22567487543152304	2915.0	-0.030900000000000198	0.17888514704506173	25	-0.3415599394879376	
PA5091	PA5091	0.7177746673301441	2690.0	-0.0924999999999985	0.0855514896798952	3670.0	0.007540000000000191	0.3019428036345072	25	-0.33132102767746086	hutG
PA3508	PA3508	0.7220903210836741	2689.0	-0.0925000000000002	0.13582406097614	2553.0	0.0024999999999998283	0.31093555066390566	25	-0.30552955362343487	
PA2993	PA2993	0.7094969219560491	2688.0	-0.0925000000000011	0.14929419074672	1567.5	-0.2242399999999999	0.27996945964396447	25	0.4705513243034858	
PA4062	PA4062	0.711872651007834	2687.0	-0.09300000000000001	0.279609167804661	3993.5	0.10350000000000019	0.13685408896582713	25	-1.4358357977090976	
PA1522	PA1522	0.721408481696858	2686.0	-0.0935000000000006	0.21268032831566502	3484.0	0.05989999999999994	0.3288855550694397	25	-0.4664236468750117	
PA5494	PA5494	0.69877660892784	2685.0	-0.0939999999999994	0.037179371945661004	804.0	-0.22061999999999984	0.627842938825733	25	0.20167464212756828	
PA2129	PA2129	0.7065736396929191	2684.0	-0.094000000000003	0.25542938685149397	2425.5	-0.06033999999999994	0.17397280199310866	25	-0.19347851856370274	cupA2
PA0687	PA0687	0.712842187638352	2683.0	-0.0940000000000039	0.47548661238278	2934.0	-0.011959999999999783	0.17884886077355922	25	-0.458711336740775	hxcS
PA4075	PA4075	0.69614896350724	2681.0	-0.0944999999999991	0.300687421333719	3502.0	-0.005239999999999769	0.2232862568542902	25	-0.39975590642037445	
PA1973	PA1973	0.7106538222288891	2681.0	-0.0944999999999991	0.376311495049338	2725.0	-0.06792000000000008	0.13774377481396397	25	-0.19296697826016335	pqqF
PA1291	PA1291	0.704613054915721	2681.0	-0.0944999999999991	0.25424705718634805	2399.0	-0.11536000000000002	0.15631508777679373	25	0.13344841049372944	
PA3269	PA3269	0.711504392914672	2679.0	-0.0949999999999998	0.453361117513093	2847.0	-0.07746000000000011	0.15459065032099012	25	-0.11346093676156906	
PA4646	PA4646	0.6940458027732579	2677.5	-0.0954999999999995	0.192281643370507	2417.5	-0.1139999999999999	0.19669085303253622	25	0.09405622943198155	upp
PA0228	PA0228	0.699642718813309	2677.5	-0.0954999999999995	0.0588689990865568	425.0	-0.40953999999999957	0.42311872644290577	25	0.7422030280722534	pcaF
PA5493	PA5493	0.695929385063671	2676.0	-0.0955000000000013	0.478521446473083	2596.5	-0.025600000000000102	0.19536578939688107	25	-0.3577903798602169	polA
PA0318	PA0318	0.7238375668997259	2675.0	-0.0959999999999983	0.11599691441655399	3457.5	0.002720000000000329	0.386509084628033	25	-0.2554144363644243	
PA4445	PA4445	0.728559574443116	2674.0	-0.0959999999999992	0.24245611197752498	1555.5	-0.1651999999999999	0.17714847821342763	25	0.3906327657899995	
PA2002	PA2002	0.6986568895557069	2673.0	-0.0960000000000001	0.0364189156102717	269.0	-0.48849999999999943	0.43690929169184145	25	0.8983558085480942	
PA2079	PA2079	0.7130086047365659	2672.0	-0.09600000000000099	0.137131874874233	1009.5	-0.2841200000000005	0.32994009178435174	25	0.5701641136808387	
PA1044	PA1044	0.723503660111739	2671.0	-0.0965000000000007	0.48320621192090296	2870.0	-0.013800000000000085	0.19116986338507042	25	-0.4325995663522514	
PA1580	PA1580	0.69166520718031	2669.5	-0.0970000000000013	0.282889277989079	1679.0	-0.1822600000000004	0.5245162279027538	25	0.16254978485776508	gltA
PA1416	PA1416	0.695784003305164	2669.5	-0.0970000000000013	0.0707575923182377	1403.0	-0.15279999999999985	0.2953370955366087	25	0.18893664508555388	
PA1608	PA1608	0.6897437188167951	2668.0	-0.0974999999999993	0.254193246147027	1592.0	-0.22143999999999953	0.3238554307094444	25	0.38270162624259446	
PA0907	PA0907	0.7353311119916721	2667.0	-0.09799999999999902	0.283351085361862	2520.5	-0.09186000000000037	0.29509978961926303	25	-0.02080652110230393	alpA
PA0703	PA0703	0.7063621680780129	2666.0	-0.0979999999999999	0.208110106708268	1857.0	-0.18441999999999986	0.20098210326626917	25	0.42998853428012573	
PA3810	PA3810	0.6985058997630631	2664.5	-0.0984999999999996	0.26492485492732	3788.5	0.1553800000000003	0.3075957262923746	25	-0.8253690747272703	hscA
PA3571	PA3571	0.7008478422104879	2664.5	-0.0984999999999996	0.324410204770693	2256.5	-0.10933999999999983	0.15324175616760988	25	0.07073789984593921	mmsR
PA1469	PA1469	0.7228603787056491	2663.0	-0.0989999999999984	0.5150358014396811	2805.5	-0.06307999999999993	0.159221719100547	25	-0.22559736324235596	
PA1085	PA1085	0.7039637630260681	2661.5	-0.0989999999999993	0.285407540596406	3079.0	0.0012000000000000237	0.23240616385973906	25	-0.4311417491511613	flgJ
