	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	abs(Z score)
UFSP1	UFSP1	0.00017178871941952	11423.0	0.684250104834808	0.1527933872515385	1622.0	0.4345769017770325	0.6236149387810291	25	0.4003643715556397
LRFN1	LRFN1	0.00162960921442535	11422.0	0.684164504943693	4.6886981248249696e-07	11270.0	0.7285896822275731	0.4470071034308244	25	0.09938360474120542
LINC01399	LINC01399	0.631464829481597	11421.0	0.6840531476133079	0.04348236886677418	15339.0	1.6600997457719295	1.5958578682369977	21	0.6116124860398099
SLC23A2	SLC23A2	4.82117284691335e-09	11420.0	0.683952108402836	0.000257130974865404	4349.0	0.40424905372940434	0.5841553547370478	25	0.47881621285374926
FOXP2	FOXP2	0.00030581809580436603	11419.0	0.683935104428924	9.093582493735564e-05	7655.0	0.8262235681906449	1.046092930179604	24	0.1360189517171207
SPDL1	SPDL1	4.32230364686877e-08	11418.0	0.683643191268873	3.21233738446504e-13	12623.0	0.9830791801400606	0.3824799937371439	24	0.7828801343187963
ZNF480	ZNF480	7.721500399132339e-06	11417.0	0.683616684879885	0.000149304403315039	8040.0	0.822003634957345	1.0444551441238867	25	0.13249678634456066
CCDC38	CCDC38	0.19614614538286498	11416.0	0.683606520558971	0.0560342218682231	9189.0	0.578216143838523	0.45785994637704236	24	0.23018038060411639
SPATA45	SPATA45	0.390953254132986	11415.0	0.683126446226534	0.0240511105955704	13611.0	1.0472330952541176	0.6249854534386868	23	0.5825841977989391
TRAFD1	TRAFD1	9.16215468461646e-12	11414.0	0.682927123410798	0.000222590147826268	3864.0	0.30740772793966065	0.21294802106522273	25	1.763432191539932
NDUFAF3	NDUFAF3	5.590010279363461e-09	11413.0	0.6828331264798639	0.23956528813640401	43.0	0.20319999195225436	0.20155938860247288	25	2.3796119736876653
STX19	STX19	0.0592294263521516	11412.0	0.6827462374693221	0.0013797452880136606	12615.0	1.4751181533002418	1.256994478205809	24	0.6303702439185925
SNTB1	SNTB1	0.0013855479649853	11411.0	0.682742994515817	0.00013125812273693515	10136.0	0.8660360959302258	1.0632749475580783	24	0.17238542282535718
VPS37D	VPS37D	0.0050955551575507	11410.0	0.6827393780958722	0.01128707537378555	6904.0	0.4115359983280998	0.25813312069852584	24	1.050633793268673
GSTM3	GSTM3	0.00347389431822878	11409.0	0.6825819057172491	0.0207394450598339	7728.0	0.4782305093062977	0.4011420550832799	25	0.5094240153117993
LINC00705	LINC00705	0.7521037728421421	11408.0	0.6825150040216689	0.015866158206480123	13676.0	1.014752134994988	0.765140093772315	23	0.4342173853879678
SOAT1	SOAT1	5.05225622179135e-05	11407.0	0.6824628148784899	0.0013105745839497801	6279.0	0.36176756306060953	0.2653557504278671	25	1.208548340485489
SORT1	SORT1	4.9403715523988e-09	11406.0	0.682456227118134	0.0282526081482891	3235.0	0.35578576997234557	0.30942106315342627	25	1.0557473166712283
IFT122	IFT122	2.95286369549894e-14	11405.0	0.6823522817761479	0.00503519725776353	2704.0	0.3187382969367982	0.2643828774643456	25	1.3753310665452847
CFLAR	CFLAR	5.1089077326707705e-06	11404.0	0.682343219636361	0.00845754346899352	4777.0	0.41273950964330486	0.3386951286040809	25	0.7960070494790332
RUNX1	RUNX1	0.000195478656104766	11403.0	0.6820195541856829	0.0647190389724324	3454.0	0.5628344624028738	0.9352230500154268	25	0.12744028473297692
KRT12	KRT12	0.44482218830928005	11402.0	0.6817946798583471	0.0023779868251380303	17438.0	3.163056162677222	2.1760583927768913	18	1.1402550092658639
DDX25	DDX25	0.0149337801302575	11401.0	0.6817575378341	0.0005214298923418725	15145.0	1.7262735511101166	1.648225348060929	24	0.6337216051827183
OSGIN1	OSGIN1	0.0161512210361766	11400.0	0.6816448648467069	0.203635360775575	3885.0	0.4333370174400013	0.4208545048815349	25	0.5900087667508777
TCAF2	TCAF2	0.00023111080641104702	11399.0	0.681543859961946	0.12112990046448899	2006.0	0.42284706398435057	0.44912662204139747	25	0.5759996920283886
C20orf85	C20orf85	0.231562671891029	11398.0	0.681531920728877	0.0688078560547952	15734.0	1.7654135042341061	1.8251488027209803	22	0.5938592962334631
RCL1	RCL1	5.60224176897526e-09	11397.0	0.681469690550716	0.0859584688215723	1221.0	0.3237731014631546	0.6193625740776774	25	0.5775237382081484
TCEAL8	TCEAL8	0.000201897973025528	11396.0	0.6810091849976899	8.77327594029325e-06	7956.0	0.4067859273953129	0.23000820326783514	25	1.192232510433792
WDR90	WDR90	0.00135046741563023	11395.0	0.680877622460511	0.0976216887342188	794.0	0.31496563394766763	0.37303755635605257	25	0.980898524232214
KCNA6	KCNA6	0.0325002275948964	11394.0	0.6808776151516379	4.215338715463339e-07	14687.0	1.9986920172629083	1.70239524015549	24	0.7740942708409514
ARHGAP30	ARHGAP30	0.0108432000365318	11393.0	0.6804258346648671	0.059503471834352	11107.0	0.9311136929737351	0.9217321739569505	25	0.27197472909367754
IL1F10	IL1F10	0.793597615072097	11392.0	0.6804134450836969	0.00827155406385623	14660.0	1.4473351228167952	0.78075287750846	20	0.9822847918031377
GNMT	GNMT	0.0189214053241705	11391.0	0.680357052471603	7.38273408960202e-05	14076.0	1.5634963325558067	1.4004634646660146	25	0.630605012102059
HOGA1	HOGA1	0.0964034535230273	11390.0	0.6803438291389381	0.08063913295391685	7964.0	0.8747185168107046	1.342248174180225	24	0.1448127785984737
HHAT	HHAT	1.2591151479818301e-05	11389.0	0.680333351681974	6.779015355547216e-05	5693.0	0.38871943395465564	0.39259236870218905	25	0.742790591399726
LYZ	LYZ	0.0900571666760468	11388.0	0.680268166780487	0.0007320951923078176	14370.0	1.896232866742712	2.04428596576736	24	0.5948114502198769
PCAT7	PCAT7	0.206588256383105	11387.0	0.6801389946373771	1.8450909178644406e-05	14644.0	1.9971326340274522	1.9476773191473302	22	0.6761867720298962
KAT6B	KAT6B	3.17633008001053e-10	11386.0	0.6801080612306539	0.00572024442515149	2528.0	0.3673597919785852	0.4579986995118721	25	0.6828584220553268
GAL3ST1	GAL3ST1	0.0670957239358022	11385.0	0.6800115187800271	0.0199336256456156	10507.0	0.953150635174944	1.0247957133350336	24	0.26653030730000754
APOB	APOB	0.384122672968447	11384.0	0.679879374219124	7.92326206700683e-06	17181.0	2.796322016965989	1.9253356364818006	22	1.099259060417267
GAL3ST4	GAL3ST4	0.00565159620965099	11383.0	0.679864027499925	4.04073978260051e-06	12460.0	1.2703484309313682	1.3533430933575694	25	0.4363153780660926
LRP1	LRP1	0.0111431219256563	11382.0	0.679671670693026	1.8966758921837e-10	14768.0	1.374572161142168	0.7652551614427937	25	0.9080637746225628
IER5	IER5	0.0084715895633188	11381.0	0.6796552243055789	6.81832381137427e-05	8781.0	0.6679394442472538	0.5558532563325561	25	0.021077109695505237
LINC00482	LINC00482	0.000685242063234783	11380.0	0.679651461990753	0.162546736863664	9624.0	0.7077881374645129	0.7861362271818676	24	0.03579109383449215
MIR3671	MIR3671	0.30058850086282896	11379.0	0.6795862935525239	0.335471904428138	7706.0	0.6824768898993679	0.7076172939605235	22	0.004084971313611418
RRBP1	RRBP1	2.8366412983196197e-05	11378.0	0.6793749716391251	0.027282706994486	1200.0	0.3022872950893751	0.3112893698200419	25	1.2113734457676677
SUGT1P1	SUGT1P1	0.0347459258770914	11377.0	0.679280595653297	0.510729960208859	2396.0	0.2826631193076301	0.37347861057498644	24	1.0619549958565424
AMDHD1	AMDHD1	0.00953786134637512	11376.0	0.67911091034632	0.032083897859336505	8374.0	0.7719304103666816	0.8383644656164725	24	0.11071497400848081
IFIT1	IFIT1	0.0641443680945629	11375.0	0.6790982796729921	0.01401465556826585	7013.0	0.5434540129819955	0.5160854132020459	24	0.2628329792337926
IL32	IL32	0.0188250520866137	11374.0	0.679089998604175	0.0557377809271024	9858.0	0.9827682882227733	1.1213358215659264	25	0.2708183255882406
GMPPA	GMPPA	3.98236617425211e-08	11373.0	0.678971428089111	0.003123490038452	2994.0	0.26415709116311814	0.19365024958254923	25	2.142080053189737
BAK1	BAK1	8.26363681090317e-05	11372.0	0.678690623794638	0.0700137086959841	4723.0	0.34589965213898144	0.2889563143103216	25	1.151699946235676
PRICKLE1	PRICKLE1	0.0589268445050082	11371.0	0.678254199457293	0.015954594809692	8352.0	0.9039784398828077	1.0666352800917842	25	0.21162270237872782
TMEM140	TMEM140	6.74437962688379e-07	11370.0	0.678235491235559	0.00815749454371326	2748.0	0.41749914694698914	0.49061913472556207	25	0.5314434881028808
TRAF4	TRAF4	3.5358128433438994e-06	11369.0	0.678189644931322	0.000328847372094673	7343.0	0.49199311125307965	0.3875494835712441	25	0.4804458309748037
COASY	COASY	1.0139884866670199e-09	11368.0	0.678115841844338	0.000123614154234897	4549.0	0.29327316910578083	0.192932651743086	25	1.9946995454715641
ZNF7	ZNF7	0.000131211373989023	11367.0	0.6780841875606128	0.0172963223543453	1215.0	0.2782084608812964	0.3608204040635389	25	1.1082403383399018
C10orf62	C10orf62	0.638247510476508	11366.0	0.678015534141364	0.00255369304554813	17049.0	3.021580606756465	2.0045737659196603	20	1.1691089210378436
DAPK1	DAPK1	5.96687203259156e-09	11365.0	0.6779015742421051	0.00157813664317294	8978.0	0.5188378808225494	0.4424765134160679	25	0.3594850542270148
TENM1	TENM1	0.0031303987536720397	11364.0	0.6778314689102041	0.0009415672765312125	10749.0	0.8720914357700816	0.8035419863449501	24	0.24175459423533383
KATNAL1	KATNAL1	0.000140544385107875	11363.0	0.677732269425001	0.00501973081984317	6232.0	0.45779819713812514	0.4373374577086437	25	0.5028932884898164
CTNNA2	CTNNA2	0.43302709155595503	11362.0	0.6776703286527049	0.0021567674539389754	13526.0	1.4687376783687744	1.340269198792187	24	0.5902301943736058
PTH2R	PTH2R	0.151605633150764	11361.0	0.677434295190078	0.000729825825181244	12737.0	1.3553561526508546	1.2443923565900201	22	0.5447814380011706
ZBTB12	ZBTB12	0.000405849640231969	11360.0	0.677277689009926	0.12421663052226001	1102.0	0.40785806016667236	0.5504907242716789	25	0.48941719989870225
STX6	STX6	1.7069042189816598e-09	11359.0	0.6772207260934129	0.006328126620121071	4461.0	0.4157828659599068	0.8111274610658159	25	0.32231415243909817
OLFML3	OLFML3	0.0389819801853635	11358.0	0.677127339667334	8.241031296436916e-06	12372.0	1.7142218344342852	2.5483711876936423	24	0.4069636714522561
TRIOBP	TRIOBP	2.49302566588474e-18	11357.0	0.677120720355757	0.0110769708446691	4990.0	0.48152099646934515	0.631832691310071	25	0.3095751875086526
CASC18	CASC18	0.205805730089757	11356.0	0.6771146717965689	0.000788888608008225	13828.5	1.4672547975003383	1.5020488296347154	23	0.5260415707629986
CHSY3	CHSY3	0.0269769252241425	11355.0	0.6770186192326121	0.02715322535392574	7479.0	0.6548369227403917	0.724026505864602	25	0.030636580722596472
RDH13	RDH13	0.00849083067436076	11354.0	0.67693027730691	0.000492319019108621	5820.0	0.30019038414456783	0.19540510478433556	25	1.9279941206149243
NETO2	NETO2	0.0047308189751904895	11353.0	0.6767362404521129	1.0021485705059051e-07	10817.0	0.6241062486707845	0.26549923828716	24	0.19823029294119715
MAFG	MAFG	1.90685143529327e-07	11352.0	0.676669428918617	6.19652112329154e-06	7125.0	0.526045115092219	0.5064859917648101	25	0.2973908780804769
CCR3	CCR3	0.12454244920085	11351.0	0.67660890414205	0.00520123598766129	12112.0	1.3256949635974142	1.713915847236963	23	0.3787152446847192
KCNE4	KCNE4	0.0897949093473203	11350.0	0.6765408370609469	7.252436230785894e-05	13290.0	1.506627657910142	2.0838707465670985	24	0.39833891915640807
MORF4L2.AS1	MORF4L2.AS1	0.0168832890302179	11349.0	0.676333599986314	0.0095657354694108	4925.0	0.36466952196661107	0.33970726370894266	25	0.9174489665511928
CXorf65	CXorf65	0.12053666557887599	11348.0	0.6763286469658799	0.00859998803571308	14314.0	1.4968767772759273	1.795470248828745	24	0.45701015143265267
SLFN12	SLFN12	5.71443589437718e-05	11347.0	0.6762788276643051	0.0005883146752042241	8223.0	1.1002153547942832	2.0410596343625844	25	0.20770413563265236
CFAP100	CFAP100	0.150095426070638	11346.0	0.676151834461208	0.0674139375675563	15378.0	2.1205601937630414	2.2198112828772287	23	0.6506897097259773
CERS3	CERS3	0.374609190311293	11345.0	0.6760311553460141	0.000266360177248812	14894.0	1.493339556435626	1.1792981864587095	22	0.6930464325938553
SORL1	SORL1	0.00328055008973452	11344.0	0.6759500568392021	0.17724299230154897	3128.0	0.577267712826071	1.4061110639445384	25	0.07018104511339182
PER2	PER2	0.008406448698647541	11343.0	0.6758951155561079	0.00022052166273553198	4632.0	0.4383342729585013	0.41561587853975557	25	0.5715875039044805
TECPR1	TECPR1	6.62374852381059e-07	11342.0	0.675855870970683	0.00295908851071678	6988.0	0.5438158854710449	0.7312955506658882	25	0.1805562544164365
ARHGAP21	ARHGAP21	3.4160869095823097e-10	11341.0	0.675565468611424	0.0073371458681606595	5728.0	0.43480136515088047	0.4811656348748153	25	0.5003767642782366
ME1	ME1	0.0008819922176820779	11340.0	0.675556994793036	9.87215922016478e-07	10923.0	0.6348224686866903	0.42264461207957177	25	0.09638009084255524
TM4SF1	TM4SF1	0.0023368867962965897	11339.0	0.6755462587589781	0.1201890735139123	6625.0	0.694274351122308	0.929483939949957	25	0.020148914422704445
TXNIP	TXNIP	0.00268547298805803	11338.0	0.6755180462462249	1.77228341140959e-05	6524.0	0.4437667652014035	0.3903956290143149	25	0.5936318539988664
EPDR1	EPDR1	0.00467335153087641	11337.0	0.675079574562932	0.000127338587976041	7557.0	0.5015424010477905	0.4640567704109939	25	0.3739567755071164
CLDN8	CLDN8	0.15489178922772198	11336.0	0.6749250608096421	0.01017567902008399	13150.0	1.712119462971641	1.784455938373078	24	0.5812384491306792
REEP2	REEP2	0.00422046785038736	11335.0	0.674768775636681	1.1659909594506879e-05	14132.0	1.1742876524292865	0.8101957709870505	24	0.6165409579761795
PTPRS	PTPRS	5.48062562654229e-07	11334.0	0.6747334601749599	5.72606396665509e-07	10503.0	0.8301091461001413	0.6219637366216871	25	0.24981470265313793
PI4K2B	PI4K2B	0.000205265725089383	11333.0	0.674680737041135	3.4760444945006183e-10	11248.0	0.68699372445481	0.4810243971192795	25	0.02559742808766888
CDKN2B.AS1	CDKN2B.AS1	0.07302998785999901	11332.0	0.674664587559641	5.412719547207994e-07	11502.0	0.8039843383192181	0.5021978477262637	24	0.257507576635546
RGMB	RGMB	0.00719118066054947	11331.0	0.674574651131621	5.63838917971212e-07	14194.0	1.9857743507692043	1.814211192475948	24	0.7227381823436559
ZNF563	ZNF563	1.60279516029215e-05	11330.0	0.6744755297667271	0.23768618144699	1218.0	0.3595023379171438	0.570195587328505	25	0.5523950006791596
CPPED1	CPPED1	7.754254070222491e-05	11329.0	0.6742042326771059	0.11475655417038384	626.0	0.3295456245671467	0.4646679124285107	25	0.7417310274528265
YIPF1	YIPF1	8.5117232517525e-05	11328.0	0.673983727711314	3.88940391276948e-10	7945.0	0.40585622773553626	0.30099865561807587	25	0.8907930150890543
RGMA	RGMA	0.0352270379790202	11327.0	0.6739468138635971	1.5972140299191414e-11	15586.0	1.8841401230239467	1.0579853034148918	24	1.1438658979989338
CSRP2	CSRP2	0.00281002099371258	11326.0	0.6738395712739371	0.1036707655443049	6297.0	0.8588535383799949	1.3418094863903398	25	0.13788393134987584
COA3	COA3	2.77400448621711e-05	11325.0	0.673832030086527	0.0157403666221647	2730.0	0.27186102044357563	0.1607852406188127	25	2.500049184215474
PLIN2	PLIN2	0.000152577994604827	11324.0	0.673752364776004	0.00011211536035181399	9393.0	0.7842226353200725	0.8502647319126233	25	0.1299245592552943
CCL19	CCL19	0.394955652002913	11323.0	0.6737311743134411	0.02964435260017185	13349.0	1.7871680732909858	2.3481724015332794	23	0.47417169976553125
ZNF483	ZNF483	0.0138770632125954	11322.0	0.673724478168631	0.0734563845255519	7895.0	0.6248864417038182	0.6594531188360797	25	0.07405839030833736
CPSF1	CPSF1	0.000255773364392166	11321.0	0.673032660899132	0.104447930579776	1103.0	0.24539863175095492	0.2241982763376918	25	1.9073921358077994
LRRC19	LRRC19	0.34666391057347307	11320.0	0.6730181926312901	0.0061894444429117955	13321.0	1.1074814678908826	0.8588618296705094	24	0.5058593364502745
CDHR1	CDHR1	0.179051919375726	11319.0	0.6730136439667711	0.00032623675832687155	12784.0	1.3329851428775883	1.2333448446418522	24	0.5351070317259603
ZNF334	ZNF334	0.0161661959882102	11318.0	0.672946299450496	0.0263839321009659	5559.0	0.5933613059801415	0.8585448992818661	25	0.09269753222798688
CAMTA2	CAMTA2	6.238068631085589e-11	11317.0	0.672366192908527	6.821665139432269e-08	8585.0	0.7101368494118161	0.8903248564212837	25	0.042423455024170234
RNASEH2A	RNASEH2A	2.76593486638386e-06	11316.0	0.672202511428622	3.254306798547165e-10	10984.0	0.7716196613521784	0.5771340420039002	25	0.17226006904455757
C6orf223	C6orf223	0.0668456553719644	11315.0	0.672131088211645	0.04487448738207115	9720.0	1.0152166720630638	1.049901990977761	24	0.32677867724768034
DENND5B	DENND5B	0.00021745842670693402	11314.0	0.671902948095818	0.0012358755255590854	10095.0	1.1842582553216572	1.4796540480939389	24	0.3462669587433936
CDH11	CDH11	0.007972016756203409	11313.0	0.671880582360191	0.00021910078745077702	12097.0	1.430164491051792	2.0884270033728476	25	0.36308853863072965
LINC01649	LINC01649	0.3905434402206379	11312.0	0.67184992093276	0.01683299180660265	13535.0	1.203515182779949	0.8888469627378327	22	0.5981516325482511
CYHR1	CYHR1	7.63806053647694e-05	11311.0	0.671817624473082	0.0729941603599544	856.0	0.37410696880454286	0.866373014412615	25	0.3436287265599812
SIPA1	SIPA1	0.000173815394885382	11310.0	0.671734708766977	0.00108563406651205	9968.0	0.6953309024714167	0.668699184683881	25	0.035286709248186776
APOO	APOO	0.000771064706873148	11309.0	0.671717470369498	7.25701908276359e-13	10776.0	0.6472965692905016	0.33776317366626224	25	0.07230184633191028
LUNAR1	LUNAR1	0.47283434209101094	11308.0	0.67163842773702	0.317899446608362	10057.0	0.7054064392000029	0.6559891989164974	23	0.05147647479372802
TRIM52	TRIM52	0.00038640561546563997	11307.0	0.6714551369718571	0.0163926694331203	5372.0	0.27521732364756735	0.17060501906091288	25	2.3225448788398007
C5AR2	C5AR2	0.0759457325623985	11306.0	0.67142130430796	4.763025825593545e-06	13041.0	1.7607131608797084	2.2854016685509237	24	0.47663037599094
ZNF768	ZNF768	8.920309289117959e-05	11305.0	0.6713624439667379	0.0164953093803917	2540.0	0.3542656390371053	0.37469770401234276	25	0.8462736801802963
PTGDR	PTGDR	0.119894962816998	11304.0	0.6712741409658891	0.00019066760583802184	15816.0	2.232120860807084	2.148311908144268	23	0.7265456724063262
TBL1XR1	TBL1XR1	6.75819023840203e-07	11303.0	0.6709845841112321	9.92699658620507e-12	11930.0	0.7948752881793635	0.5155703148129958	25	0.24029836572935395
ERBB2	ERBB2	0.000114037184771569	11302.0	0.6709424249866379	0.00015365534563568575	13624.0	1.159055997146339	0.8734842368750592	24	0.5588121130908508
VGLL1	VGLL1	0.27137762621469697	11301.0	0.6708008878159749	0.00740315264432843	15823.0	1.9452768651808048	1.5270770333441586	24	0.8345852563664351
DKC1	DKC1	2.8155341568939605e-14	11300.0	0.670708921486866	2.3082369158424903e-12	10142.0	0.662779888600109	0.41939186579858906	25	0.018906024492532574
LILRB1	LILRB1	0.0799588609906571	11299.0	0.670661083840271	0.0006148144776187435	15246.0	2.0369676583208385	1.8912601251345824	25	0.7224318623982731
ELF3	ELF3	0.0818678466763667	11298.0	0.6706494384649762	6.1393376059851e-05	12932.0	1.6981968204376927	2.1834930136454753	25	0.470597971026783
STAT5B	STAT5B	2.95022168853242e-11	11297.0	0.6706136056461619	3.06939798281645e-05	7069.0	0.5490859544103908	0.5276438840498157	25	0.23032134913232033
IFI30	IFI30	0.00922403149781633	11296.0	0.6703651924356121	0.09087350791516324	7083.0	0.7443977574274101	1.0539576409153841	25	0.07024244819507089
TRMT12	TRMT12	0.0026585230830641396	11295.0	0.670317939224958	1.1431905092876712e-09	8140.0	0.4180397154318317	0.22601618905755494	25	1.1161953700975098
OSMR	OSMR	0.00010087769407344599	11294.0	0.670297945427722	0.0121310084799417	6889.0	0.5773374520261133	0.5929556389891887	25	0.15677478598580907
MYO1H	MYO1H	0.133925887006592	11293.0	0.6701681251575671	3.243397594230696e-06	17640.0	4.477545172332555	2.9240427383994443	16	1.3020935012937125
FAM161A	FAM161A	0.00013965031576871698	11292.0	0.6700428978599611	0.20953450232034898	1613.0	0.311691350905476	0.45788393480065687	25	0.7826252893334116
MYH15	MYH15	0.0388446725206616	11291.0	0.670037639759928	0.0009375768766885526	10619.0	1.0595208712127622	1.1344690871069691	24	0.34331762396987175
CLNS1A	CLNS1A	1.40715516953826e-13	11290.0	0.6698105069194871	2.4073214279446e-13	10818.0	0.6402964110370324	0.3162930537815159	25	0.09331250095312552
POM121L10P	POM121L10P	0.289057325643422	11289.0	0.669797765655919	0.0011393219882408	15413.0	1.9017556358043952	1.371668554851842	22	0.8981454490524089
LGALS8.AS1	LGALS8.AS1	0.00537053968485978	11288.0	0.6697356717884521	0.0863919259074446	10887.0	1.2432119672747652	1.5780711017472229	24	0.3634033313526663
PPP2R5B	PPP2R5B	6.125624780003589e-08	11287.0	0.669465763690198	9.70739418986783e-09	10734.0	0.6173097648542667	0.3563334558432795	25	0.14636851516650795
GSTA4	GSTA4	0.00147428038444255	11286.0	0.669422348168191	0.11067179319302801	3602.0	0.7337004481314297	0.944317123461104	25	0.068068340990839
SCYL3	SCYL3	1.1971034053277302e-11	11285.0	0.669375786240699	2.66112819141621e-17	10745.0	0.8444026205723497	1.2065890993826507	25	0.1450591874410293
ABCG4	ABCG4	0.166282128012097	11284.0	0.669371841705695	5.498260990171361e-06	14917.0	1.4199989100225097	1.04033041182338	24	0.7215275644986632
C1orf226	C1orf226	0.0037802938786745295	11283.0	0.669299119434127	0.10051678559316429	1223.0	0.36154571394289053	0.39927129577894455	24	0.7707877043623574
DPYSL4	DPYSL4	0.0269769252241425	11282.0	0.6689194153897939	2.601957959285955e-06	12532.0	1.0836239051072651	0.9435654667588007	24	0.4395079136819239
RNF166	RNF166	0.00243632969901875	11281.0	0.6687959726661129	0.000304063218383091	10790.0	0.6717455964586077	0.494656612293633	25	0.005962972533244584
GIPR	GIPR	0.0033458975790553102	11280.0	0.6687647831538729	0.008233392553716645	8121.0	0.688982933465582	0.844911936406498	24	0.02392929894883381
FADS2	FADS2	0.00394226090517415	11279.0	0.668658891553035	0.047485776371793104	6799.0	0.45404612407569134	0.4703868510649414	25	0.45624737807076665
MXRA7	MXRA7	5.1673399923451795e-05	11278.0	0.668570820290731	6.57677684728067e-12	10877.0	0.9784366659889367	0.680320202888888	25	0.45547059220408603
SLC15A3	SLC15A3	0.0051473946215698394	11277.0	0.6685628944465251	1.25576421802035e-05	12772.0	1.111537144678989	0.7594017228398924	25	0.5833200490721798
NUDT4	NUDT4	0.0227243558819098	11276.0	0.6684165162372839	0.000152996376383212	6847.0	0.3714623198618572	0.31628078949476723	25	0.9388941922453996
TSIX	TSIX	0.00499531445035586	11275.0	0.668269659162276	0.0039438442207498795	11880.0	1.2868884343441878	1.9140218990883238	25	0.323203603614237
ADAM32	ADAM32	0.0187569848446023	11274.0	0.668127779883094	0.030052313015761754	5694.0	0.6164931273878994	0.8279618066483563	25	0.06236356807835747
CYP2E1	CYP2E1	0.0346200210908927	11273.0	0.667794228240344	6.67717394565602e-06	16523.0	2.2295759627082647	1.3800495379966051	21	1.131685270323798
OSBPL3	OSBPL3	0.000141671759931575	11272.0	0.667689524926933	0.00200911380127911	5743.0	0.6583665501566526	1.2407179634733096	25	0.007514177310838129
AADACL2	AADACL2	0.466446501227401	11271.0	0.667629635077501	0.00294445999045581	14623.0	1.3622656809383928	1.161186973210608	22	0.5982120553249641
RRM1	RRM1	5.56345141137391e-11	11270.0	0.667463883330278	1.13532050699744e-10	10372.0	0.6756532708586763	0.30690719715988835	25	0.026683595576065873
CCDC83	CCDC83	0.645964541454342	11269.0	0.6673221909258841	0.176642973942472	12334.0	1.3282556518089088	1.1802803869733225	21	0.5599800421812513
NXPH2	NXPH2	0.673061238675586	11268.0	0.6672675266334821	0.001474261785366445	14207.0	1.4282893755638275	1.1204504924083727	20	0.6792105979573922
GLIS3.AS1	GLIS3.AS1	0.0369732655128618	11267.0	0.66706121123175	0.0881730702036565	4759.0	0.8333423838333637	1.1993941285855023	25	0.13863764098771794
ETNK1	ETNK1	2.84318506797989e-05	11266.0	0.6669177400498391	0.0045380951483085	6778.0	0.5765731745910099	0.7427247849936268	25	0.12163935724806116
PLIN5	PLIN5	0.0137477028487202	11265.0	0.6668826251565949	0.00010426544940715479	13329.0	1.4901128289870555	1.6298818753287738	25	0.5050858079297321
RFC4	RFC4	3.52811737552824e-07	11264.0	0.6668570958938771	8.399499889937645e-10	11392.0	0.7792158266669381	0.4606041361631665	25	0.24393773731388846
CCPG1	CCPG1	2.3986179412378597e-12	11263.0	0.666614050391952	0.000224753210678827	6881.0	0.40167277236041604	0.3762113439802401	25	0.7042352185038088
LAPTM5	LAPTM5	0.0203467720553277	11262.0	0.666564929234162	0.000495511179089214	13358.0	1.6409641706977578	1.6991605641952612	25	0.5734591903767968
GLS	GLS	0.008507576448469459	11261.0	0.666422024385106	0.000535078527220964	6785.0	0.5020352362977547	0.41698790108499806	25	0.39422435917113813
SNX10	SNX10	0.0203537111193135	11260.0	0.666307471717644	0.06144552781114665	6361.0	0.36184128429649914	0.2670690584927807	25	1.1400279356186638
HSPA9	HSPA9	4.4859272424264e-07	11259.0	0.6661541869809521	2.12002983407904e-06	5282.0	0.4030558766300738	0.2935077163388848	25	0.8963931634666268
SATB1	SATB1	2.95164710686765e-07	11258.0	0.6661223943094301	0.0157747733050487	7462.0	0.6271787415990658	0.7651366210956693	25	0.050897645775465926
AKAP5	AKAP5	2.87386087912501e-07	11257.0	0.66607748706625	0.0139616173708677	6509.0	0.4575085542965996	0.3938049460524313	24	0.5296249700781602
ZSWIM5	ZSWIM5	0.0331330458771254	11256.0	0.6660591711800911	0.2170438700296785	2949.0	0.2674443688773299	0.22395128372239909	25	1.7799174698943359
TMEM267	TMEM267	2.4434610858782303e-07	11255.0	0.6660411445458281	1.7364238708928266e-07	8229.0	0.5734539591520407	0.4541197588195809	25	0.20388275030017303
LINC01128	LINC01128	0.00164977922257516	11254.0	0.666021016920628	4.30096384195108e-05	3241.0	0.4173937076653831	0.4961210229234004	25	0.5011424587295351
DPPA4	DPPA4	0.259669005267754	11253.0	0.66591407207021	0.00039349406294620097	15293.0	1.8011831780847962	1.8202776616266536	23	0.6236790847612096
TCFL5	TCFL5	0.0118811873373636	11252.0	0.665882392743958	0.002056372378652812	4555.0	0.3047281067404755	0.25094921801103376	25	1.4391528647345824
OTUD7A	OTUD7A	2.1183587374709703e-06	11251.0	0.6658814517824649	1.4639835841715505e-16	14576.0	1.3626223696376025	0.7613076588356369	25	0.9151896868090762
LINC01119	LINC01119	0.0032602604749685103	11250.0	0.6658532657279129	0.00329554536718931	12567.0	1.2733956241665574	1.4329666346840422	24	0.42397522994148623
ALOX12	ALOX12	0.00031817569857645896	11249.0	0.665811037442908	7.512259269934785e-06	8807.0	0.6711367550604281	0.5242587517971011	25	0.010158566927617567
YY2	YY2	0.00832926547461024	11248.0	0.665683738449803	0.216283251705307	100.0	0.2694602592812754	0.40671811346074616	24	0.9741967865583359
CYB5A	CYB5A	0.011046350835299	11247.0	0.665562899234354	1.3424225291272099e-05	9546.0	0.5699220241902065	0.5506848607309871	25	0.17367623819763692
